,x,y
9,0.1055276381909549,0.6582914572864322
16,0.09547738693467345,-0.24623115577889443
25,-0.045226130653266305,0.1055276381909549
30,-0.8693467336683417,-0.1758793969849246
31,-0.7386934673366834,-0.005025125628140725
33,-0.16582914572864316,0.1758793969849246
41,-0.3266331658291457,0.4773869346733668
42,-0.3065326633165829,0.055276381909547645
44,0.8492462311557789,0.005025125628140614
49,-0.4773869346733668,0.4371859296482412
58,-0.42713567839195976,0.035175879396984966
59,-0.3266331658291457,0.48743718592964824
67,-0.8190954773869347,0.18592964824120606
68,-0.8090452261306533,-0.18592964824120606
74,0.879396984924623,-0.16582914572864316
76,-0.5879396984924623,-0.4170854271356784
95,-0.045226130653266305,-0.09547738693467334
104,0.4572864321608041,-0.3266331658291457
106,-0.778894472361809,-0.20603015075376885
109,0.5175879396984926,0.37688442211055273
111,-0.3668341708542714,0.6080402010050252
114,-0.3668341708542714,0.4070351758793971
117,-0.16582914572864316,-0.26633165829145733
119,-0.8291457286432161,-0.045226130653266305
120,0.44723618090452266,-0.20603015075376885
122,0.3668341708542713,-0.2562814070351759
123,-0.7587939698492463,-0.2562814070351759
124,-0.025125628140703515,0.44723618090452266
128,0.6783919597989949,-0.1758793969849246
132,0.5075376884422111,-0.11557788944723613
133,-0.6482412060301508,0.005025125628140614
134,-0.3869346733668342,0.39698492462311563
145,-0.3266331658291457,0.6281407035175879
148,-0.6281407035175879,-0.22613065326633164
160,-0.24623115577889443,-0.14572864321608037
171,0.778894472361809,0.005025125628140614
172,0.5175879396984926,-0.40703517587939697
174,0.37688442211055273,-0.3266331658291457
179,-0.14572864321608037,0.16582914572864316
182,-0.7688442211055276,-0.1959798994974874
185,-0.07537688442211055,-0.045226130653266305
187,0.12562814070351758,-0.27638190954773867
188,-0.18592964824120606,0.12562814070351758
189,-0.18592964824120606,0.18592964824120606
195,-0.6683417085427136,-0.14572864321608037
206,-0.6984924623115578,-0.13567839195979903
211,-0.31658291457286436,0.1959798994974875
214,-0.7487437185929648,0.0653266331658291
216,-0.3266331658291457,-0.09547738693467334
217,-0.7688442211055276,-0.025125628140703515
221,-0.7587939698492463,-0.1959798994974874
238,-0.055276381909547756,-0.18592964824120606
252,0.2663316582914572,0.3266331658291457
253,-0.055276381909547756,0.12562814070351758
257,-0.6482412060301508,-0.2562814070351759
264,-0.09547738693467334,-0.22613065326633164
271,0.4170854271356783,-0.15577889447236182
277,0.35678391959799005,-0.025125628140703515
285,0.16582914572864316,-0.3869346733668342
292,0.33668341708542715,0.12562814070351758
295,-0.6381909547738693,0.1055276381909549
297,-0.8592964824120604,-0.15577889447236182
299,-0.7989949748743719,-0.015075376884422065
301,-0.22613065326633164,0.15577889447236193
308,0.6482412060301508,-0.14572864321608037
313,-0.6381909547738693,-0.085427135678392
325,-0.12562814070351758,0.11557788944723613
331,-0.3467336683417085,0.5778894472361809
336,-0.11557788944723613,0.12562814070351758
339,0.0653266331658291,0.35678391959799005
340,0.11557788944723613,0.46733668341708534
341,0.8492462311557789,0.14572864321608048
342,-0.5577889447236181,0.3869346733668342
346,-0.24623115577889443,-0.2361809045226131
357,-0.44723618090452255,0.5276381909547738
368,0.5879396984924623,-0.2864321608040201
374,0.29648241206030157,0.5376884422110553
386,-0.3065326633165829,0.055276381909547645
388,-0.10552763819095479,0.22613065326633164
389,-0.27638190954773867,0.27638190954773867
391,-0.457286432160804,-0.14572864321608037
392,-0.8793969849246231,-0.27638190954773867
395,0.37688442211055273,-0.29648241206030146
398,-0.085427135678392,-0.16582914572864316
404,-0.8391959798994975,-0.10552763819095479
406,-0.2361809045226131,0.0653266331658291
409,-0.33668341708542715,0.5175879396984926
411,-0.7085427135678393,0.1055276381909549
433,0.5778894472361809,-0.1758793969849246
440,-0.6683417085427136,-0.045226130653266305
449,-0.14572864321608037,0.33668341708542715
450,-0.6080402010050251,-0.3467336683417085
458,-0.8291457286432161,-0.11557788944723613
466,0.015075376884422065,0.22613065326633164
469,0.4974874371859297,-0.11557788944723613
480,-0.10552763819095479,0.3266331658291457
492,-0.8894472361809045,-0.15577889447236182
506,-0.12562814070351758,-0.13567839195979903
520,-0.8391959798994975,-0.2160804020100502
521,-0.07537688442211055,-0.15577889447236182
525,0.35678391959799005,0.2160804020100502
535,-0.7085427135678393,0.005025125628140614
536,-0.7487437185929648,0.015075376884422065
539,-0.10552763819095479,-0.1758793969849246
545,-0.33668341708542715,-0.48743718592964824
557,0.13567839195979903,-0.12562814070351758
558,-0.7386934673366834,-0.055276381909547756
563,-0.507537688442211,0.07537688442211055
571,-0.7688442211055276,-0.09547738693467334
572,-0.7587939698492463,-0.2562814070351759
576,-0.20603015075376885,0.2160804020100502
596,0.7085427135678393,-0.09547738693467334
598,-0.6080402010050251,0.085427135678392
605,-0.6080402010050251,0.14572864321608048
614,-0.29648241206030146,0.14572864321608048
616,-0.0653266331658291,0.33668341708542715
617,-0.085427135678392,0.15577889447236193
625,-0.728643216080402,-0.025125628140703515
628,-0.2160804020100502,0.2864321608040201
636,-0.14572864321608037,0.5678391959798996
637,-0.0653266331658291,0.045226130653266416
639,-0.5778894472361809,-0.22613065326633164
650,-0.07537688442211055,0.20603015075376896
668,-0.5577889447236181,-0.005025125628140725
670,0.4371859296482412,-0.015075376884422065
672,-0.5979899497487438,-0.2361809045226131
674,-0.8190954773869347,-0.035175879396984966
686,-0.3467336683417085,0.4170854271356783
690,0.7587939698492463,0.045226130653266416
699,0.07537688442211055,0.46733668341708534
701,0.12562814070351758,0.4572864321608041
702,-0.2864321608040201,0.1959798994974875
707,-0.6783919597989949,-0.507537688442211
712,-0.2361809045226131,0.15577889447236193
715,0.5075376884422111,0.37688442211055273
716,0.6281407035175879,-0.16582914572864316
731,-0.8291457286432161,-0.12562814070351758
734,-0.5175879396984925,-0.3065326633165829
741,-0.12562814070351758,0.12562814070351758
749,-0.2361809045226131,0.4572864321608041
756,-0.6783919597989949,0.0653266331658291
760,-0.8090452261306533,0.11557788944723613
776,-0.778894472361809,-0.2160804020100502
780,0.11557788944723613,0.39698492462311563
786,-0.20603015075376885,0.2160804020100502
795,-0.3266331658291457,0.4773869346733668
798,-0.35678391959798994,-0.29648241206030146
806,-0.6482412060301508,-0.1758793969849246
810,-0.8291457286432161,-0.07537688442211055
813,-0.8391959798994975,-0.12562814070351758
814,-0.11557788944723613,0.2864321608040201
823,-0.015075376884422065,-0.045226130653266305
825,0.14572864321608048,-0.27638190954773867
834,-0.1758793969849246,0.025125628140703515
835,-0.2160804020100502,-0.13567839195979903
838,0.11557788944723613,-0.16582914572864316
841,-0.6281407035175879,-0.015075376884422065
846,0.5879396984924623,-0.16582914572864316
847,-0.12562814070351758,0.4170854271356783
848,-0.8592964824120604,-0.11557788944723613
857,-0.29648241206030146,0.46733668341708534
863,-0.40703517587939697,0.5577889447236182
873,-0.2864321608040201,0.5678391959798996
875,-0.3065326633165829,0.4974874371859297
876,-0.7185929648241206,-0.3467336683417085
880,-0.1758793969849246,-0.045226130653266305
882,0.1758793969849246,-0.26633165829145733
889,-0.20603015075376885,-0.09547738693467334
900,-0.085427135678392,0.24623115577889454
905,0.6080402010050252,-0.20603015075376885
911,-0.2562814070351759,0.3668341708542713
912,0.8894472361809045,-0.13567839195979903
914,0.4170854271356783,0.6482412060301508
915,0.27638190954773867,-0.4974874371859297
918,-0.7989949748743719,0.015075376884422065
930,0.31658291457286425,0.42713567839195976
939,-0.728643216080402,0.14572864321608048
950,-0.6080402010050251,0.2160804020100502
957,0.7587939698492463,0.085427135678392
969,-0.6783919597989949,-0.507537688442211
981,-0.457286432160804,0.5477386934673367
983,0.8693467336683418,-0.15577889447236182
990,-0.16582914572864316,0.256281407035176
991,-0.15577889447236182,0.4974874371859297
1007,0.46733668341708534,-0.10552763819095479
1012,0.39698492462311563,0.5376884422110553
1018,-0.6582914572864322,-0.1959798994974874
1020,0.48743718592964824,-0.3065326633165829
1021,-0.42713567839195976,0.045226130653266416
1026,-0.5979899497487438,0.09547738693467345
1048,0.48743718592964824,-0.3266331658291457
1067,-0.778894472361809,-0.20603015075376885
1071,0.4572864321608041,-0.46733668341708545
1072,0.2160804020100502,0.005025125628140614
1077,-0.13567839195979903,0.35678391959799005
1094,0.20603015075376896,0.015075376884422065
1098,-0.3668341708542714,0.24623115577889454
1103,-0.5477386934673367,-0.15577889447236182
1113,-0.7487437185929648,-0.2562814070351759
1117,-0.6381909547738693,0.035175879396984966
1138,-0.8090452261306533,-0.15577889447236182
1145,-0.8994974874371859,0.085427135678392
1150,-0.31658291457286436,-0.15577889447236182
1156,0.6080402010050252,0.015075376884422065
1164,-0.6281407035175879,0.005025125628140614
1172,-0.7386934673366834,-0.26633165829145733
1174,-0.1758793969849246,0.5477386934673367
1176,-0.22613065326633164,0.29648241206030157
1178,0.5477386934673367,-0.27638190954773867
1183,-0.7085427135678393,-0.025125628140703515
1196,-0.6783919597989949,0.025125628140703515
1204,0.5879396984924623,0.07537688442211055
1214,0.3266331658291457,-0.48743718592964824
1231,0.18592964824120606,0.3266331658291457
1232,-0.3869346733668342,-0.09547738693467334
1240,-0.7889447236180904,-0.1959798994974874
1242,-0.44723618090452255,0.29648241206030157
1249,-0.16582914572864316,-0.015075376884422065
1251,-0.1758793969849246,0.24623115577889454
1265,-0.8190954773869347,0.005025125628140614
1266,-0.8693467336683417,-0.10552763819095479
1268,-0.4371859296482412,-0.13567839195979903
1273,-0.3467336683417085,-0.025125628140703515
1282,-0.5678391959798995,0.35678391959799005
1290,-0.33668341708542715,0.2160804020100502
1293,-0.5879396984924623,0.1055276381909549
1297,0.4070351758793971,0.5778894472361809
1306,-0.2864321608040201,-0.20603015075376885
1316,-0.4773869346733668,0.20603015075376896
1328,0.6582914572864322,-0.12562814070351758
1331,-0.0653266331658291,0.11557788944723613
1334,-0.8994974874371859,-0.13567839195979903
1349,0.7688442211055277,-0.0653266331658291
1359,-0.16582914572864316,0.306532663316583
1368,-0.40703517587939697,0.5075376884422111
1373,-0.045226130653266305,-0.2160804020100502
1374,-0.11557788944723613,0.16582914572864316
1382,-0.3969849246231155,0.07537688442211055
1391,-0.035175879396984966,0.44723618090452266
1395,-0.8090452261306533,-0.07537688442211055
1396,0.025125628140703515,-0.40703517587939697
1430,-0.8291457286432161,-0.12562814070351758
1433,-0.16582914572864316,0.3668341708542713
1442,-0.35678391959798994,0.48743718592964824
1453,-0.3266331658291457,0.14572864321608048
1456,-0.8492462311557789,-0.14572864321608037
1458,0.829145728643216,-0.045226130653266305
1464,0.306532663316583,-0.2562814070351759
1466,-0.14572864321608037,0.15577889447236193
1471,-0.7989949748743719,-0.22613065326633164
1480,-0.8090452261306533,-0.16582914572864316
1497,0.5376884422110553,-0.055276381909547756
1502,0.8090452261306533,-0.3065326633165829
1505,-0.42713567839195976,0.24623115577889454
1531,-0.31658291457286436,0.16582914572864316
1533,0.33668341708542715,0.5175879396984926
1538,-0.5477386934673367,0.4572864321608041
1553,-0.085427135678392,0.18592964824120606
1561,0.6984924623115578,0.5678391959798996
1564,0.2864321608040201,-0.5577889447236181
1569,0.7386934673366834,-0.015075376884422065
1574,0.11557788944723613,-0.07537688442211055
1575,-0.7688442211055276,-0.11557788944723613
1577,0.2160804020100502,-0.42713567839195976
1585,0.7386934673366834,-0.015075376884422065
1592,-0.3266331658291457,0.18592964824120606
1596,0.5175879396984926,-0.055276381909547756
1610,0.33668341708542715,0.2160804020100502
1611,-0.507537688442211,0.3467336683417086
1612,-0.3065326633165829,0.5577889447236182
1651,0.8090452261306533,-0.09547738693467334
1659,0.015075376884422065,-0.18592964824120606
1665,0.8894472361809045,-0.12562814070351758
1666,-0.3969849246231155,0.5276381909547738
1670,0.015075376884422065,-0.09547738693467334
1682,-0.7688442211055276,-0.1758793969849246
1694,-0.6482412060301508,0.1758793969849246
1702,0.256281407035176,-0.4170854271356784
1706,-0.09547738693467334,-0.2361809045226131
1728,-0.2361809045226131,0.3467336683417086
1733,-0.3467336683417085,0.46733668341708534
1740,0.13567839195979903,0.025125628140703515
1750,-0.8190954773869347,-0.13567839195979903
1754,-0.7688442211055276,0.085427135678392
1755,-0.8391959798994975,-0.11557788944723613
1760,0.4170854271356783,-0.26633165829145733
1761,0.2864321608040201,-0.27638190954773867
1769,0.3668341708542713,0.37688442211055273
1770,0.33668341708542715,0.5276381909547738
1783,-0.6884422110552764,-0.025125628140703515
1786,-0.27638190954773867,0.09547738693467345
1787,-0.5376884422110553,-0.045226130653266305
1788,0.39698492462311563,-0.10552763819095479
1791,0.5276381909547738,-0.26633165829145733
1822,-0.14572864321608037,0.5075376884422111
1838,-0.1959798994974874,-0.13567839195979903
1840,0.6080402010050252,-0.15577889447236182
1845,-0.8391959798994975,0.11557788944723613
1856,-0.8793969849246231,-0.015075376884422065
1868,0.306532663316583,0.5376884422110553
1871,-0.5477386934673367,0.055276381909547645
1883,0.6884422110552764,-0.15577889447236182
1885,-0.6884422110552764,-0.015075376884422065
1893,-0.6783919597989949,0.13567839195979903
1898,-0.7386934673366834,0.035175879396984966
1904,0.8190954773869348,0.055276381909547645
1906,0.6582914572864322,-0.46733668341708545
1918,-0.09547738693467334,0.2663316582914572
1919,-0.44723618090452255,0.5778894472361809
1926,-0.728643216080402,-0.015075376884422065
1927,-0.2361809045226131,0.5678391959798996
1928,0.24623115577889454,-0.48743718592964824
1929,0.025125628140703515,0.256281407035176
1932,-0.35678391959798994,0.5276381909547738
1941,-0.4773869346733668,-0.12562814070351758
1942,-0.48743718592964824,0.045226130653266416
1946,0.4974874371859297,-0.24623115577889443
1947,0.5979899497487438,0.11557788944723613
1948,-0.4773869346733668,-0.035175879396984966
1955,-0.07537688442211055,0.20603015075376896
1964,0.5678391959798996,-0.1758793969849246
1980,0.6281407035175879,-0.12562814070351758
1982,-0.09547738693467334,0.5075376884422111
1994,0.8894472361809045,-0.1959798994974874
2009,0.5577889447236182,-0.22613065326633164
2010,-0.8391959798994975,-0.1758793969849246
2011,0.5979899497487438,-0.11557788944723613
2019,-0.8291457286432161,0.11557788944723613
2044,-0.7989949748743719,0.1758793969849246
2046,-0.7487437185929648,-0.4371859296482412
2048,-0.5979899497487438,-0.005025125628140725
2050,-0.20603015075376885,0.045226130653266416
2055,-0.26633165829145733,-0.035175879396984966
2057,0.6683417085427137,-0.13567839195979903
2058,-0.24623115577889443,0.4371859296482412
2060,-0.2864321608040201,0.07537688442211055
2061,0.1758793969849246,-0.26633165829145733
2062,-0.42713567839195976,0.6381909547738693
2071,-0.11557788944723613,0.3668341708542713
2072,-0.5979899497487438,-0.2160804020100502
2078,-0.37688442211055273,-0.015075376884422065
2081,-0.778894472361809,-0.20603015075376885
2089,-0.7989949748743719,-0.3065326633165829
2096,0.0653266331658291,-0.055276381909547756
2097,-0.035175879396984966,0.256281407035176
2106,0.3467336683417086,0.44723618090452266
2111,0.005025125628140614,0.42713567839195976
2112,-0.3065326633165829,0.5879396984924623
2129,-0.1758793969849246,0.14572864321608048
2132,-0.6080402010050251,-0.24623115577889443
2150,0.256281407035176,-0.24623115577889443
2160,-0.6783919597989949,-0.3668341708542714
2166,-0.7085427135678393,-0.4974874371859297
2172,-0.6080402010050251,-0.2361809045226131
2174,0.5678391959798996,0.256281407035176
2177,-0.6984924623115578,0.085427135678392
2187,-0.20603015075376885,-0.10552763819095479
2189,-0.29648241206030146,0.6281407035175879
2201,-0.3467336683417085,0.5075376884422111
2217,0.14572864321608048,0.045226130653266416
2219,-0.507537688442211,-0.055276381909547756
2232,-0.35678391959798994,0.6180904522613067
2236,-0.31658291457286436,0.15577889447236193
2241,-0.11557788944723613,0.085427135678392
2245,0.7587939698492463,-0.085427135678392
2246,-0.6683417085427136,-0.085427135678392
2253,-0.7085427135678393,-0.025125628140703515
