,FDP,GLP,EVP,Übrige,SP,Mitte,SVP,Grüne,EDU
296796,2.7777777777777777,0.0,19.444444444444446,27.77777777777778,0.0,16.666666666666664,2.7777777777777777,0.0,30.555555555555557
296805,0.0,19.444444444444446,8.333333333333332,13.88888888888889,2.7777777777777777,50.0,0.0,5.555555555555555,0.0
296878,0.0,2.7777777777777777,19.444444444444446,5.555555555555555,11.11111111111111,11.11111111111111,0.0,50.0,0.0
296909,0.0,0.0,2.7777777777777777,0.0,0.0,97.22222222222221,0.0,0.0,0.0
296947,0.0,50.0,11.11111111111111,8.333333333333332,19.444444444444446,2.7777777777777777,0.0,8.333333333333332,0.0
296964,0.0,16.666666666666664,5.555555555555555,25.0,2.7777777777777777,22.22222222222222,0.0,27.77777777777778,0.0
297122,2.7777777777777777,27.77777777777778,13.88888888888889,30.555555555555557,0.0,22.22222222222222,0.0,2.7777777777777777,0.0
297245,0.0,0.0,0.0,5.555555555555555,22.22222222222222,0.0,0.0,72.22222222222221,0.0
297280,5.555555555555555,91.66666666666666,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
297287,0.0,5.555555555555555,52.77777777777778,11.11111111111111,25.0,5.555555555555555,0.0,0.0,0.0
297485,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
297516,0.0,0.0,2.7777777777777777,5.555555555555555,25.0,0.0,0.0,66.66666666666666,0.0
297605,0.0,0.0,0.0,16.666666666666664,41.66666666666667,0.0,0.0,41.66666666666667,0.0
297634,0.0,91.66666666666666,2.7777777777777777,0.0,0.0,0.0,0.0,5.555555555555555,0.0
297640,0.0,91.66666666666666,2.7777777777777777,0.0,0.0,0.0,0.0,5.555555555555555,0.0
297666,88.88888888888889,5.555555555555555,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0
297755,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297902,0.0,0.0,0.0,8.333333333333332,50.0,0.0,0.0,41.66666666666667,0.0
297944,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,91.66666666666666,0.0,5.555555555555555
297955,0.0,13.88888888888889,30.555555555555557,27.77777777777778,8.333333333333332,16.666666666666664,0.0,2.7777777777777777,0.0
298086,0.0,2.7777777777777777,0.0,2.7777777777777777,83.33333333333334,2.7777777777777777,0.0,8.333333333333332,0.0
298197,0.0,0.0,0.0,11.11111111111111,13.88888888888889,0.0,0.0,75.0,0.0
298225,2.7777777777777777,83.33333333333334,5.555555555555555,0.0,0.0,8.333333333333332,0.0,0.0,0.0
298329,0.0,0.0,0.0,8.333333333333332,0.0,2.7777777777777777,75.0,0.0,13.88888888888889
298336,0.0,0.0,0.0,5.555555555555555,22.22222222222222,0.0,0.0,72.22222222222221,0.0
298370,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0
298375,22.22222222222222,25.0,13.88888888888889,11.11111111111111,0.0,25.0,0.0,2.7777777777777777,0.0
298388,0.0,8.333333333333332,5.555555555555555,8.333333333333332,52.77777777777778,0.0,0.0,25.0,0.0
298463,2.7777777777777777,8.333333333333332,25.0,27.77777777777778,0.0,11.11111111111111,8.333333333333332,2.7777777777777777,13.88888888888889
298484,0.0,36.11111111111111,5.555555555555555,19.444444444444446,0.0,22.22222222222222,5.555555555555555,11.11111111111111,0.0
298489,0.0,0.0,0.0,13.88888888888889,30.555555555555557,8.333333333333332,0.0,47.22222222222222,0.0
298513,58.333333333333336,11.11111111111111,0.0,2.7777777777777777,0.0,25.0,2.7777777777777777,0.0,0.0
298561,0.0,8.333333333333332,8.333333333333332,47.22222222222222,0.0,16.666666666666664,2.7777777777777777,0.0,16.666666666666664
298575,44.44444444444444,5.555555555555555,5.555555555555555,11.11111111111111,0.0,33.33333333333333,0.0,0.0,0.0
298608,0.0,22.22222222222222,2.7777777777777777,0.0,61.111111111111114,8.333333333333332,0.0,5.555555555555555,0.0
298626,27.77777777777778,2.7777777777777777,0.0,22.22222222222222,0.0,13.88888888888889,33.33333333333333,0.0,0.0
298688,2.7777777777777777,8.333333333333332,16.666666666666664,19.444444444444446,0.0,52.77777777777778,0.0,0.0,0.0
298808,0.0,22.22222222222222,36.11111111111111,27.77777777777778,0.0,5.555555555555555,0.0,5.555555555555555,2.7777777777777777
298881,0.0,50.0,22.22222222222222,5.555555555555555,2.7777777777777777,16.666666666666664,0.0,2.7777777777777777,0.0
298919,88.88888888888889,2.7777777777777777,0.0,2.7777777777777777,0.0,5.555555555555555,0.0,0.0,0.0
299031,11.11111111111111,8.333333333333332,5.555555555555555,5.555555555555555,0.0,63.888888888888886,0.0,0.0,5.555555555555555
299129,0.0,11.11111111111111,16.666666666666664,13.88888888888889,8.333333333333332,30.555555555555557,16.666666666666664,2.7777777777777777,0.0
299177,0.0,0.0,5.555555555555555,11.11111111111111,80.55555555555556,0.0,0.0,2.7777777777777777,0.0
299190,2.7777777777777777,86.11111111111111,0.0,2.7777777777777777,0.0,5.555555555555555,0.0,2.7777777777777777,0.0
299244,0.0,80.55555555555556,8.333333333333332,0.0,2.7777777777777777,2.7777777777777777,0.0,5.555555555555555,0.0
299255,5.555555555555555,19.444444444444446,2.7777777777777777,0.0,0.0,72.22222222222221,0.0,0.0,0.0
299288,8.333333333333332,8.333333333333332,2.7777777777777777,5.555555555555555,0.0,72.22222222222221,0.0,0.0,2.7777777777777777
299328,0.0,2.7777777777777777,22.22222222222222,11.11111111111111,2.7777777777777777,61.111111111111114,0.0,0.0,0.0
299338,0.0,61.111111111111114,11.11111111111111,5.555555555555555,0.0,22.22222222222222,0.0,0.0,0.0
299357,0.0,0.0,0.0,5.555555555555555,83.33333333333334,2.7777777777777777,0.0,8.333333333333332,0.0
299501,5.555555555555555,0.0,5.555555555555555,16.666666666666664,0.0,63.888888888888886,2.7777777777777777,0.0,5.555555555555555
299514,0.0,2.7777777777777777,2.7777777777777777,30.555555555555557,0.0,2.7777777777777777,25.0,0.0,36.11111111111111
299527,0.0,33.33333333333333,2.7777777777777777,0.0,22.22222222222222,0.0,0.0,41.66666666666667,0.0
299535,0.0,11.11111111111111,2.7777777777777777,19.444444444444446,30.555555555555557,0.0,0.0,36.11111111111111,0.0
299583,8.333333333333332,2.7777777777777777,8.333333333333332,8.333333333333332,0.0,19.444444444444446,41.66666666666667,0.0,11.11111111111111
299619,0.0,22.22222222222222,11.11111111111111,5.555555555555555,19.444444444444446,0.0,0.0,41.66666666666667,0.0
299679,0.0,0.0,5.555555555555555,8.333333333333332,19.444444444444446,0.0,0.0,66.66666666666666,0.0
299786,52.77777777777778,2.7777777777777777,5.555555555555555,5.555555555555555,0.0,25.0,8.333333333333332,0.0,0.0
299795,0.0,2.7777777777777777,0.0,8.333333333333332,50.0,0.0,0.0,38.88888888888889,0.0
299833,0.0,83.33333333333334,2.7777777777777777,0.0,11.11111111111111,0.0,0.0,2.7777777777777777,0.0
299894,16.666666666666664,16.666666666666664,0.0,11.11111111111111,0.0,55.55555555555556,0.0,0.0,0.0
300058,0.0,0.0,19.444444444444446,11.11111111111111,36.11111111111111,5.555555555555555,0.0,27.77777777777778,0.0
300307,0.0,0.0,0.0,25.0,2.7777777777777777,0.0,0.0,72.22222222222221,0.0
300316,0.0,22.22222222222222,8.333333333333332,19.444444444444446,0.0,50.0,0.0,0.0,0.0
300318,0.0,13.88888888888889,36.11111111111111,16.666666666666664,0.0,27.77777777777778,0.0,5.555555555555555,0.0
300347,2.7777777777777777,27.77777777777778,2.7777777777777777,30.555555555555557,0.0,27.77777777777778,2.7777777777777777,2.7777777777777777,2.7777777777777777
300491,0.0,16.666666666666664,8.333333333333332,30.555555555555557,5.555555555555555,11.11111111111111,0.0,27.77777777777778,0.0
300786,0.0,8.333333333333332,13.88888888888889,30.555555555555557,0.0,36.11111111111111,2.7777777777777777,0.0,8.333333333333332
301114,2.7777777777777777,2.7777777777777777,5.555555555555555,25.0,0.0,44.44444444444444,13.88888888888889,0.0,5.555555555555555
301690,0.0,55.55555555555556,5.555555555555555,5.555555555555555,5.555555555555555,22.22222222222222,0.0,5.555555555555555,0.0
301822,2.7777777777777777,58.333333333333336,13.88888888888889,8.333333333333332,0.0,5.555555555555555,0.0,11.11111111111111,0.0
301828,0.0,0.0,0.0,8.333333333333332,0.0,11.11111111111111,36.11111111111111,0.0,44.44444444444444
301962,0.0,5.555555555555555,16.666666666666664,19.444444444444446,0.0,55.55555555555556,0.0,2.7777777777777777,0.0
302272,0.0,86.11111111111111,2.7777777777777777,8.333333333333332,0.0,2.7777777777777777,0.0,0.0,0.0
302343,0.0,2.7777777777777777,25.0,19.444444444444446,11.11111111111111,0.0,0.0,41.66666666666667,0.0
302467,0.0,0.0,0.0,0.0,0.0,0.0,97.22222222222221,0.0,2.7777777777777777
302575,0.0,33.33333333333333,19.444444444444446,8.333333333333332,5.555555555555555,22.22222222222222,0.0,11.11111111111111,0.0
302655,0.0,11.11111111111111,33.33333333333333,30.555555555555557,0.0,22.22222222222222,0.0,2.7777777777777777,0.0
302794,0.0,11.11111111111111,19.444444444444446,16.666666666666664,0.0,47.22222222222222,2.7777777777777777,0.0,2.7777777777777777
302804,0.0,72.22222222222221,5.555555555555555,2.7777777777777777,0.0,16.666666666666664,0.0,2.7777777777777777,0.0
303250,0.0,5.555555555555555,8.333333333333332,19.444444444444446,2.7777777777777777,58.333333333333336,0.0,5.555555555555555,0.0
303433,0.0,0.0,2.7777777777777777,0.0,69.44444444444444,0.0,0.0,27.77777777777778,0.0
303449,0.0,13.88888888888889,16.666666666666664,25.0,16.666666666666664,13.88888888888889,0.0,13.88888888888889,0.0
303454,5.555555555555555,0.0,2.7777777777777777,13.88888888888889,0.0,11.11111111111111,55.55555555555556,0.0,11.11111111111111
303560,0.0,5.555555555555555,5.555555555555555,38.88888888888889,2.7777777777777777,2.7777777777777777,0.0,44.44444444444444,0.0
303564,2.7777777777777777,44.44444444444444,11.11111111111111,2.7777777777777777,13.88888888888889,16.666666666666664,0.0,8.333333333333332,0.0
303628,0.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0
303656,0.0,38.88888888888889,16.666666666666664,5.555555555555555,2.7777777777777777,33.33333333333333,0.0,2.7777777777777777,0.0
303723,2.7777777777777777,13.88888888888889,11.11111111111111,13.88888888888889,2.7777777777777777,52.77777777777778,0.0,2.7777777777777777,0.0
303746,0.0,13.88888888888889,11.11111111111111,33.33333333333333,2.7777777777777777,11.11111111111111,13.88888888888889,0.0,13.88888888888889
303844,0.0,0.0,5.555555555555555,13.88888888888889,33.33333333333333,0.0,0.0,47.22222222222222,0.0
303847,0.0,2.7777777777777777,8.333333333333332,8.333333333333332,33.33333333333333,0.0,0.0,47.22222222222222,0.0
304167,0.0,88.88888888888889,2.7777777777777777,0.0,0.0,0.0,0.0,8.333333333333332,0.0
304183,0.0,5.555555555555555,8.333333333333332,47.22222222222222,0.0,13.88888888888889,5.555555555555555,2.7777777777777777,16.666666666666664
304189,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,94.44444444444444,0.0
304196,0.0,13.88888888888889,30.555555555555557,11.11111111111111,22.22222222222222,13.88888888888889,0.0,8.333333333333332,0.0
304240,0.0,0.0,0.0,11.11111111111111,30.555555555555557,0.0,0.0,58.333333333333336,0.0
304338,0.0,5.555555555555555,16.666666666666664,25.0,11.11111111111111,16.666666666666664,0.0,25.0,0.0
304506,11.11111111111111,5.555555555555555,11.11111111111111,22.22222222222222,0.0,36.11111111111111,8.333333333333332,0.0,5.555555555555555
304543,27.77777777777778,5.555555555555555,5.555555555555555,5.555555555555555,0.0,33.33333333333333,19.444444444444446,0.0,2.7777777777777777
304615,0.0,0.0,2.7777777777777777,8.333333333333332,58.333333333333336,0.0,0.0,30.555555555555557,0.0
304678,0.0,8.333333333333332,8.333333333333332,30.555555555555557,8.333333333333332,38.88888888888889,0.0,5.555555555555555,0.0
304769,25.0,38.88888888888889,5.555555555555555,5.555555555555555,0.0,25.0,0.0,0.0,0.0
304996,0.0,8.333333333333332,2.7777777777777777,44.44444444444444,2.7777777777777777,33.33333333333333,0.0,0.0,8.333333333333332
305035,0.0,0.0,0.0,13.88888888888889,0.0,2.7777777777777777,44.44444444444444,0.0,38.88888888888889
305151,0.0,75.0,8.333333333333332,2.7777777777777777,0.0,8.333333333333332,0.0,5.555555555555555,0.0
305152,0.0,2.7777777777777777,0.0,5.555555555555555,72.22222222222221,0.0,0.0,19.444444444444446,0.0
305254,25.0,2.7777777777777777,2.7777777777777777,8.333333333333332,0.0,44.44444444444444,13.88888888888889,0.0,2.7777777777777777
305317,0.0,11.11111111111111,5.555555555555555,11.11111111111111,55.55555555555556,2.7777777777777777,0.0,13.88888888888889,0.0
305332,50.0,0.0,0.0,0.0,0.0,0.0,41.66666666666667,0.0,8.333333333333332
305378,0.0,0.0,0.0,5.555555555555555,22.22222222222222,0.0,0.0,72.22222222222221,0.0
305393,2.7777777777777777,69.44444444444444,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0
305400,2.7777777777777777,5.555555555555555,11.11111111111111,22.22222222222222,0.0,47.22222222222222,8.333333333333332,0.0,2.7777777777777777
305428,5.555555555555555,0.0,0.0,13.88888888888889,0.0,2.7777777777777777,72.22222222222221,0.0,5.555555555555555
305484,0.0,0.0,0.0,52.77777777777778,0.0,0.0,47.22222222222222,0.0,0.0
305562,36.11111111111111,52.77777777777778,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0
305572,0.0,0.0,2.7777777777777777,19.444444444444446,47.22222222222222,0.0,0.0,30.555555555555557,0.0
305574,0.0,0.0,2.7777777777777777,55.55555555555556,0.0,16.666666666666664,11.11111111111111,0.0,13.88888888888889
305585,16.666666666666664,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305597,0.0,8.333333333333332,2.7777777777777777,2.7777777777777777,80.55555555555556,2.7777777777777777,0.0,2.7777777777777777,0.0
305619,0.0,2.7777777777777777,44.44444444444444,30.555555555555557,0.0,13.88888888888889,0.0,2.7777777777777777,5.555555555555555
305643,0.0,0.0,0.0,0.0,94.44444444444444,0.0,0.0,5.555555555555555,0.0
305722,0.0,5.555555555555555,0.0,19.444444444444446,0.0,5.555555555555555,52.77777777777778,2.7777777777777777,13.88888888888889
305850,0.0,27.77777777777778,8.333333333333332,27.77777777777778,0.0,22.22222222222222,0.0,11.11111111111111,2.7777777777777777
305864,0.0,0.0,5.555555555555555,16.666666666666664,25.0,0.0,0.0,52.77777777777778,0.0
305883,8.333333333333332,5.555555555555555,13.88888888888889,11.11111111111111,0.0,58.333333333333336,0.0,2.7777777777777777,0.0
305897,75.0,0.0,2.7777777777777777,0.0,0.0,2.7777777777777777,19.444444444444446,0.0,0.0
305933,0.0,0.0,0.0,5.555555555555555,77.77777777777779,2.7777777777777777,0.0,13.88888888888889,0.0
305963,44.44444444444444,44.44444444444444,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0
306085,0.0,0.0,0.0,8.333333333333332,0.0,0.0,75.0,0.0,16.666666666666664
306086,0.0,25.0,8.333333333333332,5.555555555555555,36.11111111111111,8.333333333333332,0.0,16.666666666666664,0.0
306286,0.0,8.333333333333332,5.555555555555555,2.7777777777777777,41.66666666666667,8.333333333333332,0.0,33.33333333333333,0.0
306357,2.7777777777777777,0.0,5.555555555555555,27.77777777777778,0.0,11.11111111111111,19.444444444444446,0.0,33.33333333333333
306358,0.0,36.11111111111111,8.333333333333332,5.555555555555555,41.66666666666667,0.0,0.0,8.333333333333332,0.0
306362,8.333333333333332,8.333333333333332,13.88888888888889,11.11111111111111,0.0,58.333333333333336,0.0,0.0,0.0
306655,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306720,0.0,0.0,0.0,55.55555555555556,0.0,0.0,33.33333333333333,0.0,11.11111111111111
306734,66.66666666666666,0.0,0.0,11.11111111111111,0.0,5.555555555555555,16.666666666666664,0.0,0.0
306909,0.0,38.88888888888889,19.444444444444446,5.555555555555555,13.88888888888889,2.7777777777777777,0.0,19.444444444444446,0.0
306958,0.0,2.7777777777777777,0.0,5.555555555555555,38.88888888888889,0.0,0.0,52.77777777777778,0.0
307008,0.0,11.11111111111111,2.7777777777777777,11.11111111111111,44.44444444444444,0.0,0.0,30.555555555555557,0.0
307027,0.0,5.555555555555555,52.77777777777778,19.444444444444446,0.0,16.666666666666664,0.0,2.7777777777777777,2.7777777777777777
307311,0.0,36.11111111111111,13.88888888888889,2.7777777777777777,11.11111111111111,8.333333333333332,0.0,27.77777777777778,0.0
307380,0.0,0.0,0.0,2.7777777777777777,52.77777777777778,0.0,0.0,44.44444444444444,0.0
307563,0.0,0.0,8.333333333333332,13.88888888888889,41.66666666666667,0.0,0.0,36.11111111111111,0.0
307621,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
307627,0.0,0.0,0.0,16.666666666666664,63.888888888888886,0.0,0.0,19.444444444444446,0.0
307636,0.0,5.555555555555555,22.22222222222222,19.444444444444446,0.0,44.44444444444444,0.0,2.7777777777777777,5.555555555555555
307641,0.0,0.0,0.0,11.11111111111111,55.55555555555556,0.0,0.0,33.33333333333333,0.0
307828,0.0,11.11111111111111,2.7777777777777777,41.66666666666667,5.555555555555555,11.11111111111111,5.555555555555555,5.555555555555555,16.666666666666664
307859,0.0,27.77777777777778,13.88888888888889,5.555555555555555,19.444444444444446,8.333333333333332,0.0,25.0,0.0
307893,58.333333333333336,0.0,0.0,16.666666666666664,0.0,2.7777777777777777,22.22222222222222,0.0,0.0
307959,2.7777777777777777,0.0,0.0,5.555555555555555,0.0,8.333333333333332,38.88888888888889,0.0,44.44444444444444
308095,0.0,8.333333333333332,8.333333333333332,11.11111111111111,0.0,72.22222222222221,0.0,0.0,0.0
308112,0.0,8.333333333333332,8.333333333333332,5.555555555555555,44.44444444444444,8.333333333333332,0.0,25.0,0.0
308126,0.0,16.666666666666664,22.22222222222222,19.444444444444446,2.7777777777777777,36.11111111111111,0.0,0.0,2.7777777777777777
308220,0.0,5.555555555555555,13.88888888888889,11.11111111111111,0.0,66.66666666666666,2.7777777777777777,0.0,0.0
308360,5.555555555555555,2.7777777777777777,2.7777777777777777,13.88888888888889,0.0,8.333333333333332,33.33333333333333,0.0,33.33333333333333
308362,0.0,5.555555555555555,19.444444444444446,27.77777777777778,16.666666666666664,8.333333333333332,0.0,22.22222222222222,0.0
308436,2.7777777777777777,0.0,5.555555555555555,8.333333333333332,0.0,5.555555555555555,41.66666666666667,0.0,36.11111111111111
308452,0.0,0.0,50.0,25.0,0.0,19.444444444444446,0.0,2.7777777777777777,2.7777777777777777
308499,2.7777777777777777,8.333333333333332,13.88888888888889,27.77777777777778,0.0,36.11111111111111,2.7777777777777777,2.7777777777777777,5.555555555555555
308549,2.7777777777777777,0.0,0.0,22.22222222222222,0.0,0.0,63.888888888888886,0.0,11.11111111111111
308611,0.0,0.0,5.555555555555555,2.7777777777777777,47.22222222222222,2.7777777777777777,0.0,41.66666666666667,0.0
308639,0.0,30.555555555555557,2.7777777777777777,22.22222222222222,25.0,16.666666666666664,0.0,2.7777777777777777,0.0
308674,0.0,2.7777777777777777,2.7777777777777777,8.333333333333332,72.22222222222221,0.0,0.0,13.88888888888889,0.0
308728,0.0,25.0,8.333333333333332,8.333333333333332,27.77777777777778,2.7777777777777777,0.0,27.77777777777778,0.0
308741,19.444444444444446,0.0,8.333333333333332,2.7777777777777777,0.0,25.0,19.444444444444446,0.0,25.0
308780,0.0,0.0,0.0,13.88888888888889,22.22222222222222,0.0,0.0,63.888888888888886,0.0
308811,0.0,0.0,2.7777777777777777,11.11111111111111,72.22222222222221,0.0,0.0,13.88888888888889,0.0
308834,0.0,5.555555555555555,8.333333333333332,16.666666666666664,0.0,63.888888888888886,0.0,0.0,5.555555555555555
308916,0.0,16.666666666666664,16.666666666666664,8.333333333333332,0.0,55.55555555555556,0.0,2.7777777777777777,0.0
308969,0.0,5.555555555555555,2.7777777777777777,2.7777777777777777,61.111111111111114,0.0,0.0,27.77777777777778,0.0
309053,0.0,0.0,0.0,11.11111111111111,36.11111111111111,0.0,0.0,52.77777777777778,0.0
309140,0.0,5.555555555555555,11.11111111111111,11.11111111111111,41.66666666666667,22.22222222222222,0.0,8.333333333333332,0.0
309147,0.0,0.0,0.0,16.666666666666664,41.66666666666667,0.0,0.0,41.66666666666667,0.0
309165,0.0,5.555555555555555,2.7777777777777777,2.7777777777777777,75.0,5.555555555555555,0.0,8.333333333333332,0.0
309201,2.7777777777777777,13.88888888888889,11.11111111111111,19.444444444444446,0.0,50.0,0.0,2.7777777777777777,0.0
309230,0.0,0.0,0.0,36.11111111111111,16.666666666666664,0.0,0.0,47.22222222222222,0.0
309311,0.0,11.11111111111111,2.7777777777777777,8.333333333333332,52.77777777777778,0.0,0.0,25.0,0.0
309359,88.88888888888889,0.0,0.0,0.0,0.0,8.333333333333332,2.7777777777777777,0.0,0.0
309360,0.0,2.7777777777777777,0.0,16.666666666666664,38.88888888888889,2.7777777777777777,0.0,38.88888888888889,0.0
309482,0.0,5.555555555555555,33.33333333333333,13.88888888888889,0.0,44.44444444444444,0.0,2.7777777777777777,0.0
309606,0.0,33.33333333333333,16.666666666666664,2.7777777777777777,30.555555555555557,0.0,0.0,16.666666666666664,0.0
309681,0.0,5.555555555555555,16.666666666666664,30.555555555555557,2.7777777777777777,16.666666666666664,8.333333333333332,2.7777777777777777,16.666666666666664
309684,0.0,0.0,27.77777777777778,33.33333333333333,0.0,13.88888888888889,0.0,0.0,25.0
309703,0.0,69.44444444444444,5.555555555555555,5.555555555555555,0.0,16.666666666666664,0.0,2.7777777777777777,0.0
309712,13.88888888888889,0.0,0.0,2.7777777777777777,0.0,5.555555555555555,77.77777777777779,0.0,0.0
309759,0.0,22.22222222222222,2.7777777777777777,11.11111111111111,11.11111111111111,11.11111111111111,0.0,41.66666666666667,0.0
309771,0.0,22.22222222222222,16.666666666666664,25.0,2.7777777777777777,19.444444444444446,0.0,13.88888888888889,0.0
309875,0.0,5.555555555555555,16.666666666666664,25.0,8.333333333333332,8.333333333333332,0.0,36.11111111111111,0.0
309897,0.0,13.88888888888889,0.0,38.88888888888889,0.0,19.444444444444446,0.0,27.77777777777778,0.0
310129,0.0,5.555555555555555,11.11111111111111,13.88888888888889,41.66666666666667,5.555555555555555,0.0,22.22222222222222,0.0
310189,2.7777777777777777,8.333333333333332,19.444444444444446,25.0,0.0,44.44444444444444,0.0,0.0,0.0
310382,0.0,22.22222222222222,11.11111111111111,13.88888888888889,25.0,8.333333333333332,0.0,19.444444444444446,0.0
310384,0.0,58.333333333333336,13.88888888888889,2.7777777777777777,0.0,22.22222222222222,0.0,2.7777777777777777,0.0
310476,0.0,44.44444444444444,8.333333333333332,11.11111111111111,0.0,33.33333333333333,0.0,2.7777777777777777,0.0
310502,0.0,22.22222222222222,8.333333333333332,11.11111111111111,25.0,0.0,0.0,33.33333333333333,0.0
310522,0.0,5.555555555555555,0.0,8.333333333333332,41.66666666666667,5.555555555555555,0.0,38.88888888888889,0.0
310585,0.0,0.0,0.0,22.22222222222222,61.111111111111114,0.0,0.0,16.666666666666664,0.0
310609,0.0,8.333333333333332,11.11111111111111,16.666666666666664,8.333333333333332,50.0,0.0,5.555555555555555,0.0
310639,0.0,58.333333333333336,8.333333333333332,0.0,13.88888888888889,8.333333333333332,0.0,11.11111111111111,0.0
310769,2.7777777777777777,30.555555555555557,11.11111111111111,8.333333333333332,0.0,44.44444444444444,0.0,0.0,2.7777777777777777
310890,5.555555555555555,91.66666666666666,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0
310909,0.0,0.0,11.11111111111111,8.333333333333332,55.55555555555556,2.7777777777777777,0.0,22.22222222222222,0.0
310976,0.0,55.55555555555556,8.333333333333332,0.0,8.333333333333332,11.11111111111111,0.0,16.666666666666664,0.0
311090,0.0,55.55555555555556,2.7777777777777777,13.88888888888889,0.0,22.22222222222222,0.0,5.555555555555555,0.0
311123,0.0,27.77777777777778,36.11111111111111,8.333333333333332,8.333333333333332,0.0,0.0,19.444444444444446,0.0
311165,0.0,11.11111111111111,8.333333333333332,2.7777777777777777,27.77777777777778,8.333333333333332,0.0,41.66666666666667,0.0
311318,0.0,27.77777777777778,8.333333333333332,2.7777777777777777,11.11111111111111,44.44444444444444,0.0,5.555555555555555,0.0
311403,0.0,5.555555555555555,11.11111111111111,19.444444444444446,0.0,61.111111111111114,0.0,0.0,2.7777777777777777
311419,0.0,13.88888888888889,11.11111111111111,2.7777777777777777,30.555555555555557,38.88888888888889,0.0,2.7777777777777777,0.0
311508,0.0,11.11111111111111,22.22222222222222,11.11111111111111,5.555555555555555,50.0,0.0,0.0,0.0
311509,0.0,58.333333333333336,13.88888888888889,5.555555555555555,0.0,13.88888888888889,0.0,8.333333333333332,0.0
311515,30.555555555555557,25.0,5.555555555555555,16.666666666666664,0.0,19.444444444444446,0.0,2.7777777777777777,0.0
311536,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311563,13.88888888888889,2.7777777777777777,0.0,25.0,0.0,11.11111111111111,30.555555555555557,0.0,16.666666666666664
311849,0.0,11.11111111111111,11.11111111111111,13.88888888888889,22.22222222222222,16.666666666666664,0.0,25.0,0.0
311865,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311913,5.555555555555555,58.333333333333336,5.555555555555555,2.7777777777777777,0.0,27.77777777777778,0.0,0.0,0.0
311989,0.0,0.0,0.0,38.88888888888889,0.0,0.0,41.66666666666667,0.0,19.444444444444446
312052,0.0,80.55555555555556,2.7777777777777777,5.555555555555555,5.555555555555555,2.7777777777777777,0.0,2.7777777777777777,0.0
312057,0.0,61.111111111111114,8.333333333333332,5.555555555555555,2.7777777777777777,19.444444444444446,0.0,2.7777777777777777,0.0
312152,0.0,55.55555555555556,5.555555555555555,2.7777777777777777,0.0,5.555555555555555,0.0,30.555555555555557,0.0
312172,8.333333333333332,0.0,8.333333333333332,16.666666666666664,0.0,16.666666666666664,44.44444444444444,0.0,5.555555555555555
312189,0.0,19.444444444444446,5.555555555555555,5.555555555555555,19.444444444444446,0.0,0.0,50.0,0.0
312265,0.0,11.11111111111111,11.11111111111111,5.555555555555555,2.7777777777777777,66.66666666666666,0.0,2.7777777777777777,0.0
312278,13.88888888888889,66.66666666666666,2.7777777777777777,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.0
312297,69.44444444444444,11.11111111111111,0.0,2.7777777777777777,0.0,8.333333333333332,5.555555555555555,2.7777777777777777,0.0
312303,0.0,0.0,0.0,8.333333333333332,0.0,0.0,80.55555555555556,0.0,11.11111111111111
312366,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312580,0.0,88.88888888888889,2.7777777777777777,2.7777777777777777,0.0,5.555555555555555,0.0,0.0,0.0
312583,11.11111111111111,2.7777777777777777,8.333333333333332,5.555555555555555,0.0,72.22222222222221,0.0,0.0,0.0
312590,0.0,0.0,0.0,11.11111111111111,72.22222222222221,0.0,0.0,16.666666666666664,0.0
312606,2.7777777777777777,16.666666666666664,8.333333333333332,36.11111111111111,0.0,33.33333333333333,2.7777777777777777,0.0,0.0
312607,0.0,0.0,11.11111111111111,13.88888888888889,0.0,36.11111111111111,27.77777777777778,0.0,11.11111111111111
312613,0.0,13.88888888888889,27.77777777777778,25.0,0.0,27.77777777777778,0.0,2.7777777777777777,2.7777777777777777
312745,0.0,0.0,0.0,36.11111111111111,0.0,0.0,30.555555555555557,0.0,33.33333333333333
312767,0.0,5.555555555555555,13.88888888888889,5.555555555555555,47.22222222222222,2.7777777777777777,0.0,25.0,0.0
312831,2.7777777777777777,8.333333333333332,30.555555555555557,44.44444444444444,0.0,11.11111111111111,0.0,2.7777777777777777,0.0
