,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,555327,0.3010376488406783,0.1111111111111111,0,2024-10-05 14:31:29.208868,"['32216', '32223', '32236', '32238', '32243', '32248', '32252', '32267', '32275', '32281']"
1,978643,0.38703640660266425,0.05555555555555555,0,2024-10-05 14:31:29.304889,"['32223', '32225', '32230', '32238', '32241', '32253', '32254', '32262', '32276', '32288']"
2,1019229,0.26164077671026215,0.2222222222222222,0,2024-10-05 14:31:29.399435,"['32216', '32223', '32236', '32238', '32245', '32247', '32248', '32266', '32267', '32270']"
3,434704,0.29435131319245333,0.16666666666666666,0,2024-10-05 14:31:29.491502,"['32216', '32223', '32238', '32243', '32248', '32252', '32266', '32267', '32270', '32286']"
4,358308,0.3037481240960643,0.16666666666666666,0,2024-10-05 14:31:29.589013,"['32215', '32216', '32223', '32225', '32238', '32240', '32241', '32249', '32260', '32276']"
5,95133,0.27381907640255165,0.2222222222222222,5,2024-10-05 14:31:29.817417,"['32219', '32236', '32238', '32242', '32247', '32257', '32270', '32275', '32278', '32285']"
6,631451,0.3525137935537993,0.2222222222222222,5,2024-10-05 14:31:29.910360,"['32216', '32238', '32244', '32245', '32249', '32257', '32262', '32278', '32283', '32285']"
7,1494658,0.33475297461989506,0.1388888888888889,5,2024-10-05 14:31:30.004197,"['32214', '32219', '32240', '32247', '32248', '32257', '32266', '32267', '32275', '32285']"
8,266845,0.3390697203266555,0.2777777777777778,5,2024-10-05 14:31:30.096315,"['32214', '32219', '32240', '32247', '32248', '32257', '32267', '32270', '32275', '32285']"
9,437399,0.3767593196413265,0.3888888888888889,5,2024-10-05 14:31:30.189587,"['32216', '32231', '32246', '32252', '32253', '32256', '32257', '32264', '32280', '32285']"
10,1023482,0.33443083537537005,0.3888888888888889,10,2024-10-05 14:31:30.408508,"['32216', '32224', '32238', '32249', '32262', '32274', '32276', '32278', '32283', '32284']"
11,861954,0.35208566213681214,0.3055555555555556,10,2024-10-05 14:31:30.500270,"['32218', '32221', '32248', '32252', '32276', '32277', '32278', '32280', '32283', '32286']"
