,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,488590,0.4299438407072237,0.0,0,2024-09-27 11:53:25.548604,"['32217', '32227', '32231', '32239', '32241', '32259', '32260', '32267', '32285', '32287']"
1,697805,0.5427580535302476,0.0,0,2024-09-27 11:53:26.513645,"['32216', '32227', '32230', '32234', '32239', '32241', '32256', '32265', '32267', '32285']"
2,1041807,0.4081740055071823,0.25,0,2024-09-27 11:53:27.306251,"['32217', '32227', '32231', '32239', '32241', '32259', '32267', '32273', '32285', '32287']"
3,1270751,0.49307247355091877,0.027777777777777776,0,2024-09-27 11:53:28.185628,"['32217', '32231', '32239', '32259', '32260', '32273', '32274', '32276', '32285', '32287']"
4,1324695,0.385786159256457,0.05555555555555555,0,2024-09-27 11:53:29.050190,"['32217', '32225', '32227', '32239', '32259', '32260', '32274', '32276', '32285', '32287']"
5,958705,0.49733245812150156,0.08333333333333333,5,2024-09-27 11:53:29.888917,"['32215', '32216', '32220', '32223', '32227', '32241', '32254', '32265', '32272', '32279']"
6,785009,0.4707522806033964,0.08333333333333333,5,2024-09-27 11:53:30.645545,"['32223', '32239', '32242', '32254', '32265', '32272', '32273', '32277', '32280', '32288']"
7,336801,0.4891356374944677,0.1111111111111111,5,2024-09-27 11:53:31.416033,"['32215', '32220', '32223', '32227', '32241', '32254', '32265', '32272', '32273', '32279']"
8,1305553,0.4615705352259144,0.0,5,2024-09-27 11:53:32.314702,"['32216', '32219', '32221', '32223', '32227', '32241', '32265', '32273', '32277', '32279']"
9,886399,0.41921718262630436,0.1111111111111111,5,2024-09-27 11:53:33.165543,"['32215', '32220', '32223', '32227', '32239', '32242', '32254', '32265', '32272', '32279']"
10,135456,0.48009588127098457,0.0,10,2024-09-27 11:53:34.097555,"['32219', '32220', '32233', '32238', '32251', '32257', '32262', '32270', '32274', '32286']"
11,367151,0.4656080118483957,0.08333333333333333,10,2024-09-27 11:53:34.954435,"['32219', '32220', '32233', '32237', '32243', '32245', '32251', '32257', '32262', '32270']"
12,1555233,0.4660854264081993,0.0,10,2024-09-27 11:53:35.798373,"['32219', '32220', '32233', '32237', '32243', '32245', '32257', '32262', '32270', '32286']"
13,456977,0.3645084573126402,0.2777777777777778,10,2024-09-27 11:53:36.709692,"['32219', '32220', '32233', '32238', '32251', '32262', '32270', '32274', '32277', '32286']"
14,1221700,0.4089730169319004,0.05555555555555555,10,2024-09-27 11:53:37.534132,"['32219', '32220', '32233', '32237', '32238', '32243', '32251', '32257', '32270', '32274']"
