,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,1481942,0.34,0.222,0,2025-02-23 03:37:02.556188,"['32215', '32220', '32224', '32227', '32234', '32239', '32241', '32244', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32257', '32260', '32262', '32263', '32264', '32276', '32284', '32286', '32288']","[4723, 4226, 117, 539, 3052, 2612, 882, 5195, 2840, 823, 506, 1553, 3703, 4033, 4003, 835, 2740, 4539, 990, 2753, 2379, 5906, 3500, 5658, 557, 2620, 5760, 3729, 4038, 3094, 5782, 4825, 1740, 712, 3326, 5908]","[0.66, 0.75, 0.43, 0.22, 0.54, 0.41, 0.0, 0.51, 0.49, 0.47, 0.75, 0.5, 0.59, 1.0, 0.4, 0.58, 0.5, 0.64, 0.58, 0.58, 0.0, 0.66, 0.58, 0.92, 0.41, 0.0, 0.45, 0.0, 0.59, 0.58, 0.75, 0.58, 0.25, 0.61, 1.0, 0.58, 0.25, 1.0, 0.0, 0.75, 1.0, 0.75, 0.56, 0.75, 0.86, 0.65, 1.0, 0.6, 0.0, 0.75, 0.25, 0.22, 0.39, 0.35, 0.36, 0.62, 0.63, 0.5, 0.36, 0.81, 0.59, 0.65, 0.33, 0.41, 0.36, 0.35, 0.51, 0.41, 0.63, 0.67, 0.5, 0.61, 0.75, 0.49, 0.25]"
1,911392,0.264,0.25,0,2025-02-23 03:37:02.790719,"['32214', '32215', '32216', '32219', '32226', '32228', '32234', '32236', '32238', '32240', '32242', '32243', '32245', '32247', '32249', '32250', '32252', '32261', '32266', '32267', '32270', '32274', '32275', '32281', '32285']","[5216, 1273, 5692, 2943, 2840, 3951, 1098, 4322, 4161, 5460, 835, 506, 5195, 3052, 712, 117, 3263, 3285, 1176, 3255, 5256, 3029, 2640, 3406, 1316, 4547, 2761, 2753, 2620, 539, 2612, 5700, 4033, 1553, 2420, 1164]","[0.75, 0.75, 1.0, 0.27, 0.7, 0.75, 0.67, 0.67, 0.34, 0.29, 0.67, 0.67, 0.25, 0.68, 0.25, 0.73, 0.33, 0.78, 0.73, 0.72, 1.0, 0.79, 0.75, 0.93, 0.75, 0.68, 1.0, 0.69, 0.25, 0.75, 0.7, 0.25, 0.69, 0.25, 0.6, 0.25, 0.75, 0.71, 0.25, 0.71, 0.69, 0.64, 0.72, 0.71, 0.85, 0.78, 0.7, 0.75, 0.58, 0.34, 0.33, 0.28, 0.75, 0.25, 0.22, 0.76, 0.75, 0.67, 0.22, 0.71, 0.83, 0.67, 0.64, 0.27, 0.45, 0.21, 0.67, 0.75, 0.77, 0.57, 0.72, 0.5, 0.39, 0.34, 0.68]"
2,1240453,0.182,0.472,0,2025-02-23 03:37:03.022640,"['32214', '32216', '32217', '32219', '32226', '32228', '32236', '32240', '32242', '32243', '32245', '32247', '32250', '32252', '32261', '32265', '32266', '32267', '32270', '32273', '32275', '32278', '32281', '32283', '32285']","[67, 2019, 4396, 1754, 1164, 214, 2695, 5609, 3450, 2044, 1117, 3608, 2367, 5778, 4725, 760, 810, 342, 2754, 3095, 5276, 3273, 3310, 3161, 3029, 5459, 756, 1538, 1856, 5402, 5065, 1845, 3255, 1293, 295, 3424]","[1.0, 0.84, 1.0, 0.25, 0.87, 1.0, 0.87, 0.86, 0.16, 0.11, 0.87, 0.87, 0.25, 0.86, 1.0, 0.91, 0.15, 0.92, 0.9, 0.88, 0.81, 0.92, 0.0, 0.95, 0.81, 0.87, 1.0, 0.87, 1.0, 1.0, 0.88, 0.0, 0.87, 0.25, 0.78, 0.23, 1.0, 0.88, 0.25, 0.88, 0.88, 0.84, 0.88, 0.88, 0.84, 0.92, 0.87, 0.0, 0.8, 0.14, 0.13, 1.0, 1.0, 1.0, 0.08, 0.91, 0.25, 0.87, 0.07, 0.0, 0.24, 0.17, 0.84, 0.1, 1.0, 0.07, 0.86, 1.0, 0.92, 0.0, 0.89, 0.0, 0.22, 0.16, 0.87]"
3,1008720,0.402,0.333,0,2025-02-23 03:37:03.251679,"['32215', '32220', '32222', '32225', '32228', '32234', '32238', '32245', '32246', '32249', '32250', '32251', '32254', '32255', '32262', '32263', '32264', '32265', '32274', '32276', '32278', '32283', '32284', '32285', '32287']","[823, 4226, 4033, 3158, 5195, 5555, 4003, 3052, 4825, 1553, 1740, 2840, 1077, 2379, 814, 990, 1822, 5918, 4062, 3326, 4600, 3134, 1359, 4846, 3720, 882, 5758, 2505, 3961, 2612, 576, 2664, 506, 5760, 5460, 930]","[0.79, 1.0, 0.44, 0.43, 0.56, 0.31, 0.0, 0.54, 1.0, 0.44, 0.54, 0.75, 0.68, 0.53, 1.0, 0.76, 0.45, 0.77, 0.76, 0.74, 0.0, 0.78, 0.67, 0.96, 1.0, 0.54, 0.33, 0.55, 0.69, 0.69, 0.57, 1.0, 1.0, 0.75, 0.66, 0.75, 1.0, 0.25, 0.62, 0.58, 0.75, 0.0, 0.59, 0.56, 0.91, 0.77, 0.56, 0.7, 0.0, 0.25, 0.25, 0.25, 0.44, 0.23, 0.23, 0.75, 0.76, 0.55, 0.22, 0.7, 1.0, 0.77, 0.17, 0.25, 1.0, 0.22, 0.53, 0.31, 0.76, 0.25, 0.75, 0.75, 0.39, 0.25, 0.54]"
4,1486078,0.422,0.389,0,2025-02-23 03:37:03.482484,"['32214', '32216', '32217', '32219', '32226', '32238', '32240', '32242', '32243', '32247', '32250', '32252', '32260', '32261', '32263', '32265', '32266', '32267', '32270', '32273', '32275', '32278', '32281', '32283', '32286']","[1538, 4547, 2044, 5065, 67, 342, 3608, 1164, 5402, 295, 2498, 3376, 1919, 3255, 3450, 981, 4184, 2786, 1293, 2019, 5594, 2371, 214, 795, 5340, 2177, 4699, 4761, 3932, 3161, 5778, 2843, 1242, 605, 3706, 2668]","[1.0, 0.82, 0.75, 1.0, 0.85, 1.0, 0.84, 0.85, 0.18, 0.13, 0.86, 0.84, 0.25, 0.84, 0.8, 0.93, 0.16, 0.93, 0.92, 0.9, 0.81, 0.93, 0.38, 0.96, 1.0, 0.85, 1.0, 0.85, 0.0, 0.75, 0.86, 0.29, 0.85, 0.0, 0.82, 0.26, 0.25, 0.85, 1.0, 0.87, 0.86, 0.82, 0.86, 0.86, 0.88, 0.93, 1.0, 0.0, 0.8, 0.0, 0.15, 1.0, 1.0, 1.0, 0.07, 0.92, 1.0, 0.86, 0.06, 0.0, 0.28, 0.67, 0.82, 0.08, 1.0, 0.06, 0.83, 0.5, 0.92, 0.25, 0.87, 0.31, 0.5, 0.18, 0.85]"
5,392965,0.174,0.361,5,2025-02-23 03:37:03.816005,"['32214', '32216', '32219', '32226', '32228', '32236', '32240', '32242', '32243', '32246', '32247', '32248', '32252', '32261', '32262', '32266', '32267', '32270', '32274', '32275', '32278', '32281', '32283', '32285', '32286']","[5402, 1164, 3255, 2420, 4547, 3593, 3063, 835, 2943, 1098, 4396, 5256, 2620, 295, 734, 1316, 4161, 1787, 2840, 391, 5216, 2177, 4459, 216, 3474, 3084, 2761, 5812, 5460, 3481, 3029, 4725, 3263, 1117, 3310, 5801]","[0.25, 0.77, 1.0, 0.2, 0.8, 1.0, 0.78, 0.76, 0.23, 0.2, 0.78, 0.79, 0.25, 0.76, 0.75, 0.73, 0.21, 0.78, 0.78, 0.74, 0.68, 0.84, 0.25, 0.93, 0.69, 0.8, 0.25, 0.78, 0.25, 0.0, 0.77, 0.31, 1.0, 0.25, 0.75, 0.31, 0.77, 0.73, 0.25, 0.76, 0.78, 0.77, 0.78, 0.77, 0.81, 0.83, 0.8, 0.25, 0.75, 0.23, 0.19, 0.23, 0.25, 0.25, 0.18, 0.81, 0.75, 0.75, 0.19, 0.68, 1.0, 0.33, 0.76, 0.25, 1.0, 0.16, 0.77, 0.75, 0.84, 0.75, 0.75, 0.0, 0.25, 0.2, 0.77]"
6,1175226,0.356,0.361,5,2025-02-23 03:37:04.019975,"['32214', '32216', '32219', '32226', '32236', '32238', '32240', '32242', '32243', '32245', '32246', '32247', '32248', '32252', '32261', '32262', '32266', '32267', '32270', '32273', '32274', '32275', '32278', '32281', '32283']","[5692, 4396, 3029, 1098, 3406, 3310, 1164, 5065, 598, 5216, 4322, 3255, 5027, 4987, 3084, 5402, 5256, 4176, 3450, 2498, 756, 4184, 981, 4000, 3709, 114, 3063, 712, 4547, 1293, 5364, 3228, 5594, 3593, 1948, 342]","[0.75, 0.76, 1.0, 0.29, 0.78, 1.0, 0.78, 0.75, 0.24, 0.21, 0.78, 0.78, 1.0, 0.75, 0.66, 0.79, 0.22, 0.81, 0.83, 0.8, 0.69, 0.87, 0.25, 0.96, 1.0, 0.79, 1.0, 0.76, 0.75, 1.0, 0.76, 0.0, 1.0, 0.75, 1.0, 0.33, 0.75, 0.73, 1.0, 0.75, 0.77, 0.76, 0.78, 0.76, 0.86, 0.86, 0.79, 0.0, 0.0, 0.24, 0.2, 0.33, 1.0, 1.0, 0.15, 0.84, 0.25, 0.75, 0.16, 0.0, 0.5, 0.33, 0.75, 0.2, 0.33, 0.13, 0.76, 0.75, 0.87, 0.5, 0.74, 0.35, 0.31, 0.21, 0.76]"
7,248363,0.362,0.306,5,2025-02-23 03:37:04.221814,"['32215', '32217', '32224', '32227', '32229', '32234', '32238', '32239', '32244', '32246', '32248', '32250', '32251', '32253', '32254', '32255', '32260', '32262', '32263', '32271', '32278', '32283', '32284', '32286', '32288']","[4226, 3052, 1077, 712, 3285, 5195, 506, 5385, 557, 5760, 4033, 2379, 539, 4723, 2840, 2612, 5918, 990, 4003, 4119, 823, 1553, 4825, 1740, 2664, 5658, 1391, 882, 3720, 4600, 3500, 5098, 124, 5758, 4539, 3694]","[0.75, 0.75, 0.42, 0.0, 0.54, 0.33, 0.54, 0.54, 0.45, 0.44, 1.0, 0.55, 0.7, 0.25, 0.43, 1.0, 0.44, 0.7, 0.74, 0.73, 0.0, 0.78, 0.68, 0.97, 0.0, 0.0, 0.36, 0.53, 0.66, 0.67, 0.75, 0.58, 0.0, 0.76, 1.0, 0.55, 0.75, 1.0, 0.61, 0.25, 0.75, 0.25, 0.54, 0.53, 0.91, 0.78, 0.75, 0.67, 0.25, 0.75, 0.43, 0.43, 0.45, 0.21, 0.25, 0.74, 0.75, 1.0, 0.26, 0.71, 0.57, 0.77, 0.54, 0.28, 1.0, 0.21, 0.54, 0.34, 0.78, 0.25, 0.5, 0.59, 0.75, 0.44, 1.0]"
8,122115,0.284,0.333,5,2025-02-23 03:37:04.428763,"['32216', '32217', '32219', '32226', '32228', '32234', '32236', '32238', '32240', '32242', '32243', '32245', '32246', '32249', '32251', '32261', '32265', '32266', '32270', '32273', '32274', '32278', '32281', '32283', '32285']","[1098, 5216, 5460, 2843, 2664, 3029, 5692, 3749, 5195, 2498, 1077, 3285, 4757, 3255, 3406, 712, 2761, 4322, 2505, 981, 1666, 3500, 506, 4547, 3367, 3052, 2112, 4600, 342, 5829, 2281, 1612, 5017, 1932, 3474, 5594]","[0.69, 0.71, 1.0, 0.25, 0.74, 0.75, 0.75, 0.72, 0.28, 0.24, 0.75, 0.74, 0.25, 0.72, 0.75, 0.85, 0.25, 0.84, 0.87, 0.86, 0.25, 0.89, 0.75, 0.98, 0.75, 0.75, 0.75, 0.7, 1.0, 0.75, 0.73, 0.25, 0.75, 0.7, 0.75, 0.25, 0.7, 0.75, 0.74, 0.72, 0.74, 0.71, 0.74, 0.73, 0.91, 0.89, 0.76, 0.75, 0.68, 0.29, 0.24, 0.75, 0.75, 0.29, 0.13, 0.87, 0.75, 0.72, 0.14, 0.25, 0.17, 0.7, 0.72, 0.15, 0.67, 0.1, 0.73, 0.5, 0.89, 0.0, 0.7, 0.25, 0.27, 0.24, 0.72]"
9,575246,0.238,0.694,5,2025-02-23 03:37:04.632366,"['32214', '32216', '32217', '32219', '32226', '32228', '32234', '32236', '32238', '32240', '32242', '32243', '32245', '32246', '32249', '32261', '32265', '32266', '32270', '32273', '32274', '32278', '32281', '32283', '32285']","[1098, 5692, 5460, 4547, 5216, 5065, 2843, 981, 4987, 598, 2281, 2189, 3029, 4757, 5402, 114, 1932, 2761, 3255, 3749, 2664, 4184, 1316, 49, 4396, 295, 795, 342, 5340, 4412, 2498, 5594, 4710, 2112, 3474, 3084]","[0.75, 0.74, 0.75, 0.25, 0.76, 1.0, 0.77, 0.75, 0.26, 0.21, 0.77, 0.77, 0.75, 0.74, 0.75, 0.86, 0.22, 0.86, 0.88, 0.87, 0.75, 0.91, 1.0, 0.98, 1.0, 0.77, 1.0, 0.73, 1.0, 0.75, 0.76, 0.25, 0.75, 0.69, 0.77, 0.25, 0.72, 0.74, 0.76, 0.75, 0.76, 0.74, 0.77, 0.75, 0.91, 0.9, 0.78, 0.0, 0.7, 0.26, 0.22, 0.75, 0.75, 0.3, 0.12, 0.88, 0.75, 0.75, 0.12, 0.0, 0.83, 0.69, 0.75, 0.13, 0.83, 0.09, 0.75, 0.75, 0.91, 0.25, 0.72, 0.25, 0.25, 0.22, 0.75]"
