,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,143076,0.3919583201808329,0.05555555555555555,0,2024-09-27 13:26:49.293445,"['32222', '32225', '32226', '32238', '32248', '32249', '32253', '32266', '32281', '32287']"
1,1123882,0.37033079591648244,0.08333333333333333,0,2024-09-27 13:26:49.390488,"['32214', '32218', '32225', '32226', '32239', '32253', '32265', '32273', '32281', '32287']"
2,940207,0.2953713806532503,0.08333333333333333,0,2024-09-27 13:26:49.489291,"['32231', '32242', '32248', '32253', '32263', '32264', '32269', '32270', '32283', '32286']"
3,1354964,0.21426600465810453,0.3055555555555556,0,2024-09-27 13:26:49.586391,"['32234', '32242', '32246', '32248', '32251', '32253', '32261', '32265', '32286', '32288']"
4,1387320,0.2570800274070898,0.0,0,2024-09-27 13:26:49.684385,"['32221', '32234', '32240', '32248', '32251', '32253', '32261', '32265', '32283', '32288']"
5,1354659,0.2953981582853703,0.027777777777777776,5,2024-09-27 13:26:49.943561,"['32219', '32222', '32223', '32248', '32256', '32257', '32260', '32265', '32266', '32274']"
6,15789,0.3106107475316896,0.2222222222222222,5,2024-09-27 13:26:50.037839,"['32215', '32218', '32219', '32222', '32226', '32248', '32253', '32261', '32266', '32274']"
7,1182894,0.37429795381196,0.25,5,2024-09-27 13:26:50.134361,"['32215', '32219', '32226', '32248', '32249', '32255', '32256', '32266', '32274', '32280']"
8,1050930,0.3418141667735792,0.3055555555555556,5,2024-09-27 13:26:50.228394,"['32219', '32222', '32223', '32225', '32236', '32244', '32266', '32276', '32281', '32288']"
9,1382119,0.29018684222450014,0.1388888888888889,5,2024-09-27 13:26:50.324591,"['32219', '32224', '32240', '32243', '32245', '32246', '32261', '32263', '32283', '32286']"
10,1615831,0.34225080014452114,0.3333333333333333,10,2024-09-27 13:26:50.556004,"['32214', '32218', '32222', '32249', '32255', '32261', '32266', '32269', '32276', '32280']"
11,518494,0.389350710576969,0.0,10,2024-09-27 13:26:50.653283,"['32225', '32226', '32236', '32248', '32255', '32266', '32269', '32270', '32276', '32288']"
12,1128434,0.2208805599859399,0.1388888888888889,10,2024-09-27 13:26:50.751246,"['32224', '32225', '32238', '32243', '32248', '32251', '32263', '32266', '32269', '32275']"
13,413107,0.28524564344220704,0.05555555555555555,10,2024-09-27 13:26:50.843736,"['32221', '32225', '32228', '32238', '32243', '32263', '32265', '32269', '32270', '32286']"
14,1601857,0.31086377294571876,0.2777777777777778,10,2024-09-27 13:26:50.933781,"['32215', '32225', '32226', '32253', '32255', '32265', '32266', '32269', '32276', '32288']"
15,1391785,0.2518251941364452,0.027777777777777776,15,2024-09-27 13:26:51.151355,"['32219', '32234', '32243', '32246', '32248', '32265', '32269', '32275', '32283', '32286']"
16,1416467,0.2635080666230563,0.19444444444444445,15,2024-09-27 13:26:51.245916,"['32219', '32231', '32234', '32242', '32246', '32248', '32270', '32283', '32286', '32287']"
17,556801,0.37521614356762395,0.19444444444444445,15,2024-09-27 13:26:51.341586,"['32217', '32218', '32219', '32239', '32248', '32253', '32254', '32256', '32276', '32287']"
18,71117,0.38245373889882445,0.08333333333333333,15,2024-09-27 13:26:51.433060,"['32217', '32219', '32231', '32238', '32239', '32248', '32264', '32286', '32287', '32288']"
19,1615201,0.4008889719938376,0.0,15,2024-09-27 13:26:51.527174,"['32219', '32225', '32226', '32238', '32242', '32261', '32264', '32266', '32283', '32288']"
20,843123,0.2360552105458972,0.1111111111111111,20,2024-09-27 13:26:51.754264,"['32224', '32228', '32245', '32247', '32263', '32264', '32265', '32269', '32275', '32286']"
21,662182,0.3341201104273334,0.2222222222222222,20,2024-09-27 13:26:51.850625,"['32218', '32219', '32222', '32252', '32253', '32254', '32255', '32265', '32269', '32274']"
22,257240,0.26026818394761453,0.3333333333333333,20,2024-09-27 13:26:51.946265,"['32240', '32245', '32248', '32263', '32264', '32265', '32266', '32269', '32276', '32288']"
23,978845,0.2956366789445207,0.4444444444444444,20,2024-09-27 13:26:52.037605,"['32215', '32218', '32222', '32225', '32226', '32249', '32253', '32264', '32266', '32269']"
24,726857,0.2542018251461917,0.4722222222222222,20,2024-09-27 13:26:52.132517,"['32221', '32246', '32251', '32263', '32264', '32265', '32269', '32270', '32275', '32286']"
25,608488,0.33078837112217496,0.19444444444444445,25,2024-09-27 13:26:52.355504,"['32218', '32230', '32236', '32239', '32248', '32249', '32259', '32273', '32281', '32283']"
26,1291286,0.20524396888456892,0.2777777777777778,25,2024-09-27 13:26:52.445624,"['32218', '32219', '32231', '32240', '32246', '32248', '32249', '32266', '32270', '32287']"
27,439859,0.4354863046205681,0.05555555555555555,25,2024-09-27 13:26:52.538751,"['32215', '32217', '32230', '32248', '32249', '32252', '32266', '32271', '32274', '32280']"
28,515906,0.38277732646262946,0.16666666666666666,25,2024-09-27 13:26:52.637026,"['32217', '32238', '32240', '32245', '32249', '32264', '32266', '32276', '32287', '32288']"
29,172568,0.34552528591361664,0.5,25,2024-09-27 13:26:52.734449,"['32215', '32230', '32244', '32248', '32249', '32252', '32259', '32280', '32281', '32283']"
30,894265,0.328848071187684,0.3333333333333333,30,2024-09-27 13:26:52.950614,"['32218', '32219', '32225', '32226', '32236', '32248', '32253', '32255', '32269', '32287']"
31,219494,0.29042812375933835,0.3333333333333333,30,2024-09-27 13:26:53.044487,"['32223', '32226', '32242', '32246', '32265', '32266', '32281', '32286', '32287', '32288']"
32,484710,0.3043800407077264,0.25,30,2024-09-27 13:26:53.135079,"['32222', '32225', '32226', '32236', '32248', '32253', '32266', '32274', '32281', '32288']"
33,1575577,0.390984359799832,0.19444444444444445,30,2024-09-27 13:26:53.229015,"['32214', '32215', '32218', '32219', '32226', '32236', '32248', '32255', '32265', '32280']"
34,1166715,0.3770194225195819,0.027777777777777776,30,2024-09-27 13:26:53.332494,"['32226', '32228', '32238', '32245', '32247', '32248', '32251', '32286', '32287', '32288']"
35,163918,0.3560359340307283,0.25,35,2024-09-27 13:26:53.563062,"['32214', '32218', '32226', '32230', '32252', '32260', '32266', '32274', '32279', '32285']"
36,914053,0.39481510634382977,0.3055555555555556,35,2024-09-27 13:26:53.661638,"['32217', '32223', '32226', '32249', '32252', '32256', '32260', '32271', '32274', '32280']"
37,314951,0.3659794938483417,0.16666666666666666,35,2024-09-27 13:26:53.763118,"['32218', '32219', '32224', '32226', '32231', '32234', '32242', '32248', '32261', '32283']"
38,1417874,0.313389357438699,0.4444444444444444,35,2024-09-27 13:26:53.858047,"['32226', '32239', '32240', '32242', '32245', '32253', '32270', '32283', '32286', '32288']"
39,770469,0.36890354749346793,0.1111111111111111,35,2024-09-27 13:26:53.957277,"['32226', '32229', '32239', '32244', '32261', '32273', '32279', '32283', '32287', '32288']"
40,1257388,0.3806305333631527,0.3333333333333333,40,2024-09-27 13:26:54.199560,"['32215', '32219', '32226', '32230', '32240', '32248', '32249', '32266', '32269', '32283']"
41,690631,0.32703133616757063,0.3611111111111111,40,2024-09-27 13:26:54.293749,"['32214', '32225', '32226', '32239', '32248', '32253', '32269', '32276', '32287', '32288']"
42,1089814,0.31070625349532743,0.05555555555555555,40,2024-09-27 13:26:54.383497,"['32226', '32228', '32236', '32238', '32246', '32248', '32253', '32270', '32287', '32288']"
43,698059,0.2683699961346124,0.3055555555555556,40,2024-09-27 13:26:54.471106,"['32224', '32226', '32231', '32240', '32243', '32247', '32251', '32263', '32266', '32283']"
44,1175295,0.2513485827319478,0.3888888888888889,40,2024-09-27 13:26:54.558610,"['32218', '32222', '32225', '32226', '32236', '32240', '32249', '32253', '32265', '32266']"
45,1346328,0.2616138400838302,0.0,45,2024-09-27 13:26:54.784275,"['32214', '32234', '32240', '32246', '32251', '32263', '32266', '32269', '32283', '32286']"
46,1203343,0.2944523027082353,0.19444444444444445,45,2024-09-27 13:26:54.908061,"['32219', '32223', '32225', '32236', '32239', '32248', '32266', '32269', '32270', '32276']"
47,1122511,0.2024400823138158,0.1388888888888889,45,2024-09-27 13:26:55.000914,"['32217', '32224', '32243', '32248', '32262', '32266', '32269', '32270', '32283', '32287']"
48,769229,0.25476456940679315,0.3333333333333333,45,2024-09-27 13:26:55.088746,"['32219', '32223', '32231', '32240', '32248', '32261', '32269', '32275', '32283', '32286']"
49,867129,0.29369092183549156,0.08333333333333333,45,2024-09-27 13:26:55.181115,"['32223', '32230', '32245', '32246', '32247', '32264', '32269', '32270', '32281', '32286']"
50,1261208,0.28765878820907603,0.08333333333333333,50,2024-09-27 13:26:55.387828,"['32219', '32231', '32234', '32242', '32251', '32263', '32266', '32275', '32283', '32286']"
51,1373246,0.37701430628341526,0.3055555555555556,50,2024-09-27 13:26:55.476471,"['32219', '32248', '32252', '32257', '32259', '32266', '32271', '32279', '32280', '32284']"
52,140314,0.30695921981310753,0.0,50,2024-09-27 13:26:55.565055,"['32219', '32224', '32236', '32240', '32242', '32247', '32248', '32251', '32263', '32286']"
53,1216040,0.28887381546935015,0.5277777777777778,50,2024-09-27 13:26:55.665433,"['32219', '32236', '32240', '32242', '32245', '32269', '32270', '32276', '32283', '32287']"
54,750069,0.30721927484162154,0.3611111111111111,50,2024-09-27 13:26:55.756030,"['32219', '32223', '32236', '32239', '32240', '32264', '32276', '32283', '32287', '32288']"
55,336860,0.32449744446636974,0.3055555555555556,55,2024-09-27 13:26:55.964540,"['32215', '32219', '32222', '32223', '32226', '32230', '32248', '32256', '32259', '32279']"
56,267397,0.3531483333207291,0.2777777777777778,55,2024-09-27 13:26:56.052146,"['32219', '32231', '32234', '32242', '32247', '32248', '32251', '32263', '32283', '32286']"
57,684338,0.3043975223818805,0.3611111111111111,55,2024-09-27 13:26:56.144714,"['32214', '32219', '32225', '32236', '32245', '32264', '32266', '32269', '32281', '32287']"
58,577188,0.44861729963413116,0.05555555555555555,55,2024-09-27 13:26:56.232639,"['32219', '32238', '32242', '32248', '32249', '32261', '32269', '32270', '32283', '32287']"
59,161233,0.3075712949153249,0.3055555555555556,55,2024-09-27 13:26:56.320709,"['32219', '32224', '32231', '32238', '32240', '32242', '32245', '32265', '32269', '32287']"
60,584258,0.3450734961606371,0.1111111111111111,60,2024-09-27 13:26:56.528339,"['32217', '32252', '32253', '32259', '32260', '32266', '32274', '32279', '32284', '32285']"
61,255283,0.3193645973402543,0.3888888888888889,60,2024-09-27 13:26:56.618026,"['32214', '32215', '32223', '32226', '32248', '32249', '32253', '32256', '32259', '32279']"
62,220465,0.35669959641196725,0.0,60,2024-09-27 13:26:56.707961,"['32225', '32238', '32240', '32249', '32253', '32261', '32270', '32283', '32287', '32288']"
63,1628397,0.42708745104664836,0.0,60,2024-09-27 13:26:56.795929,"['32214', '32223', '32225', '32226', '32244', '32248', '32252', '32253', '32261', '32274']"
64,204017,0.29631475846136196,0.027777777777777776,60,2024-09-27 13:26:56.883592,"['32240', '32246', '32251', '32253', '32261', '32263', '32265', '32270', '32275', '32286']"
65,25072,0.28456292541469713,0.1388888888888889,65,2024-09-27 13:26:57.090526,"['32215', '32219', '32242', '32246', '32249', '32263', '32270', '32273', '32275', '32283']"
66,417369,0.30940749917061783,0.4444444444444444,65,2024-09-27 13:26:57.180084,"['32214', '32228', '32231', '32238', '32240', '32242', '32248', '32249', '32265', '32270']"
67,1129319,0.3413208806679166,0.1111111111111111,65,2024-09-27 13:26:57.268062,"['32215', '32218', '32226', '32239', '32244', '32249', '32253', '32261', '32266', '32273']"
68,1497802,0.3469458523978352,0.6666666666666666,65,2024-09-27 13:26:57.355445,"['32223', '32244', '32248', '32249', '32252', '32260', '32266', '32271', '32274', '32279']"
69,699810,0.43927209075560947,0.1111111111111111,65,2024-09-27 13:26:57.443221,"['32226', '32245', '32246', '32247', '32249', '32263', '32270', '32275', '32281', '32283']"
70,733556,0.34051734616625867,0.4166666666666667,70,2024-09-27 13:26:57.652257,"['32225', '32226', '32238', '32248', '32253', '32261', '32281', '32283', '32287', '32288']"
71,1326231,0.34289078431135234,0.4444444444444444,70,2024-09-27 13:26:57.743245,"['32215', '32223', '32230', '32248', '32253', '32256', '32266', '32271', '32279', '32281']"
72,1007142,0.2759675160149853,0.4722222222222222,70,2024-09-27 13:26:57.832415,"['32225', '32238', '32243', '32245', '32247', '32248', '32264', '32269', '32270', '32276']"
73,1493836,0.42789926867074096,0.0,70,2024-09-27 13:26:57.921316,"['32214', '32215', '32218', '32226', '32244', '32248', '32253', '32261', '32280', '32281']"
74,295039,0.40001718605180103,0.16666666666666666,70,2024-09-27 13:26:58.010137,"['32236', '32248', '32249', '32253', '32265', '32266', '32269', '32281', '32283', '32287']"
75,197938,0.3847866597585298,0.0,75,2024-09-27 13:26:58.220408,"['32219', '32223', '32236', '32242', '32253', '32261', '32276', '32283', '32286', '32287']"
76,1207303,0.41403981545402285,0.08333333333333333,75,2024-09-27 13:26:58.308329,"['32218', '32219', '32222', '32244', '32252', '32254', '32256', '32266', '32274', '32285']"
77,486671,0.2608611739837778,0.3611111111111111,75,2024-09-27 13:26:58.395573,"['32219', '32224', '32243', '32261', '32262', '32263', '32270', '32275', '32286', '32288']"
78,721337,0.2584065113344475,0.3055555555555556,75,2024-09-27 13:26:58.483883,"['32219', '32221', '32224', '32231', '32234', '32238', '32251', '32266', '32283', '32286']"
79,436240,0.3378602824783789,0.5277777777777778,75,2024-09-27 13:26:58.572371,"['32219', '32226', '32238', '32239', '32240', '32261', '32270', '32273', '32276', '32288']"
80,221301,0.3064872795675079,0.3055555555555556,80,2024-09-27 13:26:58.783054,"['32231', '32248', '32251', '32261', '32263', '32266', '32269', '32275', '32281', '32286']"
81,735020,0.29932270302836117,0.2777777777777778,80,2024-09-27 13:26:58.871026,"['32223', '32225', '32226', '32238', '32248', '32264', '32269', '32281', '32283', '32287']"
82,267491,0.3100979492721332,0.3611111111111111,80,2024-09-27 13:26:58.958427,"['32234', '32245', '32246', '32251', '32265', '32269', '32275', '32281', '32283', '32286']"
83,1527321,0.3007768215256089,0.2777777777777778,80,2024-09-27 13:26:59.046009,"['32222', '32230', '32244', '32253', '32255', '32273', '32274', '32276', '32280', '32281']"
84,789185,0.3709738767291695,0.08333333333333333,80,2024-09-27 13:26:59.135734,"['32214', '32226', '32231', '32238', '32239', '32266', '32269', '32281', '32287', '32288']"
85,740709,0.27160343431545536,0.2222222222222222,85,2024-09-27 13:26:59.343283,"['32223', '32236', '32253', '32261', '32264', '32266', '32274', '32276', '32287', '32288']"
86,1101996,0.3264478540660778,0.3888888888888889,85,2024-09-27 13:26:59.431745,"['32223', '32225', '32249', '32253', '32264', '32266', '32276', '32281', '32287', '32288']"
87,1153830,0.273484219692745,0.1111111111111111,85,2024-09-27 13:26:59.520172,"['32240', '32243', '32247', '32248', '32253', '32266', '32275', '32283', '32286', '32288']"
88,742834,0.31809255752373283,0.3611111111111111,85,2024-09-27 13:26:59.608732,"['32224', '32234', '32242', '32243', '32246', '32253', '32263', '32266', '32269', '32286']"
89,38641,0.2973603660304407,0.3888888888888889,85,2024-09-27 13:26:59.698694,"['32215', '32218', '32226', '32246', '32253', '32261', '32265', '32273', '32274', '32288']"
90,160812,0.3667881702602701,0.25,90,2024-09-27 13:26:59.914433,"['32214', '32218', '32219', '32230', '32255', '32269', '32271', '32274', '32280', '32281']"
91,1389185,0.317283269363087,0.08333333333333333,90,2024-09-27 13:27:00.012231,"['32224', '32231', '32238', '32243', '32248', '32251', '32263', '32281', '32283', '32286']"
92,1192523,0.33970084481885143,0.08333333333333333,90,2024-09-27 13:27:00.113197,"['32238', '32248', '32261', '32269', '32275', '32281', '32283', '32286', '32287', '32288']"
93,1637909,0.35795823717192227,0.2222222222222222,90,2024-09-27 13:27:00.216119,"['32217', '32219', '32225', '32239', '32269', '32270', '32276', '32281', '32287', '32288']"
94,1454564,0.2343426588080637,0.2777777777777778,90,2024-09-27 13:27:00.318653,"['32239', '32240', '32248', '32261', '32262', '32265', '32275', '32281', '32287', '32288']"
95,861044,0.4449350421031105,0.027777777777777776,95,2024-09-27 13:27:00.530357,"['32215', '32218', '32222', '32226', '32244', '32248', '32256', '32266', '32274', '32280']"
96,1352441,0.2784404945978578,0.16666666666666666,95,2024-09-27 13:27:00.619376,"['32218', '32224', '32226', '32240', '32248', '32251', '32263', '32275', '32276', '32283']"
97,1441899,0.3748005181518552,0.0,95,2024-09-27 13:27:00.710731,"['32217', '32225', '32226', '32248', '32261', '32269', '32270', '32283', '32286', '32287']"
98,1400544,0.3749662651061243,0.3055555555555556,95,2024-09-27 13:27:00.799035,"['32219', '32224', '32226', '32239', '32248', '32261', '32262', '32265', '32281', '32287']"
99,1272952,0.33569735916058874,0.2222222222222222,95,2024-09-27 13:27:00.888572,"['32225', '32226', '32240', '32243', '32247', '32248', '32263', '32266', '32273', '32283']"
100,453779,0.343275682046824,0.1388888888888889,100,2024-09-27 13:27:01.104652,"['32217', '32218', '32223', '32225', '32226', '32252', '32256', '32260', '32280', '32281']"
101,638124,0.25468497723506806,0.4444444444444444,100,2024-09-27 13:27:01.196570,"['32224', '32225', '32226', '32238', '32248', '32251', '32263', '32275', '32286', '32287']"
102,1156670,0.35297594005460875,0.16666666666666666,100,2024-09-27 13:27:01.292601,"['32215', '32217', '32223', '32225', '32244', '32249', '32252', '32259', '32266', '32276']"
103,1610996,0.30796392804619827,0.027777777777777776,100,2024-09-27 13:27:01.381165,"['32217', '32225', '32236', '32238', '32240', '32242', '32244', '32248', '32269', '32287']"
104,669546,0.2770626904964862,0.1111111111111111,100,2024-09-27 13:27:01.476391,"['32225', '32234', '32240', '32244', '32246', '32248', '32263', '32266', '32276', '32287']"
105,231743,0.24814062019649363,0.05555555555555555,105,2024-09-27 13:27:01.702238,"['32224', '32236', '32238', '32242', '32248', '32263', '32266', '32275', '32283', '32286']"
106,1568597,0.3654000756728723,0.2222222222222222,105,2024-09-27 13:27:01.795508,"['32217', '32222', '32225', '32226', '32230', '32244', '32248', '32254', '32269', '32287']"
107,601746,0.4014631845781064,0.16666666666666666,105,2024-09-27 13:27:01.889936,"['32217', '32248', '32249', '32256', '32257', '32271', '32280', '32284', '32285', '32287']"
108,235088,0.32441171904044624,0.2222222222222222,105,2024-09-27 13:27:01.977775,"['32225', '32226', '32236', '32244', '32248', '32249', '32264', '32266', '32281', '32287']"
109,1258822,0.3119312147366186,0.2222222222222222,105,2024-09-27 13:27:02.065216,"['32217', '32240', '32247', '32248', '32251', '32263', '32270', '32275', '32276', '32283']"
110,1056536,0.37067844473369044,0.1111111111111111,110,2024-09-27 13:27:02.279200,"['32214', '32218', '32223', '32230', '32244', '32249', '32252', '32254', '32259', '32280']"
111,1314879,0.37694742655521535,0.25,110,2024-09-27 13:27:02.369563,"['32219', '32226', '32238', '32244', '32248', '32249', '32255', '32266', '32269', '32273']"
112,1654824,0.30575501811232214,0.25,110,2024-09-27 13:27:02.457440,"['32219', '32238', '32242', '32249', '32253', '32266', '32276', '32281', '32283', '32287']"
113,293979,0.3147105219436462,0.16666666666666666,110,2024-09-27 13:27:02.555512,"['32231', '32242', '32247', '32249', '32251', '32263', '32266', '32270', '32283', '32286']"
