,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,302343,0.335,0.444,0,2025-02-23 07:13:19.073736,"['32225', '32231', '32246', '32251', '32262', '32263', '32266', '32276', '32283', '32286']","[734, 2072, 216, 3255, 1268, 3063, 5256, 835, 391, 1164, 2172, 4725, 2668, 5522, 5045, 4459, 1117, 3951, 5535, 806, 668, 206, 2715, 1787, 5402, 5157, 1942, 2943, 2246, 3593, 1316, 3474, 4396, 4807, 2420, 5692]","[0.22, 0.84, 0.78, 0.23, 0.84, 0.83, 0.33, 0.46, 0.21, 0.29, 0.49, 1.0, 0.32, 0.88, 0.51, 0.7, 0.17, 1.0, 0.7, 0.58, 0.52, 0.83, 0.25, 0.76, 0.75, 0.77, 0.75, 0.93, 0.34, 0.4, 0.88, 0.31, 0.75, 0.36, 0.44, 0.16, 0.88, 1.0, 0.26, 0.72, 0.82, 0.83, 0.83, 0.91, 0.67, 0.73, 0.87, 0.3, 0.75, 0.75, 0.31, 0.31, 0.0, 0.81, 0.14, 0.63, 0.31, 0.93, 0.12, 0.29, 0.35, 0.37, 1.0, 0.26, 0.56, 0.26, 0.81, 0.69, 0.78, 0.75, 0.77, 0.26, 0.5, 0.36, 0.63]"
1,929284,0.305,0.139,0,2025-02-23 07:13:19.181807,"['32214', '32218', '32222', '32225', '32244', '32248', '32253', '32255', '32265', '32280']","[3052, 4003, 4033, 5195, 5760, 4226, 3720, 2664, 990, 4600, 1359, 4455, 3500, 2948, 506, 4953, 5647, 4539, 4846, 3326, 814, 1822, 3158, 5098, 1553, 2505, 5899, 786, 4412, 4954, 4942, 5555, 2112, 2943, 4062, 3694]","[0.75, 0.55, 0.72, 0.63, 0.25, 0.41, 0.22, 0.29, 0.75, 0.38, 0.4, 0.25, 0.51, 0.75, 0.3, 0.69, 0.35, 0.39, 0.69, 0.66, 0.31, 0.85, 0.51, 0.75, 0.36, 0.47, 0.28, 0.72, 0.69, 0.8, 0.75, 0.61, 0.35, 0.71, 0.75, 0.44, 0.74, 0.37, 0.41, 0.75, 0.61, 0.75, 0.58, 0.72, 0.84, 0.68, 0.67, 0.49, 0.31, 0.58, 0.57, 0.75, 0.62, 0.71, 0.15, 0.64, 0.69, 0.69, 0.14, 0.25, 0.46, 0.75, 0.41, 0.26, 0.73, 0.38, 0.67, 0.44, 0.7, 0.4, 0.61, 0.41, 0.53, 0.54, 0.47]"
2,421155,0.417,0.056,0,2025-02-23 07:13:19.280741,"['32214', '32223', '32225', '32239', '32261', '32269', '32276', '32281', '32286', '32287']","[3052, 2050, 4003, 5195, 3500, 4455, 4033, 2664, 2761, 506, 4539, 2943, 449, 4322, 2378, 5647, 576, 4622, 712, 3720, 5758, 4975, 637, 1359, 5614, 5760, 4600, 786, 3266, 990, 2058, 3285, 1822, 4412, 5264, 4954]","[0.25, 0.63, 0.73, 0.55, 0.64, 0.51, 0.25, 0.32, 0.44, 0.0, 0.43, 0.0, 0.46, 0.79, 0.35, 0.7, 0.3, 0.46, 0.7, 0.65, 0.36, 0.86, 0.45, 0.75, 0.45, 0.25, 0.37, 0.78, 0.62, 0.73, 0.65, 0.54, 0.42, 0.64, 0.6, 0.36, 0.78, 0.4, 0.37, 0.58, 0.66, 0.66, 0.65, 0.78, 0.81, 0.7, 0.73, 0.0, 0.37, 0.56, 0.51, 0.53, 0.6, 0.74, 0.14, 1.0, 0.61, 0.76, 0.12, 0.24, 0.44, 0.68, 0.33, 0.25, 0.7, 0.34, 0.64, 0.5, 0.72, 0.42, 0.65, 0.37, 0.5, 0.5, 0.51]"
3,1458985,0.276,0.222,0,2025-02-23 07:13:19.383704,"['32219', '32225', '32226', '32248', '32249', '32261', '32266', '32286', '32287', '32288']","[3052, 4033, 4003, 5195, 2943, 2620, 5541, 5614, 3285, 506, 2761, 1176, 4600, 2664, 576, 1359, 4322, 2050, 3500, 3720, 4539, 712, 449, 4299, 3406, 539, 5675, 1786, 216, 4455, 4520, 2058, 786, 637, 211, 4000]","[0.44, 0.68, 0.74, 0.48, 0.69, 1.0, 0.26, 0.35, 0.38, 0.33, 0.44, 0.75, 1.0, 0.81, 0.38, 0.7, 0.27, 0.5, 0.7, 0.64, 0.39, 0.85, 0.4, 0.75, 0.52, 0.59, 0.45, 0.83, 0.56, 0.67, 0.71, 0.49, 0.47, 0.59, 1.0, 0.25, 0.8, 0.43, 0.35, 0.61, 0.7, 0.71, 0.69, 0.82, 0.79, 0.72, 0.77, 0.25, 0.41, 0.54, 0.46, 0.5, 0.75, 0.75, 0.13, 0.66, 0.55, 0.81, 0.12, 0.24, 0.42, 0.62, 0.54, 0.25, 0.68, 0.32, 0.69, 0.54, 0.74, 0.44, 0.67, 0.35, 0.5, 0.75, 0.5]"
4,353783,0.347,0.25,0,2025-02-23 07:13:19.485391,"['32217', '32218', '32223', '32225', '32248', '32255', '32256', '32269', '32273', '32280']","[3052, 4003, 5195, 4033, 3703, 539, 5658, 5760, 3720, 506, 882, 5465, 5614, 2378, 4723, 4600, 637, 2840, 557, 3266, 2948, 2050, 5888, 1331, 4038, 3326, 2551, 1553, 823, 5758, 835, 4846, 2505, 2586, 4975, 4663]","[0.41, 0.59, 0.74, 0.25, 0.25, 0.51, 0.22, 0.3, 0.41, 0.0, 0.36, 0.25, 0.5, 0.75, 0.23, 0.62, 0.39, 0.35, 0.63, 0.58, 0.25, 0.78, 0.52, 0.72, 0.42, 0.52, 0.4, 0.77, 0.58, 0.67, 0.61, 0.61, 0.3, 0.67, 0.75, 0.46, 0.78, 0.36, 0.42, 0.49, 0.61, 0.75, 1.0, 0.74, 0.74, 0.6, 0.68, 0.58, 0.23, 0.59, 0.58, 0.35, 0.43, 0.74, 0.24, 0.0, 0.55, 0.72, 0.23, 0.25, 0.43, 0.67, 0.45, 0.34, 0.65, 0.4, 0.33, 0.48, 0.7, 0.47, 0.63, 0.4, 0.52, 0.52, 0.45]"
5,1493132,0.216,0.389,5,2025-02-23 07:13:19.716526,"['32214', '32231', '32234', '32236', '32248', '32251', '32263', '32266', '32281', '32286']","[4322, 2943, 2664, 1176, 5238, 981, 5692, 3500, 3706, 2465, 1359, 2112, 857, 4412, 4033, 5594, 5248, 712, 2498, 3029, 4757, 342, 3406, 5654, 5647, 1612, 5110, 4520, 1316, 1666, 5541, 5195, 5460, 2761, 5003, 2843]","[0.75, 0.74, 0.74, 0.52, 0.8, 0.63, 0.3, 0.4, 0.36, 0.21, 0.53, 0.63, 0.35, 0.85, 0.54, 0.77, 0.16, 1.0, 0.79, 0.69, 1.0, 0.9, 0.25, 0.77, 0.61, 0.64, 0.48, 0.83, 0.56, 0.67, 0.76, 0.38, 0.61, 0.51, 0.75, 0.2, 0.79, 0.0, 0.28, 0.74, 0.78, 0.79, 0.75, 0.88, 0.84, 0.81, 0.81, 0.27, 0.59, 0.25, 0.37, 0.67, 1.0, 0.76, 0.05, 0.78, 0.58, 0.86, 0.06, 0.13, 0.46, 0.59, 0.61, 0.19, 0.73, 0.26, 0.75, 0.75, 0.76, 0.43, 0.73, 0.32, 0.5, 0.43, 0.61]"
6,444508,0.383,0.111,5,2025-02-23 07:13:19.799370,"['32236', '32240', '32248', '32261', '32266', '32270', '32273', '32286', '32287', '32288']","[3052, 2943, 4455, 5195, 3500, 5675, 4033, 4600, 1359, 449, 4412, 5647, 3266, 1786, 2112, 3285, 4120, 5614, 4975, 2664, 4322, 2378, 4003, 5238, 857, 4539, 5541, 4299, 4062, 2058, 786, 1176, 637, 3706, 480, 3961]","[0.52, 0.65, 0.73, 0.53, 0.69, 0.53, 0.26, 0.33, 0.41, 0.3, 0.44, 0.57, 0.42, 0.8, 0.38, 0.71, 0.26, 0.5, 0.74, 0.66, 0.4, 0.86, 0.25, 0.75, 0.49, 0.54, 0.0, 0.76, 0.61, 0.71, 0.66, 0.51, 0.44, 0.63, 0.0, 0.34, 0.76, 0.43, 0.34, 0.64, 0.7, 0.69, 0.66, 0.82, 0.82, 0.73, 0.74, 0.0, 0.41, 0.55, 0.48, 0.58, 1.0, 0.73, 0.1, 0.67, 0.25, 0.78, 0.1, 0.0, 0.47, 0.65, 0.52, 0.24, 0.72, 0.34, 0.66, 0.56, 0.73, 0.43, 0.68, 0.38, 0.75, 0.75, 0.5]"
7,259696,0.345,0.0,5,2025-02-23 07:13:19.884735,"['32214', '32225', '32236', '32238', '32246', '32248', '32261', '32269', '32274', '32281']","[4322, 2943, 2664, 5541, 5195, 712, 2668, 2761, 3406, 342, 2468, 216, 835, 5256, 4161, 1316, 4033, 1268, 1612, 3474, 2843, 668, 1242, 5460, 4600, 3029, 5692, 1942, 391, 1273, 5110, 3052, 2640, 1290, 1098, 4520]","[0.75, 0.77, 0.75, 0.4, 0.8, 0.68, 0.3, 0.4, 0.31, 0.25, 0.49, 1.0, 0.35, 0.86, 0.48, 0.73, 0.18, 0.61, 0.75, 0.65, 0.51, 0.86, 0.0, 0.75, 1.0, 0.66, 0.56, 0.85, 0.5, 0.6, 0.78, 0.38, 1.0, 0.5, 1.0, 0.21, 0.82, 0.48, 0.28, 0.72, 0.78, 0.78, 0.76, 0.89, 0.78, 0.76, 0.82, 1.0, 0.52, 0.51, 0.37, 0.53, 0.59, 0.77, 0.09, 1.0, 0.48, 0.88, 0.09, 0.2, 0.17, 0.53, 0.63, 0.23, 0.68, 0.28, 0.76, 0.75, 0.77, 0.47, 0.74, 0.32, 0.49, 0.42, 0.61]"
8,701685,0.283,0.389,5,2025-02-23 07:13:19.963336,"['32218', '32230', '32241', '32248', '32252', '32257', '32271', '32274', '32281', '32284']","[4319, 2586, 5385, 1596, 2547, 2879, 525, 3998, 2910, 5562, 4226, 5326, 2338, 2609, 277, 4119, 5918, 1204, 4988, 930, 5915, 5760, 5114, 1769, 1007, 905, 4780, 1788, 2011, 3885, 1770, 1497, 4099, 3484, 5655, 1868]","[0.64, 0.33, 0.69, 0.68, 0.25, 0.19, 0.15, 0.17, 0.62, 0.59, 0.25, 0.37, 0.62, 0.58, 0.09, 0.55, 1.0, 0.16, 0.61, 0.59, 0.11, 0.72, 0.77, 0.69, 0.16, 0.25, 0.12, 0.0, 0.8, 0.86, 0.28, 0.84, 0.11, 0.89, 0.75, 0.79, 0.6, 0.27, 0.25, 0.31, 0.4, 0.34, 0.36, 0.75, 0.79, 0.47, 0.43, 0.79, 0.09, 0.68, 0.78, 0.47, 0.44, 0.64, 0.35, 0.38, 0.75, 0.0, 0.33, 0.54, 0.5, 0.86, 0.24, 0.4, 0.73, 0.59, 0.36, 0.0, 0.6, 0.4, 0.5, 0.55, 0.62, 0.7, 0.3]"
9,769804,0.207,0.361,5,2025-02-23 07:13:20.047572,"['32242', '32246', '32247', '32248', '32262', '32263', '32273', '32275', '32286', '32287']","[1164, 835, 2072, 734, 3255, 3063, 2943, 2980, 4459, 1268, 5256, 806, 1942, 4500, 5402, 391, 2246, 3406, 2172, 4807, 3273, 216, 3124, 133, 2640, 535, 5700, 2253, 668, 1786, 5692, 4176, 5313, 5290, 1926, 5541]","[0.27, 0.84, 0.78, 0.24, 0.85, 0.8, 0.34, 0.45, 0.21, 0.26, 0.5, 0.67, 0.31, 0.89, 0.51, 0.71, 0.16, 0.65, 0.73, 0.6, 0.53, 0.83, 0.28, 0.74, 0.75, 0.75, 0.72, 0.91, 0.0, 0.46, 0.84, 0.31, 0.75, 0.75, 0.0, 0.17, 0.86, 0.5, 0.25, 0.76, 0.82, 0.82, 0.81, 0.92, 0.69, 0.74, 0.86, 0.31, 0.75, 0.0, 0.31, 0.38, 0.47, 0.81, 0.11, 0.65, 0.34, 0.92, 0.11, 0.0, 0.39, 0.17, 0.71, 0.26, 0.62, 0.25, 0.81, 0.73, 0.79, 0.53, 0.78, 0.3, 0.25, 0.0, 0.66]"
