,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,623441,0.371,0.0,0,2025-02-22 21:13:49.625815,"['32226', '32246', '32247', '32261', '32272']","[3052, 835, 539, 2840, 117, 95, 506, 3951, 4539, 4723, 2847, 2761, 4033, 4520, 712, 990, 2612, 185, 5195, 3500, 216, 2756, 4003, 2620, 786, 2096, 4322, 823, 1553, 5647, 4455, 857, 2753, 5216, 2112, 3729]","[0.38, 0.74, 0.48, 0.23, 0.74, 0.47, 0.45, 0.36, 0.77, 0.89, 0.59, 0.73, 0.25, 0.21, 0.21, 0.47, 0.41, 0.75, 0.6, 0.35, 0.45, 0.74, 0.53, 0.88, 0.21, 0.57, 0.61, 0.47, 0.81, 0.62, 0.87, 0.52, 1.0, 0.0, 0.46, 0.24, 0.33, 0.74, 0.12, 0.87, 0.74, 0.76, 0.55, 0.85, 0.63, 0.74, 0.59, 0.0, 0.45, 0.77, 0.66, 0.39, 0.64, 0.74, 0.54, 0.34, 0.41, 0.74, 0.25, 0.61, 0.41, 0.79, 0.62, 0.25, 0.75, 0.26, 0.87, 0.76, 0.74, 0.77, 0.74, 0.38, 0.65, 0.89, 0.59]"
1,1085799,0.356,0.083,0,2025-02-22 21:13:49.672570,"['32226', '32246', '32247', '32261', '32272']","[3052, 835, 539, 2840, 117, 506, 3951, 4723, 95, 4033, 4520, 4539, 712, 990, 2847, 2761, 2612, 5195, 3500, 216, 4003, 185, 2620, 786, 2756, 823, 1553, 4455, 5216, 2112, 3729, 3703, 3285, 4757, 2664, 5692]","[0.38, 0.74, 0.48, 0.23, 0.74, 0.47, 0.45, 0.36, 0.77, 0.89, 0.59, 0.73, 0.25, 0.21, 0.21, 0.47, 0.41, 0.75, 0.6, 0.35, 0.45, 0.74, 0.53, 0.88, 0.21, 0.57, 0.61, 0.47, 0.81, 0.62, 0.87, 0.52, 0.75, 0.25, 0.46, 0.24, 0.33, 0.74, 0.12, 0.87, 0.74, 0.76, 0.55, 0.85, 0.63, 0.74, 0.59, 0.0, 0.45, 0.77, 0.66, 0.39, 0.64, 0.74, 0.54, 0.34, 0.41, 0.74, 0.25, 0.61, 0.41, 0.79, 0.62, 0.25, 0.75, 0.26, 0.87, 0.76, 0.74, 0.77, 0.74, 0.38, 0.65, 0.89, 0.59]"
2,245210,0.369,0.222,0,2025-02-22 21:13:49.724902,"['32226', '32229', '32246', '32247', '32272']","[539, 3052, 4723, 117, 835, 4033, 5195, 506, 2840, 4003, 712, 3285, 2612, 3703, 4226, 4539, 3500, 2620, 2761, 1786, 990, 4600, 786, 3094, 3951, 216, 4701, 1553, 2664, 1176, 5692, 823, 4455, 5658, 2112, 2379]","[0.39, 0.73, 0.48, 0.24, 0.73, 0.47, 0.46, 0.36, 0.78, 0.89, 0.59, 0.75, 1.0, 0.19, 0.2, 0.75, 0.41, 0.76, 0.61, 0.37, 0.46, 0.75, 0.53, 0.88, 0.2, 0.54, 0.61, 0.47, 0.85, 0.63, 0.87, 0.55, 0.0, 0.75, 0.48, 0.26, 0.34, 0.75, 0.12, 0.87, 0.74, 0.75, 0.53, 0.85, 0.64, 0.75, 0.59, 0.49, 0.46, 0.77, 0.66, 0.4, 0.61, 0.73, 0.52, 0.35, 0.41, 0.74, 0.0, 0.61, 0.41, 0.8, 0.61, 0.24, 0.75, 0.25, 0.87, 0.75, 0.74, 0.77, 0.75, 0.37, 0.63, 0.89, 0.59]"
3,522456,0.48,0.0,0,2025-02-22 21:13:49.773863,"['32216', '32226', '32246', '32247', '32272']","[3052, 835, 539, 4723, 2840, 4033, 506, 117, 3951, 2612, 5195, 95, 712, 2761, 4520, 1553, 4003, 216, 3703, 4539, 5216, 5535, 990, 2847, 3285, 2664, 823, 3729, 2620, 2379, 3500, 1176, 4299, 1786, 4701, 2753]","[0.38, 0.75, 1.0, 0.24, 0.75, 0.48, 0.47, 0.36, 0.77, 0.89, 0.61, 0.72, 0.25, 0.21, 0.22, 0.48, 0.39, 0.75, 0.61, 0.35, 0.47, 0.75, 0.52, 0.88, 0.22, 0.58, 0.62, 0.48, 0.8, 0.62, 0.88, 0.51, 0.75, 0.75, 0.47, 0.24, 0.33, 0.75, 0.12, 0.88, 0.74, 0.76, 0.54, 0.86, 0.63, 0.75, 0.61, 0.49, 0.47, 0.77, 0.65, 0.38, 0.66, 0.75, 0.53, 0.35, 0.39, 0.74, 0.75, 0.61, 0.39, 0.78, 0.62, 0.25, 0.75, 0.25, 0.88, 0.76, 0.75, 0.77, 0.75, 0.38, 0.65, 0.89, 0.61]"
4,770320,0.372,0.167,0,2025-02-22 21:13:49.821864,"['32226', '32229', '32246', '32247', '32272']","[539, 3052, 4723, 117, 835, 4033, 5195, 506, 2840, 4003, 712, 3500, 2612, 3703, 4226, 4539, 3285, 2620, 990, 2761, 1786, 4600, 2664, 786, 3094, 3951, 4455, 216, 2112, 1553, 4520, 4757, 1176, 5692, 823, 5647]","[0.39, 0.74, 0.49, 0.24, 0.74, 0.47, 0.46, 0.37, 0.78, 0.89, 0.6, 0.74, 0.75, 0.19, 0.2, 1.0, 0.4, 0.77, 0.62, 0.37, 0.46, 0.75, 0.53, 0.88, 0.2, 0.54, 0.61, 0.47, 0.85, 0.63, 0.87, 0.54, 0.25, 0.75, 0.48, 0.26, 0.34, 0.75, 0.12, 0.87, 0.74, 0.75, 0.53, 0.85, 0.64, 0.75, 0.6, 0.49, 0.46, 0.77, 0.65, 0.39, 0.61, 0.74, 0.52, 0.35, 0.4, 0.74, 0.0, 0.61, 0.4, 0.8, 0.61, 0.23, 0.75, 0.25, 0.87, 0.75, 0.74, 0.77, 0.75, 0.37, 0.63, 0.89, 0.6]"
5,407432,0.379,0.111,5,2025-02-22 21:13:49.944770,"['32246', '32251', '32252', '32265', '32266']","[3052, 2943, 4033, 449, 712, 506, 5195, 3500, 990, 882, 823, 2840, 4226, 1249, 4455, 4322, 3883, 2060, 835, 5760, 4003, 5541, 539, 1077, 5654, 2612, 857, 786, 5758, 5332, 2664, 216, 4975, 5899, 1359, 2761]","[0.54, 0.73, 0.33, 0.12, 0.74, 0.73, 0.39, 0.32, 0.69, 0.68, 0.35, 0.88, 0.32, 0.64, 0.33, 0.8, 0.41, 0.75, 0.61, 0.48, 0.47, 0.75, 0.52, 0.88, 0.32, 0.59, 0.31, 0.75, 0.89, 0.5, 0.73, 0.54, 0.25, 0.64, 0.45, 0.41, 0.29, 0.0, 0.75, 0.47, 0.45, 0.87, 0.73, 0.6, 0.89, 0.88, 0.73, 0.41, 0.45, 0.14, 0.25, 0.75, 1.0, 0.63, 0.4, 0.89, 0.55, 0.87, 0.43, 0.74, 0.36, 0.77, 0.88, 0.55, 0.75, 0.59, 0.74, 0.31, 0.61, 0.36, 0.74, 0.52, 0.41, 0.55, 0.45]"
6,476018,0.413,0.111,5,2025-02-22 21:13:49.987607,"['32246', '32251', '32252', '32265', '32266']","[3052, 4033, 3500, 506, 539, 2943, 990, 835, 4226, 823, 882, 1077, 712, 2664, 5195, 2840, 117, 2612, 4539, 4701, 2112, 4723, 216, 1359, 3326, 637, 5658, 3703, 2505, 5654, 449, 2060, 4757, 3951, 3592, 4412]","[0.52, 0.71, 0.32, 0.13, 0.73, 0.74, 0.39, 0.32, 0.68, 0.68, 0.34, 0.88, 0.32, 0.66, 0.35, 0.79, 0.41, 0.73, 0.59, 0.48, 0.47, 0.73, 0.51, 0.87, 0.32, 0.59, 0.32, 0.73, 0.89, 0.47, 0.74, 0.52, 0.0, 0.63, 0.44, 0.41, 0.28, 0.75, 0.0, 0.47, 0.45, 0.87, 0.74, 0.59, 0.89, 0.88, 0.74, 0.39, 0.44, 0.16, 0.27, 0.75, 0.0, 0.65, 0.4, 0.89, 0.52, 0.87, 0.43, 0.74, 0.37, 0.76, 0.87, 0.55, 0.73, 0.62, 0.73, 0.32, 0.61, 0.37, 0.74, 0.51, 0.39, 0.55, 0.45]"
7,1397745,0.389,0.056,5,2025-02-22 21:13:50.030849,"['32236', '32246', '32251', '32252', '32265']","[3052, 4033, 3500, 990, 835, 2664, 2943, 2112, 4539, 4757, 712, 3592, 506, 539, 5654, 5647, 4322, 2761, 2060, 823, 4412, 3367, 145, 3665, 5195, 5614, 5238, 4226, 449, 2505, 2843, 1077, 5332, 3951, 3248, 3151]","[0.51, 0.71, 0.33, 0.12, 0.75, 0.75, 0.38, 0.34, 0.66, 0.66, 0.36, 0.88, 0.31, 0.67, 0.36, 0.8, 0.39, 0.75, 0.61, 0.49, 0.48, 0.75, 0.25, 0.88, 0.34, 0.61, 0.34, 0.75, 0.89, 0.48, 0.75, 0.51, 0.75, 0.62, 0.47, 0.39, 0.32, 0.75, 0.0, 0.48, 0.47, 0.88, 0.75, 0.61, 0.89, 0.88, 0.75, 0.4, 0.47, 0.14, 0.25, 1.0, 0.51, 0.64, 0.38, 0.89, 0.51, 0.88, 0.4, 0.75, 0.37, 0.76, 0.88, 0.52, 0.75, 0.61, 0.75, 0.34, 0.62, 0.37, 0.75, 0.51, 0.38, 0.52, 0.48]"
8,659591,0.399,0.0,5,2025-02-22 21:13:50.075349,"['32236', '32246', '32251', '32252', '32265']","[3052, 4033, 990, 3500, 835, 2943, 4539, 2664, 2112, 5654, 5647, 712, 5541, 506, 3592, 539, 4757, 4322, 2060, 2843, 4412, 823, 5195, 3706, 216, 3263, 2761, 331, 3951, 4226, 3248, 1932, 1077, 3367, 1612, 1442]","[0.51, 0.71, 0.33, 0.12, 0.75, 0.76, 0.38, 0.35, 0.65, 0.65, 0.36, 0.88, 0.31, 0.67, 0.36, 0.8, 0.38, 0.75, 0.61, 0.49, 0.49, 0.75, 0.0, 0.88, 0.35, 0.62, 0.35, 0.75, 0.88, 0.48, 0.76, 0.51, 1.0, 0.62, 0.47, 0.38, 0.33, 1.0, 0.0, 0.49, 0.48, 0.88, 0.76, 0.61, 0.88, 0.88, 0.76, 0.4, 0.47, 0.15, 0.25, 0.75, 0.5, 0.64, 0.38, 0.88, 0.51, 0.88, 0.4, 0.75, 0.37, 0.75, 0.88, 0.52, 0.75, 0.62, 0.75, 0.35, 0.62, 0.37, 0.75, 0.5, 0.37, 0.52, 0.48]"
9,1175119,0.451,0.0,5,2025-02-22 21:13:50.118557,"['32236', '32246', '32251', '32252', '32265']","[3052, 4033, 990, 3500, 2664, 2943, 835, 506, 823, 2112, 5195, 4539, 539, 4226, 4322, 1077, 3592, 2505, 712, 2840, 117, 4757, 5647, 5654, 2753, 2761, 2060, 5541, 1553, 3293, 3706, 5460, 2498, 5614, 4846, 5692]","[0.52, 0.72, 0.33, 0.12, 0.75, 0.75, 0.38, 0.34, 0.66, 0.66, 0.36, 0.88, 0.31, 0.66, 0.35, 0.8, 0.39, 0.76, 0.62, 0.49, 0.48, 0.76, 0.75, 0.88, 0.34, 0.61, 0.34, 0.76, 0.89, 0.49, 0.75, 0.52, 1.0, 0.63, 0.47, 0.39, 0.32, 1.0, 0.25, 0.48, 0.47, 0.88, 0.75, 0.62, 0.89, 0.88, 0.75, 0.4, 0.47, 0.14, 0.24, 1.0, 0.52, 0.63, 0.39, 0.89, 0.52, 0.88, 0.41, 0.75, 0.37, 0.76, 0.88, 0.53, 0.76, 0.59, 0.75, 0.34, 0.62, 0.37, 0.75, 0.51, 0.39, 0.53, 0.47]"
