,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,333019,0.334,0.528,0,2025-02-23 20:24:49.843766,"['32214', '32215', '32216', '32219', '32220', '32221', '32224', '32226', '32230', '32232', '32233', '32236', '32240', '32241', '32243', '32251', '32261', '32262', '32264', '32265', '32267', '32270', '32274', '32276', '32277', '32281', '32283', '32285', '32287', '32288']","[2620, 2281, 2664, 114, 4825, 981, 2189, 4412, 3248, 3500, 3367, 5216, 5460, 4757, 5594, 3052, 3285, 2761, 1176, 4710, 2112, 506, 1612, 2756, 1098, 4003, 4322, 3151, 5065, 5264, 1932, 4747, 1290, 3493, 331, 4184]","[0.75, 1.0, 1.0, 0.3, 0.75, 0.75, 0.25, 0.75, 0.37, 0.68, 0.75, 0.82, 0.75, 0.91, 0.39, 0.6, 0.0, 0.73, 0.0, 1.0, 0.41, 0.96, 0.25, 0.93, 0.4, 0.72, 0.0, 0.75, 0.84, 0.75, 0.75, 0.59, 0.42, 0.67, 0.37, 0.34, 0.96, 0.75, 0.32, 0.82, 0.73, 0.73, 0.81, 0.83, 0.86, 0.65, 0.69, 0.0, 0.0, 0.86, 0.0, 1.0, 0.8, 0.0, 0.28, 0.73, 1.0, 0.88, 0.23, 0.62, 1.0, 0.66, 0.33, 0.17, 0.72, 0.23, 0.72, 0.75, 0.75, 0.75, 0.67, 0.0, 0.61, 0.25, 0.75]"
1,1548797,0.434,0.444,0,2025-02-23 20:24:50.140955,"['32214', '32215', '32218', '32220', '32222', '32229', '32230', '32239', '32243', '32244', '32249', '32254', '32259', '32260', '32265', '32267', '32268', '32269', '32272', '32276', '32277', '32279', '32280', '32281', '32282', '32283', '32284', '32285', '32287', '32288']","[4226, 557, 2839, 4723, 2586, 3052, 5237, 5385, 1072, 2740, 4003, 2263, 3998, 3308, 3383, 3703, 5760, 2338, 3054, 4319, 4554, 2744, 823, 5884, 4122, 825, 2499, 5180, 1769, 1788, 2879, 2821, 2011, 3885, 930, 1020]","[0.0, 0.0, 0.39, 0.32, 0.0, 0.32, 0.75, 0.21, 0.75, 0.85, 0.26, 0.69, 0.61, 0.74, 0.17, 0.0, 1.0, 0.36, 0.24, 0.28, 0.12, 0.82, 0.7, 0.89, 0.1, 1.0, 0.21, 0.34, 0.88, 0.75, 0.0, 0.79, 0.14, 0.73, 0.29, 0.75, 0.9, 0.41, 0.28, 0.7, 1.0, 0.59, 0.64, 0.64, 0.84, 1.0, 1.0, 0.7, 0.14, 0.93, 0.63, 0.75, 0.84, 0.25, 1.0, 0.75, 0.64, 0.7, 0.25, 0.76, 0.61, 0.77, 0.0, 0.83, 0.64, 1.0, 0.33, 0.25, 0.75, 0.25, 0.5, 0.5, 0.73, 1.0, 0.5]"
2,1200168,0.401,0.278,0,2025-02-23 20:24:50.410692,"['32216', '32219', '32220', '32221', '32224', '32226', '32228', '32229', '32230', '32236', '32240', '32241', '32245', '32246', '32247', '32251', '32259', '32261', '32262', '32264', '32267', '32270', '32274', '32275', '32276', '32277', '32281', '32283', '32285', '32287']","[216, 835, 117, 539, 1786, 5742, 5541, 1232, 2761, 734, 391, 5614, 4807, 668, 3474, 2753, 3263, 3052, 4033, 4520, 5216, 2601, 4442, 3063, 5535, 4396, 3310, 2620, 3406, 5313, 1268, 506, 4299, 2840, 4257, 1117]","[0.31, 0.76, 0.0, 0.14, 0.81, 1.0, 0.0, 0.0, 0.28, 0.67, 0.25, 0.82, 0.75, 0.94, 1.0, 0.0, 0.0, 0.7, 0.38, 0.36, 0.36, 0.92, 0.0, 0.82, 0.4, 0.79, 1.0, 0.75, 0.74, 0.3, 0.85, 1.0, 0.75, 0.25, 0.32, 0.23, 0.98, 1.0, 0.28, 0.86, 0.78, 0.8, 0.85, 0.86, 0.75, 0.0, 0.77, 0.25, 0.0, 0.87, 0.25, 0.32, 0.81, 1.0, 0.32, 0.69, 0.0, 0.91, 0.27, 0.68, 0.0, 0.83, 0.83, 0.17, 0.64, 0.24, 0.8, 1.0, 0.77, 0.25, 0.69, 0.75, 0.62, 0.75, 0.68]"
3,1613055,0.4,0.417,0,2025-02-23 20:24:50.676355,"['32215', '32218', '32219', '32220', '32222', '32229', '32231', '32239', '32243', '32244', '32249', '32251', '32254', '32255', '32259', '32260', '32264', '32265', '32267', '32268', '32276', '32277', '32279', '32280', '32281', '32283', '32284', '32285', '32287', '32288']","[2586, 557, 5682, 823, 5237, 882, 1072, 5760, 4226, 930, 5385, 3052, 4319, 2338, 4119, 2879, 2744, 5758, 3383, 2910, 3703, 5782, 4033, 1761, 838, 1788, 1020, 3819, 1769, 3982, 4003, 5817, 2263, 5918, 5716, 2505]","[0.64, 0.0, 0.42, 0.39, 0.25, 0.0, 0.75, 0.24, 0.75, 0.83, 0.28, 0.71, 0.59, 0.75, 0.19, 0.25, 0.61, 0.75, 0.31, 0.34, 0.16, 0.88, 0.71, 0.92, 0.13, 0.25, 0.23, 0.35, 0.89, 0.25, 0.25, 0.78, 0.16, 0.76, 0.32, 1.0, 0.89, 0.25, 0.3, 0.7, 0.75, 0.25, 0.65, 0.66, 0.87, 1.0, 1.0, 0.7, 0.19, 0.93, 0.75, 0.75, 0.83, 1.0, 0.0, 0.62, 0.68, 0.71, 0.39, 0.73, 0.59, 0.79, 0.33, 0.67, 0.68, 0.17, 0.17, 0.25, 0.61, 0.75, 0.75, 0.75, 0.71, 0.75, 0.25]"
4,1102725,0.295,0.556,0,2025-02-23 20:24:50.945788,"['32214', '32216', '32220', '32221', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32236', '32240', '32241', '32243', '32245', '32247', '32248', '32252', '32261', '32265', '32267', '32270', '32273', '32274', '32275', '32276', '32283', '32286', '32287']","[3310, 295, 4184, 4396, 5065, 342, 1164, 3376, 5812, 3593, 1316, 4725, 3084, 3255, 605, 5256, 5290, 1196, 4257, 3113, 2761, 1538, 2044, 5692, 2367, 2843, 49, 1117, 734, 1787, 2177, 981, 2293, 1098, 598, 214]","[0.0, 0.84, 1.0, 0.24, 0.91, 0.78, 0.25, 1.0, 0.25, 0.25, 0.75, 0.89, 0.75, 0.97, 1.0, 0.75, 0.19, 0.91, 1.0, 1.0, 0.72, 0.99, 0.25, 0.94, 0.74, 0.85, 1.0, 1.0, 0.79, 0.25, 0.91, 0.25, 0.72, 0.0, 0.75, 0.14, 0.98, 0.73, 0.0, 0.9, 0.86, 0.83, 0.9, 0.93, 0.86, 0.75, 0.82, 0.25, 0.8, 0.76, 0.21, 0.75, 0.77, 0.75, 0.15, 0.82, 0.75, 0.95, 0.12, 0.0, 1.0, 0.83, 0.83, 0.28, 0.76, 0.12, 0.88, 0.72, 0.85, 0.5, 0.79, 0.29, 0.5, 0.0, 0.78]"
5,665949,0.309,0.583,5,2025-02-23 20:24:51.311111,"['32216', '32220', '32221', '32224', '32226', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32245', '32246', '32247', '32251', '32261', '32262', '32264', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32283', '32286', '32287']","[835, 117, 539, 216, 2840, 2612, 506, 2753, 391, 734, 5195, 2664, 1273, 5535, 5541, 5216, 3593, 2505, 3052, 1268, 5692, 3255, 5522, 2620, 2420, 5483, 4757, 637, 2761, 5658, 889, 4065, 2379, 4322, 3951, 5906]","[0.36, 0.72, 0.75, 0.22, 0.79, 0.69, 0.25, 0.25, 0.34, 0.68, 0.75, 0.86, 0.25, 0.92, 0.39, 0.64, 0.33, 0.77, 0.75, 0.75, 0.0, 0.96, 0.75, 0.9, 0.25, 0.74, 0.75, 0.75, 0.83, 0.38, 0.84, 0.0, 0.75, 0.25, 0.39, 0.3, 0.95, 0.75, 0.3, 0.85, 0.79, 0.8, 0.85, 0.92, 0.81, 0.62, 0.75, 0.75, 0.25, 0.87, 0.0, 0.25, 0.25, 0.75, 0.24, 0.62, 0.25, 0.88, 0.25, 0.25, 0.83, 0.67, 0.66, 0.33, 0.71, 0.28, 0.78, 0.69, 0.78, 0.5, 0.75, 0.39, 0.5, 0.0, 0.7]"
6,863756,0.414,0.278,5,2025-02-23 20:24:51.555530,"['32216', '32220', '32221', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32245', '32246', '32247', '32248', '32259', '32261', '32262', '32264', '32265', '32266', '32270', '32273', '32274', '32275', '32277', '32283', '32286']","[5692, 3932, 3249, 1164, 3376, 5402, 1893, 5110, 4547, 4184, 5065, 3424, 5256, 3608, 5460, 1942, 3310, 3474, 3255, 4257, 1538, 214, 5216, 342, 3228, 4396, 2320, 5704, 3450, 4504, 981, 1694, 1316, 3029, 216, 4520]","[0.31, 0.77, 0.25, 0.2, 0.85, 0.75, 1.0, 0.75, 0.29, 0.62, 0.75, 0.88, 0.0, 0.95, 0.0, 0.68, 0.26, 0.85, 1.0, 1.0, 0.0, 0.97, 0.0, 0.9, 0.75, 0.79, 1.0, 1.0, 0.8, 0.34, 0.89, 0.25, 0.75, 0.0, 1.0, 0.24, 0.96, 0.65, 0.3, 0.87, 0.84, 0.84, 0.88, 0.94, 0.81, 1.0, 0.78, 0.0, 0.0, 0.85, 1.0, 1.0, 1.0, 0.64, 0.19, 0.65, 0.25, 0.91, 0.2, 0.0, 1.0, 0.33, 0.72, 0.33, 0.72, 0.24, 0.83, 0.74, 0.82, 0.5, 0.78, 0.34, 0.5, 0.38, 0.76]"
7,964510,0.243,0.389,5,2025-02-23 20:24:51.804160,"['32216', '32220', '32221', '32223', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32245', '32247', '32248', '32261', '32264', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32283', '32286', '32287']","[1942, 3310, 1117, 5065, 4396, 1871, 3124, 1694, 1164, 5460, 1538, 3474, 1316, 4257, 3424, 5256, 4520, 295, 2640, 5744, 3376, 4459, 2048, 981, 214, 206, 4184, 5402, 3249, 3675, 5290, 114, 1268, 4702, 4547, 668]","[0.28, 0.8, 0.75, 0.2, 0.9, 0.81, 0.25, 0.75, 0.25, 0.25, 1.0, 0.9, 0.25, 0.97, 0.75, 0.72, 0.2, 0.91, 0.75, 0.25, 0.75, 0.98, 0.25, 0.91, 1.0, 0.83, 1.0, 1.0, 0.78, 0.32, 0.92, 0.25, 0.69, 0.75, 0.25, 0.18, 0.97, 0.7, 0.31, 0.89, 0.88, 0.87, 0.91, 0.96, 0.81, 0.7, 0.82, 0.0, 0.7, 0.81, 0.75, 1.0, 1.0, 0.75, 0.15, 0.69, 0.25, 0.94, 0.15, 0.0, 0.67, 0.33, 0.78, 0.17, 0.74, 0.21, 0.87, 0.78, 0.85, 0.25, 0.82, 0.3, 0.5, 0.75, 0.82]"
8,626265,0.347,0.306,5,2025-02-23 20:24:52.064306,"['32214', '32216', '32220', '32221', '32222', '32224', '32226', '32230', '32232', '32233', '32234', '32238', '32240', '32241', '32243', '32246', '32248', '32261', '32262', '32264', '32265', '32267', '32270', '32273', '32274', '32277', '32283', '32285', '32286', '32287']","[4825, 3285, 1176, 2664, 4611, 3248, 795, 4033, 3749, 3052, 5216, 4062, 3729, 1932, 5460, 981, 4520, 4710, 539, 5594, 2612, 5098, 5242, 3367, 2465, 1612, 4065, 2568, 3500, 1273, 5647, 873, 2498, 3596, 1098, 1538]","[1.0, 0.64, 1.0, 0.39, 0.74, 0.62, 0.25, 1.0, 0.0, 0.68, 0.75, 0.85, 0.0, 0.89, 0.38, 0.7, 0.0, 0.78, 1.0, 1.0, 0.0, 0.97, 0.61, 0.95, 0.0, 0.66, 1.0, 1.0, 0.89, 1.0, 0.77, 0.64, 1.0, 0.61, 0.75, 0.41, 0.92, 0.63, 0.36, 0.85, 0.73, 0.74, 0.82, 0.89, 0.89, 0.67, 0.68, 1.0, 0.0, 0.84, 1.0, 1.0, 0.57, 0.75, 0.21, 0.66, 0.75, 0.84, 0.23, 0.0, 0.67, 0.74, 0.6, 0.33, 0.76, 0.26, 0.73, 0.65, 0.78, 0.25, 0.71, 0.5, 0.5, 0.5, 0.62]"
9,1070975,0.318,0.306,5,2025-02-23 20:24:52.324564,"['32214', '32216', '32220', '32223', '32224', '32226', '32228', '32232', '32233', '32236', '32238', '32240', '32241', '32243', '32245', '32247', '32248', '32252', '32261', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32283', '32286', '32287']","[5065, 981, 5594, 3450, 3310, 1164, 4184, 4396, 1538, 214, 1694, 295, 5692, 598, 342, 3424, 3376, 950, 5256, 5402, 5460, 5073, 5027, 5459, 2281, 3255, 3474, 795, 1382, 5245, 3249, 1871, 114, 3151, 4257, 1117]","[0.0, 0.79, 1.0, 0.27, 0.9, 0.81, 1.0, 0.69, 0.27, 0.25, 1.0, 0.9, 0.75, 0.97, 0.25, 0.75, 0.19, 0.92, 1.0, 1.0, 0.71, 0.99, 0.0, 0.94, 0.75, 0.82, 1.0, 0.75, 0.81, 1.0, 0.92, 0.0, 0.72, 0.25, 1.0, 0.2, 0.97, 0.72, 0.25, 0.9, 0.88, 0.86, 0.91, 0.96, 0.85, 0.73, 0.81, 0.0, 0.75, 0.78, 0.23, 1.0, 1.0, 1.0, 0.12, 0.73, 0.0, 0.93, 0.13, 0.0, 0.83, 0.83, 0.77, 0.0, 0.77, 0.18, 0.87, 0.78, 0.87, 0.0, 0.82, 0.3, 0.75, 0.5, 0.81]"
