,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,374831,0.474,0.056,0,2025-02-22 12:22:26.863214,"['32217', '32220', '32226', '32230', '32233', '32234', '32240', '32241', '32248', '32251', '32254', '32263', '32264', '32267', '32272', '32273', '32274', '32277', '32279', '32280']","[539, 637, 4600, 3703, 4571, 1553, 1077, 5195, 216, 2840, 617, 712, 117, 506, 3819, 5279, 990, 188, 5535, 1368, 5216, 5168, 835, 5758, 3084, 4003, 5522, 4796, 5123, 4649, 4033, 882, 3248, 2761, 1932, 3052]","[0.09, 0.37, 0.86, 0.25, 0.19, 0.39, 0.25, 0.65, 0.27, 0.25, 0.16, 0.7, 0.25, 0.31, 0.88, 0.41, 0.0, 0.57, 0.78, 0.0, 1.0, 0.06, 0.37, 0.82, 0.32, 0.81, 1.0, 1.0, 0.76, 0.4, 0.23, 0.82, 0.26, 0.9, 1.0, 0.87, 0.19, 1.0, 0.17, 0.22, 1.0, 0.89, 0.27, 0.34, 0.75, 0.38, 0.42, 0.82, 0.34, 0.75, 0.0, 0.65, 0.28, 1.0, 0.35, 0.32, 0.42, 0.14, 0.0, 0.0, 0.33, 0.84, 0.13, 0.0, 0.58, 0.0, 1.0, 0.65, 0.78, 0.23, 0.91, 0.24, 0.87, 0.26, 0.85]"
1,60370,0.439,0.222,0,2025-02-22 12:22:27.037723,"['32217', '32220', '32229', '32230', '32231', '32233', '32234', '32240', '32241', '32248', '32251', '32254', '32263', '32264', '32267', '32272', '32273', '32277', '32279', '32280']","[539, 637, 1077, 3819, 4600, 3285, 3052, 4119, 3703, 2096, 882, 4319, 506, 5195, 4723, 4226, 1929, 2840, 5758, 2263, 2744, 1466, 4003, 557, 124, 1596, 2910, 2378, 5829, 930, 2505, 835, 1553, 2071, 2316, 1359]","[0.1, 0.39, 0.86, 1.0, 0.22, 0.4, 1.0, 0.67, 0.23, 0.25, 0.17, 0.67, 0.42, 0.3, 0.89, 0.0, 0.25, 0.75, 0.78, 1.0, 0.25, 0.06, 0.35, 0.82, 0.31, 0.77, 0.0, 0.75, 0.79, 0.4, 0.23, 0.82, 0.25, 0.9, 0.75, 0.89, 0.22, 0.75, 0.16, 0.19, 0.25, 0.9, 0.24, 0.35, 0.78, 0.39, 0.39, 0.84, 0.32, 0.75, 1.0, 0.61, 0.29, 1.0, 0.37, 0.34, 0.4, 0.14, 0.25, 0.0, 0.41, 0.85, 0.12, 0.0, 0.61, 1.0, 0.67, 0.67, 0.78, 0.26, 0.9, 0.24, 0.88, 0.24, 0.83]"
2,683779,0.478,0.139,0,2025-02-22 12:22:27.235191,"['32215', '32217', '32220', '32226', '32229', '32230', '32233', '32234', '32241', '32248', '32260', '32264', '32267', '32270', '32272', '32273', '32274', '32278', '32279', '32280']","[1359, 557, 3052, 1553, 3819, 1929, 637, 1077, 2612, 188, 4003, 1176, 539, 124, 336, 3703, 4033, 506, 2096, 4226, 4571, 2948, 3682, 3308, 179, 4723, 1249, 2379, 4672, 525, 4038, 238, 2740, 1918, 3263, 712]","[0.11, 1.0, 0.9, 0.75, 0.19, 0.35, 0.0, 0.62, 0.25, 0.26, 0.22, 0.71, 0.0, 0.29, 0.88, 0.25, 0.75, 0.66, 0.75, 0.0, 1.0, 0.06, 0.34, 0.75, 0.37, 0.81, 0.59, 1.0, 0.82, 0.36, 0.18, 0.84, 0.32, 0.86, 1.0, 0.88, 0.2, 0.59, 0.21, 0.19, 0.57, 0.88, 0.27, 0.4, 0.75, 0.31, 1.0, 0.79, 0.39, 0.64, 0.75, 0.57, 0.25, 0.0, 0.38, 0.32, 0.75, 0.13, 0.0, 0.0, 1.0, 0.87, 0.15, 0.4, 0.67, 0.67, 1.0, 0.58, 0.79, 0.22, 0.91, 0.34, 0.89, 0.28, 0.83]"
3,65021,0.516,0.028,0,2025-02-22 12:22:27.421645,"['32217', '32226', '32230', '32233', '32234', '32240', '32241', '32248', '32251', '32254', '32260', '32267', '32270', '32272', '32273', '32274', '32277', '32278', '32279', '32280']","[539, 3703, 4600, 506, 5216, 5195, 2096, 637, 117, 4796, 1077, 3310, 617, 2761, 2840, 3094, 3285, 216, 5829, 4003, 5236, 3052, 4033, 882, 4649, 2263, 2378, 1553, 1786, 3819, 712, 5906, 1396, 391, 4119, 1268]","[0.08, 0.35, 0.87, 0.0, 0.15, 0.38, 0.43, 0.62, 0.33, 0.26, 0.15, 0.74, 0.75, 0.31, 0.87, 0.4, 0.0, 0.6, 0.79, 1.0, 1.0, 0.07, 0.4, 0.8, 0.33, 0.85, 1.0, 1.0, 0.72, 0.39, 0.23, 0.82, 0.29, 0.89, 0.25, 0.85, 0.15, 0.75, 0.18, 0.25, 1.0, 0.88, 0.31, 0.32, 0.72, 0.37, 1.0, 0.8, 0.37, 0.58, 0.37, 0.69, 0.27, 1.0, 0.33, 0.29, 0.0, 0.15, 0.25, 0.25, 0.83, 0.83, 0.14, 0.0, 0.67, 0.5, 1.0, 0.6, 0.77, 0.19, 0.92, 0.26, 0.86, 0.3, 0.88]"
4,1085933,0.536,0.028,0,2025-02-22 12:22:27.603079,"['32217', '32226', '32229', '32230', '32233', '32234', '32240', '32241', '32248', '32251', '32254', '32260', '32267', '32270', '32272', '32273', '32274', '32277', '32278', '32279']","[539, 4600, 637, 5195, 1077, 5216, 3703, 216, 4003, 3285, 4033, 506, 4119, 1176, 2096, 617, 2761, 188, 4796, 4649, 712, 2840, 3310, 4723, 3094, 889, 1359, 5758, 117, 1553, 3053, 2378, 990, 3819, 825, 847]","[0.09, 0.38, 0.87, 0.0, 0.17, 0.38, 0.44, 0.63, 0.3, 0.26, 0.16, 0.72, 0.75, 0.3, 0.87, 0.25, 0.25, 0.6, 0.78, 1.0, 1.0, 0.07, 0.38, 0.8, 0.33, 0.83, 1.0, 1.0, 0.76, 0.38, 0.22, 0.82, 0.28, 0.89, 1.0, 0.86, 0.17, 0.75, 0.18, 0.22, 1.0, 0.89, 0.29, 0.34, 0.74, 0.37, 0.75, 0.81, 0.37, 0.58, 0.41, 0.65, 0.27, 0.75, 0.35, 0.31, 0.25, 0.14, 0.0, 0.0, 0.67, 0.84, 0.13, 0.0, 0.83, 0.33, 0.56, 0.61, 0.78, 0.21, 0.91, 0.27, 0.87, 0.28, 0.86]"
5,1348327,0.466,0.028,5,2025-02-22 12:22:27.840222,"['32216', '32221', '32222', '32224', '32232', '32233', '32237', '32243', '32246', '32250', '32252', '32256', '32259', '32263', '32269', '32273', '32274', '32279', '32286', '32288']","[4539, 712, 5692, 4033, 5460, 391, 823, 3951, 4699, 4062, 3151, 4184, 5216, 2050, 3500, 5800, 4611, 1553, 3285, 5065, 5654, 3263, 838, 5899, 4600, 3052, 911, 3255, 2843, 5017, 3293, 5256, 4723, 5758, 2847, 3367]","[0.8, 0.76, 0.0, 0.23, 0.94, 0.26, 0.7, 1.0, 0.25, 0.22, 1.0, 0.61, 0.71, 0.33, 0.22, 0.33, 0.21, 0.77, 1.0, 1.0, 0.77, 0.34, 0.64, 1.0, 0.3, 0.23, 0.7, 0.77, 0.27, 1.0, 0.38, 0.18, 1.0, 0.16, 0.77, 0.88, 1.0, 0.77, 0.0, 0.33, 0.7, 0.26, 1.0, 0.65, 0.83, 1.0, 0.69, 0.69, 0.38, 1.0, 0.68, 0.33, 0.62, 0.79, 0.39, 1.0, 0.7, 0.64, 0.23, 0.0, 0.0, 0.22, 0.74, 0.81, 0.7, 0.0, 0.73, 0.13, 0.19, 0.9, 0.9, 0.8, 0.5, 0.35, 0.5]"
6,802728,0.458,0.25,5,2025-02-22 12:22:28.014634,"['32216', '32221', '32222', '32224', '32225', '32237', '32243', '32244', '32250', '32252', '32256', '32262', '32263', '32268', '32269', '32273', '32274', '32279', '32286', '32288']","[4033, 3604, 712, 1838, 2840, 1249, 880, 2050, 838, 557, 3052, 4723, 346, 539, 5782, 889, 506, 2096, 185, 4622, 1740, 4672, 2505, 2744, 4322, 5195, 835, 3656, 5692, 1373, 5758, 3951, 5614, 3285, 5760, 823]","[0.77, 0.73, 0.25, 0.24, 0.93, 0.23, 0.71, 0.25, 0.75, 0.19, 1.0, 0.25, 0.73, 0.3, 0.23, 0.34, 0.2, 0.78, 0.65, 0.63, 0.76, 0.31, 0.65, 1.0, 0.3, 0.21, 0.7, 0.76, 0.26, 0.0, 0.25, 0.17, 0.6, 0.15, 0.76, 0.88, 1.0, 0.77, 0.0, 0.31, 0.7, 0.23, 1.0, 0.65, 0.84, 0.61, 0.68, 0.74, 0.0, 0.0, 0.68, 0.31, 0.63, 0.8, 0.75, 0.25, 0.68, 0.62, 0.24, 0.25, 0.17, 0.24, 0.76, 0.83, 0.68, 0.33, 0.72, 0.12, 0.2, 0.9, 0.89, 0.82, 0.75, 0.32, 0.25]"
7,1003992,0.424,0.0,5,2025-02-22 12:22:28.190593,"['32216', '32221', '32222', '32224', '32225', '32237', '32243', '32244', '32250', '32252', '32256', '32262', '32263', '32268', '32269', '32273', '32274', '32279', '32286', '32288']","[1249, 712, 4033, 539, 889, 3029, 216, 5899, 1273, 506, 5216, 3406, 3263, 5692, 1176, 4322, 3951, 880, 391, 5541, 1268, 2505, 3052, 637, 2050, 5800, 3561, 2761, 4161, 5758, 3701, 2943, 2840, 2640, 5045, 5820]","[0.78, 0.74, 1.0, 0.22, 0.93, 0.24, 0.71, 0.75, 0.25, 0.2, 0.0, 0.75, 0.73, 0.33, 0.23, 0.35, 0.2, 0.79, 0.61, 0.61, 0.78, 0.35, 0.65, 1.0, 0.33, 0.2, 0.72, 0.78, 0.3, 0.25, 1.0, 0.16, 0.6, 0.17, 0.78, 0.87, 0.75, 0.76, 0.0, 0.31, 0.72, 0.28, 0.75, 0.61, 0.84, 0.64, 0.68, 0.68, 0.25, 0.25, 0.66, 0.36, 0.62, 0.8, 0.0, 0.25, 0.69, 0.59, 0.22, 0.0, 0.0, 0.22, 0.78, 0.82, 0.69, 0.17, 0.74, 0.14, 0.22, 0.9, 0.88, 0.77, 0.5, 0.33, 0.75]"
8,1341367,0.468,0.028,5,2025-02-22 12:22:28.364963,"['32216', '32221', '32222', '32224', '32225', '32237', '32243', '32244', '32250', '32252', '32256', '32262', '32263', '32268', '32269', '32271', '32273', '32274', '32286', '32288']","[539, 216, 5692, 3951, 712, 5216, 391, 2840, 4723, 506, 4033, 835, 3029, 1249, 5256, 823, 2761, 5195, 5800, 1268, 2620, 889, 3052, 637, 117, 4539, 4600, 4161, 5906, 3255, 238, 3474, 3263, 3561, 1553, 3406]","[0.77, 0.73, 0.0, 0.22, 0.93, 0.23, 0.71, 0.75, 0.0, 0.19, 0.25, 0.75, 0.73, 0.32, 0.24, 0.35, 0.2, 0.79, 0.62, 0.61, 0.78, 0.35, 0.65, 1.0, 0.33, 0.2, 0.72, 0.78, 0.3, 0.25, 0.75, 0.15, 0.6, 0.17, 0.78, 0.87, 1.0, 0.76, 0.25, 0.3, 0.72, 0.27, 0.75, 0.61, 0.84, 0.64, 0.68, 0.69, 1.0, 1.0, 0.66, 0.36, 0.63, 0.8, 0.0, 0.25, 0.68, 1.0, 0.22, 0.75, 0.0, 0.23, 0.78, 0.82, 0.68, 0.42, 0.74, 0.13, 0.22, 0.9, 0.88, 0.78, 0.0, 0.32, 0.75]"
9,876748,0.46,0.028,5,2025-02-22 12:22:28.539577,"['32216', '32221', '32222', '32225', '32232', '32237', '32243', '32244', '32250', '32252', '32256', '32262', '32263', '32268', '32269', '32271', '32273', '32274', '32286', '32288']","[4033, 3029, 5692, 712, 5216, 5800, 2050, 5256, 216, 3255, 539, 3951, 5195, 4723, 1268, 4600, 391, 4699, 2761, 1098, 3263, 4808, 4161, 5899, 2620, 3151, 3365, 5065, 889, 5812, 4316, 3406, 2943, 1359, 506, 2843]","[0.8, 0.75, 1.0, 0.21, 0.93, 0.25, 0.7, 1.0, 0.0, 0.21, 0.38, 0.75, 0.72, 0.35, 0.23, 0.35, 0.21, 0.78, 1.0, 0.6, 0.79, 0.37, 0.64, 1.0, 0.33, 0.2, 0.73, 0.79, 0.32, 0.75, 1.0, 0.15, 0.59, 0.17, 0.79, 0.86, 1.0, 0.76, 0.0, 0.31, 0.73, 0.3, 0.25, 0.6, 0.83, 0.65, 0.68, 0.65, 1.0, 0.75, 0.66, 0.38, 0.62, 0.79, 0.0, 1.0, 0.69, 1.0, 0.21, 0.0, 0.0, 0.21, 0.78, 0.81, 0.69, 0.4, 0.75, 0.14, 0.22, 0.9, 0.88, 0.75, 0.25, 0.33, 0.75]"
