,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,1191725,0.272,0.667,0,2025-02-24 01:50:40.876200,"['32214', '32215', '32217', '32218', '32219', '32221', '32224', '32226', '32228', '32229', '32232', '32234', '32238', '32239', '32240', '32241', '32242', '32243', '32245', '32247', '32248', '32249', '32250', '32252', '32255', '32261', '32262', '32263', '32265', '32266', '32267', '32268', '32270', '32273', '32274', '32275', '32276', '32277', '32279', '32281', '32283', '32284', '32285', '32286', '32288']","[4459, 3494, 2172, 2246, 2980, 4396, 5747, 1067, 148, 4500, 4444, 5609, 776, 123, 4807, 3829, 806, 4696, 206, 1164, 1183, 4703, 5290, 2072, 2341, 2010, 1783, 1240, 3063, 2481, 182, 668, 3080, 5657, 5696, 5402]","[0.25, 0.75, 0.23, 0.0, 1.0, 1.0, 0.14, 1.0, 0.1, 0.74, 0.25, 0.79, 0.25, 0.87, 1.0, 0.75, 0.1, 0.9, 0.75, 0.23, 0.75, 0.78, 0.74, 0.87, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.91, 0.0, 0.83, 0.0, 0.25, 0.25, 0.75, 0.8, 0.0, 0.87, 0.79, 1.0, 0.83, 0.79, 0.87, 0.83, 0.86, 0.0, 0.0, 0.0, 0.22, 0.75, 0.0, 0.75, 0.0, 0.86, 0.25, 0.91, 0.22, 0.0, 0.5, 0.17, 0.83, 0.17, 0.74, 0.0, 0.79, 0.75, 0.78, 0.5, 0.75, 0.25, 0.25, 0.21, 0.75]"
1,1497038,0.408,0.444,0,2025-02-24 01:50:41.296299,"['32214', '32215', '32217', '32218', '32219', '32224', '32225', '32226', '32228', '32229', '32232', '32234', '32238', '32239', '32240', '32241', '32243', '32245', '32247', '32248', '32249', '32250', '32254', '32255', '32262', '32263', '32265', '32266', '32267', '32268', '32270', '32273', '32274', '32275', '32276', '32277', '32279', '32280', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[2907, 2840, 990, 2664, 2761, 5593, 2753, 3500, 539, 3052, 2612, 712, 4065, 1273, 1553, 5204, 5216, 1787, 114, 4757, 4825, 835, 4951, 3592, 4539, 4322, 5460, 5195, 42, 145, 5073, 3596, 3474, 5658, 2187, 1368]","[0.0, 0.75, 0.24, 0.0, 1.0, 1.0, 0.11, 0.24, 0.13, 0.77, 0.75, 0.25, 0.25, 0.88, 0.75, 0.75, 0.13, 0.87, 1.0, 0.24, 0.75, 0.74, 0.77, 0.88, 0.25, 0.25, 1.0, 1.0, 0.76, 0.25, 0.88, 1.0, 0.75, 0.75, 0.75, 1.0, 0.75, 0.74, 0.23, 0.88, 1.0, 1.0, 0.75, 0.74, 0.88, 0.75, 0.89, 0.76, 0.0, 0.75, 0.26, 1.0, 0.75, 0.75, 1.0, 0.89, 0.75, 0.88, 0.26, 0.25, 1.0, 1.0, 0.67, 0.17, 0.74, 0.17, 0.67, 0.5, 0.75, 0.5, 0.75, 0.5, 0.75, 0.5, 0.75]"
2,351876,0.323,0.417,0,2025-02-24 01:50:41.714928,"['32214', '32215', '32217', '32218', '32219', '32224', '32226', '32228', '32229', '32232', '32234', '32238', '32239', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32249', '32250', '32255', '32256', '32259', '32262', '32263', '32265', '32266', '32267', '32268', '32270', '32273', '32274', '32275', '32276', '32277', '32279', '32280', '32281', '32283', '32284', '32285', '32286', '32288']","[2840, 506, 4226, 2612, 117, 1098, 5541, 5195, 4539, 3052, 4723, 4673, 2664, 4952, 990, 2379, 3326, 4757, 238, 1553, 3500, 5814, 5658, 3703, 2753, 5098, 5905, 5758, 4033, 1786, 1077, 4846, 5692, 2112, 3694, 2281]","[1.0, 0.75, 0.24, 0.75, 1.0, 0.25, 0.1, 0.23, 0.14, 0.79, 0.75, 0.72, 1.0, 0.88, 0.25, 0.75, 0.14, 0.86, 0.75, 0.24, 0.0, 0.72, 0.79, 0.88, 1.0, 0.25, 0.75, 0.75, 0.77, 0.75, 0.86, 1.0, 0.25, 0.75, 0.75, 1.0, 0.75, 0.72, 0.2, 0.88, 0.72, 0.25, 0.75, 0.72, 0.88, 0.75, 0.9, 0.77, 0.0, 0.75, 0.28, 0.75, 0.25, 1.0, 0.0, 0.9, 0.75, 0.86, 0.28, 0.25, 1.0, 0.83, 0.83, 1.0, 0.74, 0.17, 0.33, 0.75, 0.74, 0.25, 0.5, 0.5, 0.25, 0.28, 0.25]"
3,67208,0.315,0.694,0,2025-02-24 01:50:42.131806,"['32214', '32215', '32217', '32218', '32219', '32224', '32226', '32228', '32229', '32232', '32234', '32238', '32239', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32249', '32250', '32251', '32255', '32256', '32262', '32263', '32265', '32266', '32267', '32268', '32270', '32273', '32274', '32275', '32276', '32277', '32279', '32281', '32282', '32283', '32284', '32285', '32286', '32288']","[2761, 506, 990, 5195, 2840, 3052, 4003, 2943, 1553, 1098, 117, 4033, 4796, 1273, 3500, 1176, 1290, 2058, 637, 835, 4539, 2505, 4723, 5593, 2612, 1359, 2664, 5123, 5204, 42, 4757, 4226, 4600, 1077, 786, 712]","[0.75, 0.75, 0.26, 0.25, 0.25, 0.75, 0.11, 0.22, 0.12, 0.76, 0.25, 0.74, 1.0, 0.89, 0.25, 0.75, 0.12, 0.88, 0.75, 0.26, 0.75, 0.77, 0.76, 0.89, 0.75, 0.25, 0.75, 0.75, 0.78, 0.25, 0.87, 0.75, 0.25, 0.75, 1.0, 0.0, 0.75, 0.75, 0.22, 0.89, 0.74, 0.75, 0.75, 0.74, 0.89, 0.74, 0.89, 0.78, 0.75, 0.75, 0.23, 0.75, 0.25, 0.25, 0.0, 0.89, 0.75, 0.87, 0.23, 0.25, 0.67, 0.67, 0.5, 0.33, 0.76, 0.33, 0.75, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.26, 0.5]"
4,535440,0.383,0.333,0,2025-02-24 01:50:42.551525,"['32214', '32215', '32216', '32217', '32218', '32219', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32239', '32240', '32241', '32243', '32245', '32247', '32248', '32249', '32250', '32255', '32262', '32263', '32265', '32266', '32267', '32268', '32270', '32273', '32274', '32275', '32276', '32277', '32279', '32281', '32283', '32284', '32285', '32286', '32288']","[5216, 5073, 2761, 5692, 5402, 4951, 4065, 5256, 1382, 3310, 1787, 3255, 1164, 2943, 756, 342, 3188, 2907, 3273, 133, 2840, 4299, 4184, 786, 5541, 216, 5195, 535, 2281, 668, 4504, 628, 5046, 1273, 1786, 1098]","[0.0, 1.0, 0.75, 0.0, 0.75, 0.75, 0.13, 0.23, 0.11, 0.0, 0.75, 0.77, 0.75, 0.9, 0.25, 0.75, 0.11, 0.89, 1.0, 1.0, 0.75, 0.8, 0.75, 0.9, 0.75, 0.75, 0.75, 0.75, 0.77, 0.75, 0.88, 1.0, 0.78, 0.25, 0.75, 0.75, 1.0, 0.76, 0.25, 0.9, 0.77, 0.75, 0.78, 0.77, 0.9, 0.78, 0.87, 0.77, 0.75, 0.25, 0.2, 0.75, 1.0, 0.75, 0.0, 0.87, 0.25, 0.88, 0.2, 0.0, 0.17, 0.67, 0.67, 0.17, 0.77, 0.33, 0.78, 0.75, 0.75, 0.5, 0.5, 0.5, 0.5, 0.23, 0.5]"
5,1346417,0.396,0.556,5,2025-02-24 01:50:43.038911,"['32214', '32215', '32216', '32217', '32220', '32221', '32223', '32224', '32226', '32228', '32229', '32232', '32234', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32247', '32249', '32252', '32256', '32258', '32259', '32261', '32262', '32265', '32267', '32268', '32269', '32273', '32274', '32276', '32277', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[4611, 3285, 1932, 3645, 1176, 5647, 4539, 3367, 3293, 3469, 2664, 3500, 1666, 5242, 3248, 3706, 2968, 1728, 4808, 4164, 795, 2189, 3694, 2201, 4368, 873, 4710, 2316, 1786, 2058, 3493, 4757, 1442, 4412, 506, 3151]","[1.0, 0.25, 0.75, 1.0, 0.78, 0.76, 0.0, 1.0, 0.89, 0.0, 0.75, 0.78, 0.75, 0.88, 0.75, 0.0, 0.26, 0.79, 1.0, 0.7, 0.25, 0.9, 0.0, 0.0, 0.0, 0.25, 0.75, 1.0, 0.73, 0.75, 0.25, 0.86, 0.28, 0.75, 0.24, 0.0, 0.93, 0.91, 0.25, 0.9, 0.77, 0.77, 0.75, 0.79, 1.0, 1.0, 0.74, 0.0, 0.25, 0.78, 0.21, 1.0, 0.23, 0.75, 0.0, 1.0, 0.78, 0.86, 0.21, 0.0, 0.33, 0.74, 0.33, 0.0, 0.67, 0.15, 0.72, 0.25, 0.79, 0.25, 0.5, 0.25, 0.5, 0.75, 0.5]"
6,414076,0.313,0.75,5,2025-02-24 01:50:43.461610,"['32214', '32215', '32216', '32217', '32220', '32221', '32226', '32229', '32232', '32233', '32234', '32236', '32237', '32238', '32239', '32240', '32241', '32242', '32243', '32244', '32246', '32247', '32249', '32252', '32256', '32258', '32259', '32261', '32262', '32263', '32265', '32267', '32270', '32274', '32275', '32276', '32277', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[1682, 3086, 520, 5847, 182, 1750, 2293, 30, 2754, 392, 5301, 4512, 2997, 68, 5887, 3312, 1480, 2695, 119, 5694, 4538, 2481, 3829, 3295, 4543, 5657, 876, 4662, 2355, 1845, 3565, 4809, 297, 2010, 4651, 4963]","[0.0, 1.0, 1.0, 0.0, 0.84, 0.88, 0.75, 0.75, 0.84, 0.19, 0.8, 0.76, 0.25, 0.92, 0.78, 1.0, 0.2, 0.86, 1.0, 1.0, 1.0, 0.91, 0.0, 1.0, 1.0, 0.0, 0.75, 1.0, 0.25, 0.0, 1.0, 0.81, 1.0, 0.0, 0.19, 0.0, 0.95, 0.92, 0.0, 0.91, 0.83, 0.85, 1.0, 0.78, 0.25, 0.75, 0.8, 0.0, 1.0, 1.0, 0.14, 0.0, 0.2, 1.0, 0.23, 0.78, 0.0, 0.9, 0.14, 0.21, 0.83, 0.0, 1.0, 0.0, 0.17, 0.09, 0.83, 1.0, 0.82, 0.25, 1.0, 0.0, 0.0, 0.0, 1.0]"
7,255763,0.429,0.5,5,2025-02-24 01:50:43.873914,"['32214', '32215', '32216', '32217', '32220', '32221', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32249', '32252', '32255', '32256', '32258', '32259', '32261', '32262', '32265', '32267', '32268', '32269', '32273', '32274', '32276', '32277', '32278', '32280', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[506, 4033, 823, 2612, 5905, 2948, 3052, 4226, 1072, 539, 3729, 835, 4539, 2379, 5658, 2833, 2664, 5216, 4723, 117, 2840, 466, 557, 3500, 1176, 187, 238, 882, 2505, 5332, 5692, 712, 216, 990, 2378, 2263]","[0.75, 0.75, 0.25, 0.0, 0.71, 0.73, 1.0, 0.25, 0.9, 0.75, 0.75, 0.79, 0.75, 0.86, 0.0, 0.0, 0.28, 0.73, 1.0, 1.0, 0.29, 0.88, 0.72, 0.0, 0.0, 0.0, 1.0, 0.0, 0.74, 1.0, 1.0, 0.87, 0.23, 0.72, 0.22, 0.25, 0.91, 0.89, 1.0, 0.88, 0.76, 1.0, 0.75, 0.76, 1.0, 1.0, 0.72, 0.25, 0.0, 0.79, 0.27, 0.0, 0.21, 0.0, 0.0, 0.0, 0.8, 0.86, 0.27, 0.75, 0.33, 0.78, 0.17, 0.5, 0.67, 0.19, 0.67, 0.75, 0.76, 0.5, 0.75, 0.5, 0.5, 0.5, 0.75]"
8,538840,0.264,0.528,5,2025-02-24 01:50:44.289087,"['32214', '32215', '32216', '32217', '32220', '32221', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32237', '32238', '32239', '32240', '32241', '32242', '32243', '32244', '32246', '32247', '32249', '32252', '32256', '32258', '32259', '32261', '32262', '32265', '32267', '32269', '32274', '32275', '32276', '32277', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[2761, 2664, 5216, 5204, 835, 506, 3310, 5460, 1176, 2840, 734, 216, 1787, 4520, 990, 4412, 4757, 2568, 637, 2907, 2177, 2505, 2843, 5065, 2112, 4033, 3593, 1077, 41, 3248, 3052, 2756, 981, 2367, 3500, 2189]","[0.0, 0.75, 1.0, 0.25, 0.79, 0.84, 0.25, 0.25, 0.87, 0.27, 0.74, 0.77, 0.25, 0.9, 0.75, 0.25, 0.22, 0.81, 1.0, 0.75, 1.0, 0.89, 0.25, 1.0, 0.25, 0.75, 0.75, 0.75, 1.0, 0.25, 1.0, 0.83, 0.75, 0.25, 0.19, 0.25, 0.94, 0.9, 0.0, 0.89, 0.8, 0.8, 0.75, 0.77, 0.75, 0.75, 0.78, 0.25, 0.25, 0.76, 0.19, 0.75, 0.2, 0.75, 0.28, 0.75, 0.76, 0.89, 0.19, 0.28, 0.83, 0.67, 0.17, 0.17, 0.83, 0.12, 0.76, 0.75, 0.79, 0.5, 0.75, 0.5, 0.75, 0.25, 0.75]"
9,299357,0.366,0.389,5,2025-02-24 01:50:44.698040,"['32214', '32215', '32216', '32217', '32220', '32221', '32226', '32229', '32232', '32233', '32234', '32236', '32237', '32238', '32239', '32240', '32241', '32242', '32243', '32244', '32246', '32247', '32249', '32252', '32256', '32258', '32259', '32261', '32262', '32263', '32265', '32267', '32270', '32274', '32275', '32276', '32277', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[2177, 3161, 3063, 2695, 2754, 440, 5609, 5276, 1856, 3255, 5801, 4885, 2010, 2355, 3932, 4179, 2044, 4725, 5657, 1117, 4696, 1480, 1845, 1456, 5790, 3312, 3424, 299, 1750, 4651, 2081, 3095, 68, 3200, 2481, 5747]","[0.0, 1.0, 0.0, 0.0, 0.83, 0.87, 0.75, 1.0, 0.85, 0.21, 0.78, 0.77, 0.25, 0.91, 0.76, 0.75, 0.21, 0.84, 1.0, 0.75, 1.0, 0.9, 0.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.25, 0.75, 1.0, 0.82, 1.0, 0.0, 0.19, 0.0, 0.95, 0.91, 0.0, 0.9, 0.82, 0.84, 0.75, 0.78, 1.0, 1.0, 0.79, 0.0, 1.0, 0.25, 0.16, 1.0, 0.2, 1.0, 0.24, 0.76, 0.25, 0.9, 0.16, 0.23, 0.0, 0.67, 1.0, 0.0, 1.0, 0.09, 0.81, 1.0, 0.81, 0.0, 1.0, 0.0, 0.25, 0.25, 0.75]"
