,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,1191725,0.536,0.306,0,2025-02-23 23:24:46.217071,"['32217', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32238', '32239', '32242', '32243', '32244', '32246', '32248', '32249', '32250', '32252', '32254', '32255', '32256', '32260', '32261', '32262', '32265', '32269', '32270', '32271', '32273', '32274', '32276', '32277', '32278', '32279', '32280', '32281', '32284']","[5290, 4459, 4396, 5123, 3494, 786, 806, 5127, 5076, 1117, 2980, 1164, 4500, 1786, 3310, 206, 2298, 813, 295, 4176, 1273, 5402, 1316, 3263, 4807, 2072, 2339, 1242, 5742, 4371, 1942, 3406, 5747, 605, 2943, 4965]","[0.23, 0.8, 0.22, 0.0, 0.2, 0.12, 0.25, 1.0, 0.25, 0.25, 0.25, 0.25, 0.77, 1.0, 1.0, 0.75, 0.0, 1.0, 0.75, 0.13, 0.75, 1.0, 0.0, 0.21, 1.0, 1.0, 0.11, 0.27, 0.0, 0.0, 1.0, 0.78, 0.75, 0.87, 0.25, 0.25, 0.75, 0.79, 0.0, 0.74, 1.0, 1.0, 1.0, 0.31, 0.2, 0.29, 1.0, 0.0, 0.0, 0.23, 0.27, 0.75, 0.74, 0.17, 0.7, 1.0, 0.25, 1.0, 0.71, 0.0, 0.5, 0.74, 0.83, 0.17, 0.67, 0.0, 1.0, 0.75, 0.9, 0.26, 0.75, 0.89, 0.71, 0.21, 0.88]"
1,1497038,0.482,0.306,0,2025-02-23 23:24:46.638842,"['32216', '32217', '32220', '32221', '32222', '32225', '32227', '32228', '32229', '32230', '32232', '32234', '32235', '32236', '32238', '32239', '32242', '32243', '32244', '32245', '32246', '32248', '32249', '32252', '32254', '32256', '32259', '32260', '32261', '32262', '32263', '32265', '32267', '32269', '32270', '32271', '32272', '32273', '32274', '32276', '32278', '32279', '32280', '32284', '32287']","[4655, 1553, 3094, 506, 3052, 557, 786, 4825, 3596, 1249, 124, 2612, 2761, 188, 4846, 712, 2840, 4119, 539, 5829, 2379, 2664, 4226, 4723, 3263, 5760, 5905, 4083, 4062, 4033, 1098, 5098, 5195, 5216, 2505, 3248]","[0.17, 0.82, 1.0, 0.0, 0.3, 0.25, 0.75, 0.75, 0.25, 0.28, 0.73, 0.25, 0.81, 1.0, 0.75, 0.75, 0.75, 0.29, 1.0, 0.08, 0.75, 1.0, 0.75, 0.19, 0.25, 0.25, 0.23, 0.28, 1.0, 0.25, 1.0, 1.0, 0.75, 0.86, 0.75, 1.0, 0.28, 0.71, 0.75, 0.79, 1.0, 0.69, 0.75, 0.21, 0.14, 0.75, 0.75, 1.0, 0.0, 0.75, 0.2, 1.0, 0.71, 0.75, 0.74, 1.0, 0.75, 1.0, 0.0, 0.25, 1.0, 0.84, 0.67, 0.77, 0.83, 0.17, 0.67, 0.28, 0.89, 0.19, 0.75, 0.9, 0.72, 0.5, 0.85]"
2,351876,0.453,0.444,0,2025-02-23 23:24:47.049236,"['32217', '32220', '32221', '32222', '32224', '32225', '32227', '32228', '32229', '32230', '32232', '32234', '32236', '32238', '32239', '32242', '32243', '32244', '32246', '32248', '32249', '32251', '32252', '32254', '32255', '32256', '32260', '32261', '32262', '32263', '32265', '32266', '32269', '32270', '32271', '32272', '32273', '32274', '32278', '32279', '32280', '32281', '32284', '32286', '32287']","[4723, 5782, 4119, 506, 786, 4952, 3052, 3703, 4226, 5760, 5541, 1929, 264, 1553, 5465, 3053, 3158, 5315, 4732, 2943, 5098, 576, 5814, 238, 4655, 2840, 4062, 2586, 637, 4003, 3308, 2475, 834, 2379, 2744, 5908]","[0.27, 0.8, 0.26, 0.75, 0.24, 0.19, 0.25, 0.0, 0.25, 0.3, 0.75, 1.0, 0.76, 0.75, 0.25, 0.75, 0.25, 0.26, 0.75, 0.16, 0.0, 0.32, 0.25, 0.2, 1.0, 0.25, 0.18, 0.21, 0.0, 0.75, 0.25, 0.71, 0.25, 0.9, 0.75, 1.0, 0.31, 0.75, 0.25, 0.7, 0.75, 0.25, 0.75, 0.26, 0.15, 0.3, 0.75, 0.75, 0.0, 0.75, 0.25, 0.75, 0.25, 0.28, 0.83, 0.75, 0.75, 0.75, 0.0, 0.25, 1.0, 0.82, 0.72, 0.75, 0.83, 0.17, 0.33, 0.75, 0.9, 0.16, 0.5, 0.84, 0.25, 0.5, 0.82]"
3,67208,0.394,0.639,0,2025-02-23 23:24:47.466790,"['32217', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32238', '32239', '32242', '32243', '32244', '32246', '32248', '32249', '32250', '32252', '32254', '32255', '32256', '32259', '32260', '32261', '32262', '32265', '32269', '32270', '32271', '32273', '32274', '32276', '32278', '32279', '32280', '32281', '32284']","[786, 506, 4033, 1553, 2761, 2943, 3052, 576, 4003, 4942, 1822, 1359, 2058, 4723, 5195, 4539, 4757, 5123, 2948, 5206, 637, 2060, 3151, 1786, 3094, 211, 3596, 2112, 117, 2281, 3500, 5541, 4299, 1728, 5692, 3665]","[0.21, 0.81, 0.25, 0.25, 0.22, 0.15, 0.0, 0.75, 0.75, 0.25, 0.25, 0.75, 0.79, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.11, 0.75, 1.0, 0.25, 0.2, 0.75, 0.25, 0.13, 0.28, 0.75, 0.25, 0.75, 0.74, 0.25, 0.86, 1.0, 0.0, 0.75, 0.78, 0.25, 0.76, 0.75, 0.75, 0.75, 0.28, 0.19, 0.25, 0.75, 0.25, 0.75, 0.26, 0.25, 0.75, 0.74, 0.22, 0.69, 0.75, 0.75, 1.0, 0.69, 0.25, 0.67, 0.76, 0.5, 0.71, 0.5, 0.33, 0.67, 0.5, 0.89, 0.25, 0.5, 0.9, 0.72, 0.27, 0.88]"
4,535440,0.46,0.472,0,2025-02-23 23:24:47.903662,"['32217', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32229', '32230', '32232', '32234', '32235', '32236', '32238', '32239', '32242', '32243', '32244', '32246', '32248', '32249', '32250', '32252', '32254', '32255', '32256', '32260', '32261', '32262', '32265', '32266', '32269', '32270', '32271', '32272', '32273', '32274', '32278', '32279', '32280', '32281', '32284', '32286']","[786, 2943, 5195, 4723, 1786, 5692, 1553, 4299, 5675, 179, 4033, 4600, 3263, 2551, 2379, 5541, 1466, 2339, 3204, 189, 449, 5700, 2058, 506, 2640, 3908, 637, 325, 4942, 3285, 539, 4000, 2050, 1728, 576, 1531]","[0.24, 0.8, 0.25, 0.0, 0.23, 0.16, 0.75, 0.25, 0.0, 0.0, 0.75, 0.75, 0.77, 1.0, 0.25, 0.75, 0.25, 0.3, 1.0, 0.13, 0.75, 1.0, 0.75, 0.2, 0.75, 0.75, 0.15, 0.25, 0.0, 0.75, 0.75, 0.73, 0.0, 0.88, 0.75, 0.75, 1.0, 0.75, 0.25, 0.73, 0.75, 0.75, 0.25, 0.28, 0.17, 0.31, 0.75, 0.0, 0.75, 0.29, 0.26, 0.75, 1.0, 0.24, 0.76, 0.75, 0.25, 0.75, 0.0, 0.0, 0.17, 0.79, 0.7, 0.72, 0.67, 0.33, 0.67, 0.75, 0.9, 0.21, 0.5, 0.88, 0.5, 0.3, 0.85]"
5,1346417,0.396,0.417,5,2025-02-23 23:24:48.390192,"['32215', '32220', '32221', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32245', '32249', '32252', '32256', '32257', '32258', '32259', '32261', '32263', '32265', '32266', '32267', '32268', '32269', '32270', '32271', '32272', '32274', '32276', '32278', '32280', '32281', '32283', '32284', '32285', '32287', '32288']","[4611, 4900, 628, 712, 4954, 4003, 576, 650, 2551, 5597, 325, 179, 3285, 480, 3604, 3729, 1932, 5647, 3293, 4325, 4975, 4883, 5675, 4622, 617, 3798, 5123, 3248, 3367, 2058, 4299, 3701, 1176, 1612, 4884, 3052]","[0.31, 0.25, 0.24, 0.17, 0.2, 0.12, 0.0, 1.0, 0.17, 0.21, 0.31, 0.79, 0.7, 0.18, 0.75, 0.0, 0.0, 0.0, 1.0, 0.77, 0.25, 1.0, 0.0, 0.0, 0.0, 0.25, 0.75, 1.0, 0.2, 0.75, 0.25, 0.0, 0.81, 0.74, 0.79, 0.0, 0.68, 0.95, 0.25, 0.2, 0.81, 0.77, 0.75, 1.0, 1.0, 1.0, 0.8, 0.0, 0.2, 0.75, 0.85, 1.0, 1.0, 0.75, 0.0, 1.0, 0.75, 0.75, 0.0, 0.17, 0.33, 0.15, 0.33, 0.75, 0.67, 0.19, 0.67, 0.25, 0.74, 0.25, 0.5, 0.25, 0.85, 0.75, 0.5]"
6,414076,0.534,0.444,5,2025-02-23 23:24:48.796953,"['32214', '32215', '32220', '32221', '32224', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32245', '32249', '32250', '32252', '32256', '32258', '32259', '32261', '32263', '32265', '32266', '32267', '32268', '32269', '32270', '32272', '32274', '32276', '32278', '32280', '32283', '32284', '32285', '32287', '32288']","[1682, 5887, 2293, 1948, 2605, 5486, 119, 5708, 3786, 3975, 5301, 182, 30, 639, 3086, 3113, 214, 5848, 295, 257, 4965, 3063, 4512, 2019, 4543, 4423, 2593, 3200, 674, 1164, 1750, 5687, 2695, 4725, 5847, 3188]","[0.0, 1.0, 0.25, 0.15, 0.18, 0.15, 0.75, 0.75, 0.15, 0.13, 0.75, 0.77, 0.7, 0.19, 1.0, 1.0, 0.0, 1.0, 1.0, 0.8, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.75, 1.0, 0.21, 0.0, 1.0, 0.0, 0.82, 0.73, 0.77, 0.0, 1.0, 0.95, 0.0, 0.24, 0.82, 0.79, 1.0, 0.79, 0.25, 0.75, 0.8, 0.0, 0.2, 1.0, 0.85, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.69, 0.0, 0.15, 0.83, 0.11, 1.0, 0.77, 0.17, 0.18, 1.0, 0.19, 0.76, 0.25, 1.0, 0.0, 0.8, 0.0, 1.0]"
7,255763,0.421,0.5,5,2025-02-23 23:24:49.216889,"['32215', '32220', '32221', '32223', '32226', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32249', '32252', '32256', '32257', '32258', '32259', '32261', '32263', '32265', '32266', '32267', '32268', '32269', '32270', '32271', '32272', '32274', '32276', '32278', '32280', '32281', '32283', '32284', '32285', '32287']","[2948, 557, 3052, 506, 1788, 2263, 2582, 3885, 4003, 1072, 5597, 5905, 187, 3308, 3729, 3035, 5385, 179, 2378, 2839, 823, 3703, 4226, 4723, 2612, 4033, 5760, 5658, 264, 2586, 712, 2096, 4838, 2551, 882, 2744]","[0.14, 0.75, 0.22, 0.21, 0.24, 0.09, 1.0, 0.25, 0.21, 0.75, 0.27, 0.83, 0.75, 0.16, 0.0, 0.0, 1.0, 0.0, 1.0, 0.72, 0.0, 0.75, 0.75, 0.0, 0.0, 0.0, 1.0, 0.0, 0.18, 1.0, 1.0, 0.73, 0.8, 0.75, 0.83, 0.25, 0.72, 0.96, 1.0, 0.14, 0.8, 0.73, 0.75, 0.75, 1.0, 1.0, 0.8, 0.25, 0.2, 0.75, 0.87, 0.0, 0.25, 0.0, 0.0, 0.0, 1.0, 0.75, 1.0, 0.21, 0.33, 0.24, 0.17, 0.72, 0.67, 0.2, 0.67, 0.75, 0.72, 0.5, 0.75, 0.5, 0.91, 0.5, 0.24]"
8,538840,0.465,0.25,5,2025-02-23 23:24:49.640477,"['32214', '32215', '32220', '32221', '32228', '32229', '32230', '32231', '32232', '32234', '32235', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32245', '32249', '32250', '32252', '32256', '32258', '32259', '32261', '32263', '32265', '32266', '32267', '32268', '32269', '32270', '32271', '32272', '32274', '32276', '32278', '32280', '32283', '32284', '32285', '32287', '32288']","[712, 4033, 2761, 4003, 1176, 1786, 4975, 5614, 3263, 3285, 1612, 3052, 5098, 2058, 3729, 1359, 4299, 2189, 1249, 4322, 179, 2551, 2050, 990, 2060, 637, 5758, 4757, 5675, 576, 3593, 628, 134, 5256, 5597, 4796]","[0.0, 0.75, 0.24, 0.18, 0.19, 0.13, 0.25, 0.25, 0.18, 0.23, 0.3, 0.8, 0.72, 0.21, 0.75, 0.25, 0.0, 1.0, 1.0, 0.77, 1.0, 1.0, 0.25, 1.0, 0.25, 0.75, 0.75, 0.75, 0.21, 0.25, 1.0, 0.75, 0.82, 0.76, 0.8, 0.25, 0.75, 0.95, 0.0, 0.2, 0.82, 0.76, 0.75, 0.7, 0.75, 0.75, 0.8, 0.25, 0.2, 0.25, 0.85, 0.75, 0.75, 0.75, 0.0, 0.75, 0.75, 0.75, 0.0, 0.18, 0.83, 0.18, 0.17, 0.74, 0.83, 0.18, 0.67, 0.31, 0.75, 0.5, 0.75, 0.5, 0.87, 0.25, 0.75]"
9,299357,0.52,0.528,5,2025-02-23 23:24:50.047630,"['32214', '32215', '32220', '32221', '32224', '32226', '32228', '32229', '32230', '32231', '32232', '32234', '32236', '32237', '32238', '32239', '32240', '32241', '32243', '32244', '32245', '32249', '32250', '32252', '32256', '32258', '32259', '32261', '32263', '32265', '32266', '32267', '32268', '32269', '32270', '32272', '32274', '32276', '32278', '32280', '32283', '32284', '32285', '32287', '32288']","[5708, 3932, 67, 3063, 2044, 3161, 2019, 440, 1694, 4885, 214, 3424, 3200, 3608, 1898, 5276, 2177, 3188, 2695, 3786, 1117, 1164, 4504, 5609, 1293, 299, 1893, 3450, 4696, 4179, 3059, 5801, 5778, 1265, 5790, 756]","[0.0, 1.0, 0.25, 0.15, 0.2, 0.13, 0.75, 1.0, 0.15, 0.14, 1.0, 0.77, 0.25, 0.16, 1.0, 0.75, 0.0, 1.0, 1.0, 0.8, 1.0, 0.32, 0.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.2, 0.75, 1.0, 0.0, 0.82, 0.72, 0.77, 0.0, 0.75, 0.96, 0.0, 0.22, 0.82, 0.79, 0.75, 0.79, 1.0, 1.0, 0.8, 0.0, 0.2, 0.25, 0.86, 1.0, 1.0, 1.0, 0.0, 1.0, 0.25, 0.71, 0.0, 0.15, 0.0, 0.1, 1.0, 0.78, 1.0, 0.18, 1.0, 0.17, 0.75, 0.0, 1.0, 0.0, 0.78, 0.25, 0.75]"
