,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,971444,0.375,0.444,0,2025-02-22 20:04:52.899803,"['32214', '32215', '32216', '32217', '32218', '32219', '32220', '32222', '32226', '32229', '32230', '32231', '32232', '32233', '32239', '32243', '32248', '32249', '32251', '32252', '32254', '32255', '32259', '32260', '32264', '32265', '32266', '32267', '32268', '32269', '32274', '32276', '32277', '32280', '32281', '32283', '32284', '32285', '32287', '32288']","[4226, 3052, 4003, 2263, 1077, 557, 2948, 1553, 3694, 5918, 5908, 4324, 1740, 4368, 2586, 2968, 3326, 1822, 3500, 4412, 1176, 4825, 4942, 3720, 1359, 506, 4846, 2505, 4033, 5760, 930, 5242, 4119, 2316, 4539, 4953]","[0.75, 0.0, 0.75, 0.75, 0.0, 0.25, 1.0, 0.31, 0.75, 0.78, 0.34, 0.81, 0.25, 0.75, 0.29, 0.0, 1.0, 0.0, 0.25, 0.75, 0.26, 0.95, 0.72, 0.96, 0.17, 0.25, 0.27, 0.36, 0.92, 1.0, 0.66, 0.81, 0.29, 0.74, 0.75, 0.25, 0.9, 0.75, 0.0, 0.75, 0.75, 0.75, 0.69, 0.73, 0.89, 0.75, 1.0, 0.67, 0.27, 0.86, 0.25, 0.75, 0.75, 0.0, 0.0, 0.75, 0.74, 0.75, 0.35, 0.66, 1.0, 0.82, 0.17, 0.33, 0.74, 0.33, 0.67, 0.5, 0.65, 0.25, 0.5, 1.0, 0.64, 0.5, 0.75]"
1,40916,0.257,0.556,0,2025-02-22 20:04:53.300668,"['32214', '32216', '32217', '32219', '32220', '32221', '32222', '32223', '32224', '32226', '32228', '32229', '32232', '32234', '32236', '32238', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32252', '32259', '32261', '32263', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32276', '32277', '32283', '32285', '32286', '32287']","[5065, 5460, 342, 981, 1316, 5340, 2498, 5459, 598, 2367, 1538, 3424, 4547, 5747, 605, 1164, 5594, 1098, 295, 3474, 1611, 4184, 2843, 3084, 3932, 5088, 5216, 3029, 3608, 4617, 3758, 5692, 5790, 5402, 1932, 2177]","[0.75, 0.79, 1.0, 0.25, 0.92, 0.75, 0.25, 0.75, 0.75, 0.25, 0.0, 0.91, 0.0, 0.95, 1.0, 1.0, 0.16, 0.91, 1.0, 0.75, 1.0, 0.99, 0.25, 0.97, 1.0, 0.82, 1.0, 1.0, 0.83, 0.75, 0.92, 0.25, 0.75, 0.25, 1.0, 0.13, 0.98, 0.77, 0.75, 0.9, 0.87, 0.8, 0.91, 0.94, 0.87, 1.0, 0.83, 0.0, 0.86, 0.25, 0.14, 1.0, 0.75, 0.25, 0.1, 0.82, 0.75, 0.95, 0.1, 0.0, 0.67, 0.33, 0.83, 0.0, 0.78, 0.16, 0.91, 0.73, 0.82, 0.5, 0.81, 0.25, 0.5, 0.25, 0.84]"
2,1454861,0.319,0.611,0,2025-02-22 20:04:53.682848,"['32214', '32215', '32216', '32219', '32220', '32221', '32222', '32224', '32226', '32229', '32230', '32231', '32232', '32233', '32236', '32240', '32241', '32243', '32246', '32247', '32248', '32251', '32259', '32261', '32262', '32264', '32265', '32266', '32267', '32270', '32273', '32274', '32276', '32277', '32281', '32283', '32285', '32286', '32287', '32288']","[882, 835, 2840, 506, 539, 2612, 823, 557, 4796, 216, 4033, 637, 2753, 1077, 117, 4723, 4701, 5658, 5195, 889, 5905, 5758, 1728, 2505, 990, 42, 4226, 2664, 3052, 3729, 5238, 3703, 5216, 5593, 1706, 1072]","[0.0, 0.75, 0.0, 0.32, 0.73, 0.25, 0.75, 0.25, 0.25, 0.72, 0.75, 0.85, 0.25, 0.85, 0.34, 0.25, 0.25, 0.75, 1.0, 1.0, 0.32, 0.95, 1.0, 0.92, 0.3, 0.68, 0.75, 0.25, 0.86, 0.25, 0.8, 0.68, 0.0, 0.75, 0.25, 0.35, 0.95, 0.25, 0.33, 0.81, 0.73, 0.68, 0.79, 0.81, 0.84, 1.0, 0.69, 0.75, 0.0, 0.83, 0.25, 0.75, 0.0, 1.0, 0.31, 0.66, 0.75, 0.86, 0.29, 1.0, 0.33, 0.68, 0.17, 0.5, 0.69, 0.3, 0.74, 0.5, 0.71, 0.75, 0.67, 0.5, 0.5, 0.25, 0.75]"
3,321200,0.329,0.5,0,2025-02-22 20:04:54.061179,"['32214', '32215', '32216', '32219', '32220', '32221', '32222', '32224', '32226', '32228', '32229', '32231', '32232', '32233', '32236', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32251', '32259', '32261', '32262', '32264', '32265', '32266', '32267', '32270', '32274', '32276', '32277', '32281', '32283', '32285', '32286', '32287', '32288']","[2612, 2840, 238, 4723, 2289, 216, 823, 5216, 4065, 4814, 5855, 2907, 42, 3596, 5905, 702, 539, 4033, 5204, 2379, 117, 4838, 557, 4701, 2948, 835, 3729, 5888, 4161, 187, 1359, 4796, 5248, 2620, 506, 2943]","[0.0, 1.0, 1.0, 0.29, 0.77, 0.75, 0.25, 0.0, 0.0, 0.69, 0.75, 0.86, 0.25, 0.87, 0.0, 0.25, 0.35, 0.75, 0.0, 1.0, 0.34, 0.95, 1.0, 0.92, 0.34, 0.71, 1.0, 0.25, 0.85, 1.0, 0.83, 1.0, 0.0, 1.0, 1.0, 0.3, 0.96, 0.0, 0.32, 0.82, 0.75, 0.71, 0.82, 0.83, 0.83, 1.0, 0.72, 1.0, 1.0, 0.82, 0.25, 0.75, 0.25, 1.0, 0.29, 0.68, 1.0, 0.88, 0.27, 0.64, 1.0, 0.65, 1.0, 1.0, 0.69, 0.28, 0.78, 0.75, 0.73, 1.0, 0.7, 0.75, 1.0, 0.25, 0.75]"
4,1131340,0.24,0.5,0,2025-02-22 20:04:54.447027,"['32214', '32216', '32217', '32220', '32221', '32222', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32252', '32259', '32261', '32262', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32276', '32277', '32283', '32285', '32286', '32287']","[2907, 5216, 2761, 42, 5204, 5692, 1787, 1786, 950, 3474, 1098, 2943, 3596, 2840, 5073, 2843, 4757, 342, 5065, 734, 2379, 4065, 4184, 4033, 1117, 1273, 4814, 4161, 2601, 5313, 668, 3749, 5812, 295, 1382, 2568]","[0.0, 0.73, 1.0, 0.25, 0.86, 0.73, 0.25, 0.25, 0.0, 0.0, 0.25, 0.89, 0.25, 0.92, 0.25, 0.75, 0.23, 0.83, 0.75, 0.75, 0.75, 0.98, 1.0, 0.95, 0.75, 0.78, 1.0, 0.75, 0.84, 0.75, 0.89, 1.0, 0.75, 0.25, 0.25, 0.2, 0.97, 0.7, 0.0, 0.87, 0.83, 0.76, 0.87, 0.9, 0.85, 1.0, 0.78, 1.0, 0.75, 0.75, 0.22, 0.75, 0.75, 0.75, 0.17, 0.76, 0.75, 0.93, 0.16, 0.25, 0.83, 0.67, 0.83, 0.0, 0.74, 0.22, 0.86, 0.68, 0.78, 0.75, 0.76, 0.75, 0.5, 0.0, 0.76]"
5,492506,0.206,0.639,5,2025-02-22 20:04:54.907299,"['32214', '32216', '32217', '32220', '32221', '32222', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32240', '32241', '32242', '32243', '32245', '32247', '32248', '32251', '32252', '32259', '32261', '32262', '32263', '32265', '32267', '32270', '32273', '32274', '32275', '32277', '32278', '32283', '32285', '32286', '32287']","[3255, 2668, 5609, 4725, 3273, 214, 4444, 1196, 206, 1164, 1750, 342, 1845, 3675, 2019, 5522, 68, 2980, 2177, 3593, 2044, 3330, 5459, 1926, 3450, 4396, 3063, 5256, 1117, 133, 3932, 5763, 5445, 1871, 5526, 4500]","[0.25, 0.89, 0.75, 0.0, 0.93, 0.85, 0.25, 1.0, 0.25, 0.0, 0.75, 0.93, 0.25, 0.98, 1.0, 1.0, 0.14, 0.94, 0.75, 0.75, 1.0, 0.99, 0.25, 0.94, 0.8, 0.85, 0.75, 0.75, 1.0, 0.25, 0.93, 0.25, 0.8, 0.0, 0.75, 0.1, 0.98, 0.25, 0.25, 0.94, 0.91, 0.89, 0.91, 0.95, 0.83, 1.0, 0.88, 0.0, 1.0, 0.75, 0.19, 0.75, 0.01, 0.75, 0.13, 0.82, 0.25, 0.96, 0.08, 0.0, 0.33, 0.33, 0.8, 0.17, 0.83, 0.14, 0.91, 0.79, 0.85, 0.25, 0.87, 0.25, 0.25, 0.25, 0.83]"
6,44857,0.336,0.5,5,2025-02-22 20:04:55.261838,"['32214', '32216', '32217', '32220', '32221', '32222', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32243', '32245', '32246', '32247', '32248', '32251', '32252', '32261', '32262', '32264', '32265', '32267', '32270', '32273', '32274', '32275', '32276', '32277', '32283', '32285', '32286', '32287']","[5065, 4520, 2367, 2498, 342, 5460, 5216, 1176, 5121, 2664, 1932, 5208, 4322, 391, 795, 2761, 4396, 1919, 2668, 3263, 2281, 1538, 981, 4184, 5692, 3151, 1442, 2843, 4987, 3406, 4617, 5364, 114, 5594, 3749, 49]","[0.75, 0.8, 1.0, 0.75, 0.85, 0.73, 0.25, 1.0, 0.75, 0.0, 0.75, 0.9, 0.75, 0.95, 0.75, 0.25, 0.24, 0.87, 0.25, 1.0, 0.75, 0.98, 0.25, 0.96, 1.0, 0.74, 0.75, 0.25, 0.85, 0.75, 0.84, 1.0, 1.0, 0.0, 1.0, 0.23, 0.96, 1.0, 0.25, 0.9, 0.83, 0.82, 0.86, 0.9, 0.89, 0.69, 0.8, 0.0, 0.0, 0.83, 0.25, 1.0, 0.01, 1.0, 0.17, 0.77, 0.25, 0.92, 0.13, 0.0, 0.17, 0.67, 0.83, 0.17, 0.8, 0.18, 0.84, 0.68, 0.81, 0.5, 0.79, 0.5, 0.75, 0.5, 0.72]"
7,1566455,0.467,0.222,5,2025-02-22 20:04:55.614536,"['32214', '32215', '32216', '32217', '32218', '32219', '32220', '32222', '32226', '32229', '32230', '32231', '32232', '32233', '32239', '32240', '32241', '32243', '32244', '32247', '32249', '32251', '32259', '32261', '32264', '32265', '32267', '32268', '32269', '32274', '32276', '32277', '32280', '32281', '32283', '32284', '32285', '32286', '32287', '32288']","[557, 4226, 2612, 882, 2379, 238, 823, 3052, 2840, 3326, 3383, 2948, 1077, 2740, 4701, 3703, 1359, 637, 4003, 3729, 3694, 2338, 5918, 5195, 2505, 539, 216, 5758, 3885, 4825, 5782, 5072, 825, 3094, 5385, 4065]","[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.28, 0.0, 0.75, 0.34, 0.82, 0.25, 0.82, 0.28, 0.75, 0.75, 0.75, 0.0, 1.0, 0.21, 0.91, 0.72, 0.93, 0.2, 0.0, 0.25, 0.75, 0.88, 0.75, 0.25, 0.73, 0.25, 1.0, 0.34, 1.0, 0.9, 0.25, 0.29, 0.8, 0.64, 0.68, 0.71, 0.74, 0.89, 1.0, 0.64, 1.0, 0.26, 0.9, 0.0, 1.0, 0.01, 0.0, 0.0, 0.25, 0.66, 0.76, 0.34, 0.67, 1.0, 0.79, 0.17, 0.67, 0.69, 0.34, 0.67, 0.75, 0.67, 0.5, 0.75, 1.0, 0.75, 0.25, 1.0]"
8,1202540,0.183,0.861,5,2025-02-22 20:04:55.964074,"['32214', '32216', '32220', '32221', '32223', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32241', '32242', '32245', '32246', '32247', '32248', '32251', '32252', '32258', '32259', '32261', '32262', '32264', '32265', '32267', '32269', '32270', '32273', '32274', '32275', '32277', '32278', '32283', '32285', '32286', '32287']","[3300, 106, 5832, 1430, 5923, 458, 4183, 2081, 5144, 5162, 404, 3953, 2890, 1172, 3847, 3911, 3660, 731, 1755, 3009, 3312, 4484, 76, 2644, 4240, 2975, 450, 3648, 572, 1575, 848, 2446, 1113, 5575, 4948, 5862]","[0.0, 0.9, 0.75, 0.09, 0.92, 0.86, 1.0, 0.0, 0.18, 0.25, 1.0, 0.93, 0.0, 0.98, 1.0, 1.0, 0.15, 0.92, 1.0, 0.0, 1.0, 0.96, 0.0, 0.82, 1.0, 0.88, 0.84, 1.0, 0.0, 0.18, 0.95, 0.0, 0.75, 0.0, 0.25, 0.08, 0.99, 0.0, 0.0, 0.94, 0.92, 0.91, 0.91, 0.95, 1.0, 0.75, 0.91, 0.0, 1.0, 0.8, 0.0, 0.0, 0.01, 1.0, 0.18, 0.0, 0.0, 0.97, 0.11, 0.75, 0.0, 0.0, 0.8, 0.0, 0.67, 0.18, 0.91, 0.83, 0.83, 1.0, 0.87, 0.0, 0.0, 0.0, 0.85]"
9,1135212,0.35,0.444,5,2025-02-22 20:04:56.313334,"['32214', '32215', '32216', '32217', '32219', '32220', '32221', '32222', '32226', '32230', '32231', '32232', '32233', '32234', '32239', '32240', '32241', '32243', '32244', '32246', '32248', '32249', '32251', '32259', '32260', '32261', '32262', '32264', '32265', '32267', '32273', '32274', '32276', '32277', '32281', '32283', '32285', '32286', '32287', '32288']","[1822, 4226, 2316, 4368, 2505, 5242, 2968, 339, 1553, 4953, 5918, 4808, 3326, 506, 4600, 1359, 4338, 637, 3052, 1077, 823, 4673, 930, 3375, 3500, 5195, 1176, 882, 4003, 3694, 2948, 3585, 4033, 1612, 4062, 3293]","[1.0, 0.25, 1.0, 0.75, 0.64, 0.25, 0.0, 0.75, 0.75, 0.69, 0.34, 0.83, 0.25, 0.84, 0.35, 0.67, 0.25, 0.75, 1.0, 1.0, 0.0, 0.97, 0.72, 0.98, 0.27, 0.25, 0.0, 0.0, 0.92, 0.25, 0.25, 0.74, 0.25, 0.73, 0.75, 0.25, 0.87, 1.0, 0.34, 0.81, 0.63, 0.66, 0.73, 0.77, 0.94, 0.75, 0.25, 1.0, 0.0, 0.88, 0.25, 0.75, 0.01, 0.75, 0.27, 0.67, 0.74, 0.76, 0.26, 0.0, 1.0, 0.86, 0.0, 0.33, 0.79, 0.26, 0.65, 0.5, 0.73, 0.5, 0.64, 0.5, 0.5, 0.25, 0.5]"
