,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,1404090,0.27001387987926145,0.3888888888888889,0,2024-09-26 11:01:29.197769,"['32214', '32221', '32226', '32239', '32251', '32263', '32281', '32285', '32287', '32288']"
1,864295,0.29627789751517214,0.19444444444444445,0,2024-09-26 11:01:29.306698,"['32221', '32226', '32229', '32239', '32251', '32265', '32283', '32285', '32287', '32288']"
2,1104919,0.3053963994083312,0.05555555555555555,0,2024-09-26 11:01:29.414221,"['32221', '32226', '32236', '32239', '32249', '32265', '32266', '32269', '32287', '32288']"
3,1017408,0.3963385526570982,0.2222222222222222,0,2024-09-26 11:01:29.525857,"['32214', '32221', '32222', '32226', '32239', '32265', '32281', '32285', '32287', '32288']"
4,1257626,0.2937395979554014,0.3333333333333333,0,2024-09-26 11:01:29.635682,"['32219', '32226', '32239', '32251', '32269', '32276', '32281', '32283', '32285', '32287']"
5,819228,0.3278304526890626,0.19444444444444445,5,2024-09-26 11:01:29.899569,"['32214', '32220', '32221', '32226', '32231', '32239', '32263', '32265', '32281', '32287']"
6,376107,0.3005187982462663,0.4722222222222222,5,2024-09-26 11:01:30.009866,"['32221', '32222', '32231', '32239', '32245', '32263', '32265', '32275', '32281', '32287']"
7,502001,0.37094089128262014,0.05555555555555555,5,2024-09-26 11:01:30.119353,"['32218', '32219', '32224', '32239', '32251', '32264', '32265', '32285', '32287', '32288']"
8,638810,0.26261242086621034,0.19444444444444445,5,2024-09-26 11:01:30.228401,"['32221', '32225', '32229', '32239', '32243', '32245', '32249', '32263', '32265', '32266']"
9,1181404,0.3475952957258128,0.1388888888888889,5,2024-09-26 11:01:30.336967,"['32214', '32221', '32222', '32226', '32236', '32261', '32263', '32265', '32275', '32287']"
10,744858,0.3496091220055691,0.2777777777777778,10,2024-09-26 11:01:30.603739,"['32215', '32222', '32238', '32251', '32256', '32263', '32265', '32279', '32285', '32287']"
11,418866,0.2735602329936195,0.0,10,2024-09-26 11:01:30.715047,"['32225', '32230', '32242', '32243', '32251', '32266', '32270', '32274', '32283', '32288']"
12,1373738,0.31967269460606135,0.25,10,2024-09-26 11:01:30.822963,"['32214', '32226', '32239', '32244', '32251', '32263', '32276', '32281', '32287', '32288']"
13,867129,0.30735008461592517,0.05555555555555555,10,2024-09-26 11:01:30.929498,"['32221', '32226', '32236', '32243', '32251', '32270', '32274', '32275', '32283', '32288']"
14,15515,0.3705534983515798,0.3055555555555556,10,2024-09-26 11:01:31.036747,"['32229', '32248', '32251', '32265', '32269', '32270', '32275', '32285', '32287', '32288']"
15,874406,0.3275811519279331,0.0,15,2024-09-26 11:01:31.300146,"['32214', '32215', '32221', '32226', '32251', '32263', '32264', '32266', '32287', '32288']"
16,1644914,0.24525161997861283,0.4444444444444444,15,2024-09-26 11:01:31.407878,"['32226', '32229', '32231', '32236', '32249', '32251', '32266', '32275', '32281', '32288']"
17,87007,0.41014870766373196,0.1111111111111111,15,2024-09-26 11:01:31.518453,"['32215', '32221', '32222', '32226', '32244', '32251', '32253', '32264', '32266', '32287']"
18,591198,0.39903385625943566,0.3333333333333333,15,2024-09-26 11:01:31.627299,"['32226', '32229', '32239', '32244', '32251', '32264', '32281', '32283', '32287', '32288']"
19,171105,0.4084886708136775,0.1111111111111111,15,2024-09-26 11:01:31.734877,"['32218', '32226', '32251', '32263', '32266', '32267', '32271', '32276', '32279', '32287']"
20,1661789,0.42748834354212367,0.027777777777777776,20,2024-09-26 11:01:32.004068,"['32218', '32224', '32239', '32240', '32264', '32266', '32269', '32283', '32287', '32288']"
21,986365,0.2667756400793292,0.08333333333333333,20,2024-09-26 11:01:32.143723,"['32225', '32226', '32231', '32243', '32246', '32263', '32265', '32270', '32274', '32288']"
22,376658,0.35877639736174255,0.0,20,2024-09-26 11:01:32.254534,"['32226', '32231', '32243', '32246', '32249', '32265', '32270', '32275', '32283', '32288']"
23,863932,0.4229435996553189,0.19444444444444445,20,2024-09-26 11:01:32.366251,"['32226', '32231', '32243', '32245', '32246', '32263', '32266', '32274', '32275', '32288']"
24,1615492,0.28926359194431367,0.1388888888888889,20,2024-09-26 11:01:32.474902,"['32226', '32230', '32242', '32245', '32251', '32261', '32266', '32269', '32274', '32288']"
25,876062,0.32984784208669554,0.16666666666666666,25,2024-09-26 11:01:32.743148,"['32218', '32221', '32226', '32229', '32231', '32236', '32239', '32264', '32285', '32288']"
26,5899,0.3076548360420672,0.4444444444444444,25,2024-09-26 11:01:32.850665,"['32218', '32226', '32229', '32238', '32244', '32256', '32264', '32265', '32273', '32288']"
27,1565437,0.2802436296076193,0.05555555555555555,25,2024-09-26 11:01:32.960795,"['32220', '32225', '32226', '32243', '32246', '32249', '32263', '32270', '32274', '32288']"
28,602259,0.3021138482732206,0.2777777777777778,25,2024-09-26 11:01:33.069060,"['32214', '32226', '32239', '32245', '32249', '32261', '32263', '32266', '32275', '32288']"
29,870918,0.3006374928360739,0.1111111111111111,25,2024-09-26 11:01:33.176034,"['32221', '32226', '32236', '32239', '32245', '32249', '32265', '32270', '32275', '32288']"
30,885839,0.2496731748048172,0.05555555555555555,30,2024-09-26 11:01:33.473553,"['32220', '32225', '32231', '32236', '32242', '32243', '32261', '32266', '32283', '32287']"
31,1586042,0.2946571875990256,0.05555555555555555,30,2024-09-26 11:01:33.583638,"['32221', '32225', '32226', '32246', '32263', '32266', '32270', '32275', '32287', '32288']"
32,1166682,0.30977698715288804,0.2222222222222222,30,2024-09-26 11:01:33.690183,"['32214', '32221', '32226', '32236', '32239', '32249', '32263', '32266', '32287', '32288']"
33,435799,0.4082071803898748,0.08333333333333333,30,2024-09-26 11:01:33.797954,"['32215', '32219', '32239', '32244', '32251', '32263', '32265', '32267', '32279', '32287']"
34,1135741,0.3494984704298263,0.16666666666666666,30,2024-09-26 11:01:33.904234,"['32218', '32239', '32240', '32244', '32263', '32264', '32265', '32276', '32281', '32287']"
35,576846,0.2537603252725717,0.3611111111111111,35,2024-09-26 11:01:34.179385,"['32214', '32221', '32226', '32229', '32231', '32244', '32263', '32265', '32281', '32288']"
36,113355,0.34286776322128854,0.19444444444444445,35,2024-09-26 11:01:34.288055,"['32221', '32226', '32230', '32236', '32239', '32246', '32249', '32265', '32275', '32281']"
37,811475,0.3660291092886749,0.25,35,2024-09-26 11:01:34.399027,"['32226', '32229', '32239', '32249', '32251', '32265', '32269', '32270', '32281', '32283']"
38,1109893,0.27643277498361607,0.1111111111111111,35,2024-09-26 11:01:34.506999,"['32226', '32236', '32239', '32246', '32247', '32261', '32265', '32266', '32274', '32288']"
39,1355733,0.3023172962017985,0.16666666666666666,35,2024-09-26 11:01:34.615829,"['32214', '32218', '32226', '32229', '32251', '32263', '32264', '32269', '32279', '32285']"
40,626828,0.36127793462796115,0.0,40,2024-09-26 11:01:34.881235,"['32226', '32231', '32236', '32239', '32249', '32251', '32261', '32263', '32281', '32288']"
41,1152889,0.3262662912328856,0.2777777777777778,40,2024-09-26 11:01:34.987175,"['32214', '32239', '32251', '32253', '32269', '32277', '32279', '32281', '32285', '32287']"
42,498863,0.3772446009411857,0.0,40,2024-09-26 11:01:35.094263,"['32226', '32231', '32236', '32239', '32245', '32247', '32251', '32275', '32281', '32287']"
43,903412,0.39032144630681803,0.1388888888888889,40,2024-09-26 11:01:35.202862,"['32218', '32221', '32226', '32236', '32239', '32251', '32263', '32265', '32281', '32288']"
44,140053,0.27754090852013863,0.1111111111111111,40,2024-09-26 11:01:35.310716,"['32221', '32225', '32226', '32239', '32243', '32247', '32251', '32270', '32275', '32281']"
45,1157454,0.3098749960180002,0.3333333333333333,45,2024-09-26 11:01:35.576521,"['32226', '32239', '32244', '32245', '32246', '32247', '32263', '32266', '32287', '32288']"
46,765409,0.29500980658545506,0.027777777777777776,45,2024-09-26 11:01:35.685146,"['32221', '32226', '32236', '32239', '32249', '32261', '32266', '32281', '32287', '32288']"
47,459553,0.372394389346781,0.08333333333333333,45,2024-09-26 11:01:35.793364,"['32214', '32226', '32230', '32236', '32238', '32245', '32246', '32265', '32287', '32288']"
48,620990,0.3814539968478868,0.3611111111111111,45,2024-09-26 11:01:35.898825,"['32226', '32239', '32264', '32265', '32269', '32270', '32275', '32281', '32283', '32287']"
49,373240,0.3538928976505814,0.05555555555555555,45,2024-09-26 11:01:36.005623,"['32226', '32229', '32243', '32265', '32266', '32269', '32270', '32281', '32287', '32288']"
50,794590,0.32407519293200393,0.25,50,2024-09-26 11:01:36.270768,"['32226', '32240', '32251', '32263', '32264', '32265', '32269', '32281', '32285', '32288']"
51,1095431,0.2959622696581312,0.25,50,2024-09-26 11:01:36.376717,"['32220', '32221', '32225', '32226', '32243', '32245', '32251', '32263', '32265', '32270']"
52,826943,0.2451665871076506,0.5277777777777778,50,2024-09-26 11:01:36.482072,"['32226', '32229', '32236', '32239', '32251', '32265', '32269', '32281', '32287', '32288']"
53,572126,0.3533810394661152,0.08333333333333333,50,2024-09-26 11:01:36.589201,"['32222', '32224', '32226', '32244', '32252', '32269', '32271', '32273', '32277', '32279']"
54,3775,0.2803047722851911,0.16666666666666666,50,2024-09-26 11:01:36.697245,"['32214', '32220', '32221', '32225', '32226', '32239', '32245', '32251', '32263', '32265']"
55,876602,0.28009006323435387,0.2222222222222222,55,2024-09-26 11:01:36.963144,"['32218', '32222', '32226', '32251', '32263', '32266', '32281', '32285', '32287', '32288']"
56,509625,0.3212634382230645,0.4722222222222222,55,2024-09-26 11:01:37.070874,"['32222', '32226', '32229', '32244', '32263', '32266', '32279', '32280', '32285', '32288']"
57,338144,0.35333190488591953,0.19444444444444445,55,2024-09-26 11:01:37.179576,"['32222', '32226', '32229', '32239', '32251', '32253', '32266', '32279', '32281', '32288']"
58,1488552,0.24830053405398997,0.6388888888888888,55,2024-09-26 11:01:37.285172,"['32229', '32243', '32251', '32253', '32264', '32266', '32270', '32281', '32285', '32288']"
59,607530,0.24864269766996977,0.3333333333333333,55,2024-09-26 11:01:37.393336,"['32220', '32221', '32226', '32231', '32239', '32245', '32247', '32263', '32266', '32288']"
60,804213,0.39005487106856007,0.08333333333333333,60,2024-09-26 11:01:37.657568,"['32221', '32239', '32240', '32251', '32263', '32264', '32265', '32281', '32287', '32288']"
61,137933,0.29580888941604966,0.4444444444444444,60,2024-09-26 11:01:37.765481,"['32217', '32218', '32221', '32240', '32257', '32263', '32265', '32271', '32279', '32285']"
62,1074563,0.38122739518494675,0.0,60,2024-09-26 11:01:37.871998,"['32214', '32221', '32239', '32251', '32263', '32264', '32265', '32281', '32287', '32288']"
63,30499,0.4364407750073854,0.0,60,2024-09-26 11:01:37.977320,"['32221', '32226', '32239', '32249', '32251', '32264', '32265', '32281', '32287', '32288']"
64,1074597,0.38207394913374976,0.1388888888888889,60,2024-09-26 11:01:38.083881,"['32221', '32226', '32229', '32242', '32243', '32247', '32251', '32265', '32281', '32287']"
65,1145899,0.33125970066719307,0.2222222222222222,65,2024-09-26 11:01:38.350135,"['32226', '32229', '32239', '32243', '32251', '32253', '32270', '32279', '32285', '32288']"
66,1451817,0.3090370339280741,0.08333333333333333,65,2024-09-26 11:01:38.459295,"['32221', '32226', '32229', '32230', '32236', '32239', '32246', '32249', '32287', '32288']"
67,299527,0.28711298917470385,0.08333333333333333,65,2024-09-26 11:01:38.567226,"['32220', '32225', '32226', '32229', '32231', '32236', '32239', '32243', '32245', '32263']"
68,1034717,0.3118266433519031,0.027777777777777776,65,2024-09-26 11:01:38.674103,"['32226', '32229', '32239', '32242', '32243', '32245', '32249', '32270', '32287', '32288']"
69,293845,0.2893583581477557,0.2777777777777778,65,2024-09-26 11:01:38.777836,"['32226', '32229', '32236', '32239', '32246', '32251', '32265', '32281', '32287', '32288']"
70,1536090,0.38996209796208126,0.0,70,2024-09-26 11:01:39.037500,"['32226', '32239', '32251', '32263', '32266', '32270', '32275', '32281', '32287', '32288']"
71,893627,0.2802146288007953,0.027777777777777776,70,2024-09-26 11:01:39.143370,"['32226', '32231', '32239', '32243', '32249', '32263', '32265', '32270', '32281', '32288']"
72,1210078,0.2856536844671422,0.08333333333333333,70,2024-09-26 11:01:39.252564,"['32221', '32226', '32230', '32236', '32239', '32251', '32263', '32281', '32287', '32288']"
73,631757,0.34690746082465507,0.0,70,2024-09-26 11:01:39.359920,"['32221', '32226', '32236', '32239', '32245', '32246', '32249', '32263', '32265', '32288']"
74,870831,0.44025453235299655,0.0,70,2024-09-26 11:01:39.466807,"['32215', '32218', '32222', '32252', '32253', '32255', '32256', '32280', '32285', '32288']"
75,1575171,0.2545238912227037,0.0,75,2024-09-26 11:01:39.731601,"['32220', '32225', '32239', '32243', '32245', '32249', '32266', '32270', '32275', '32287']"
76,135110,0.38268195634218066,0.1388888888888889,75,2024-09-26 11:01:39.841015,"['32220', '32225', '32236', '32243', '32245', '32249', '32263', '32265', '32275', '32287']"
77,445229,0.3187583510278157,0.05555555555555555,75,2024-09-26 11:01:39.947523,"['32221', '32231', '32236', '32243', '32249', '32266', '32269', '32270', '32275', '32287']"
78,1274634,0.37807243127283857,0.1111111111111111,75,2024-09-26 11:01:40.052253,"['32220', '32225', '32236', '32243', '32245', '32249', '32265', '32270', '32275', '32287']"
79,262371,0.24430505344114875,0.0,75,2024-09-26 11:01:40.157949,"['32220', '32228', '32230', '32242', '32243', '32246', '32266', '32274', '32283', '32287']"
80,160777,0.2978726753510574,0.25,80,2024-09-26 11:01:40.422334,"['32215', '32223', '32224', '32226', '32248', '32256', '32264', '32265', '32266', '32288']"
81,1248550,0.359321651698667,0.16666666666666666,80,2024-09-26 11:01:40.533437,"['32221', '32226', '32236', '32239', '32249', '32263', '32265', '32285', '32287', '32288']"
