,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,499722,0.407,0.028,0,2025-02-23 07:50:34.541775,"['32214', '32215', '32222', '32223', '32226', '32230', '32248', '32249', '32252', '32254', '32255', '32256', '32259', '32266', '32269', '32271', '32274', '32279', '32280', '32283']","[4226, 3052, 2586, 5760, 4120, 4953, 3720, 4003, 4119, 4846, 3326, 5195, 2547, 2316, 1868, 930, 4319, 3158, 1770, 4033, 3900, 1553, 5918, 4062, 4954, 3694, 5323, 1822, 5899, 5555, 4808, 2968, 4455, 5385, 4600, 3703]","[1.0, 0.25, 0.7, 0.7, 0.45, 0.27, 0.2, 0.22, 0.75, 0.75, 0.4, 0.44, 0.75, 0.73, 0.22, 0.65, 0.75, 0.31, 0.73, 0.67, 0.22, 0.84, 0.61, 0.74, 0.26, 0.36, 0.2, 0.61, 0.74, 0.82, 0.41, 0.7, 0.25, 0.81, 0.75, 1.0, 0.67, 0.36, 1.0, 0.44, 0.75, 0.75, 1.0, 0.67, 0.85, 0.25, 0.59, 0.59, 0.23, 0.61, 0.68, 0.6, 1.0, 0.66, 0.13, 1.0, 0.76, 0.75, 0.16, 0.28, 0.67, 0.82, 0.34, 0.3, 0.71, 0.33, 0.83, 0.39, 0.69, 0.0, 0.58, 0.45, 0.57, 0.6, 0.43]"
1,346130,0.286,0.278,0,2025-02-23 07:50:34.743301,"['32214', '32217', '32224', '32226', '32231', '32240', '32242', '32247', '32248', '32251', '32261', '32262', '32263', '32264', '32265', '32266', '32270', '32276', '32286', '32287']","[5460, 2498, 5256, 2761, 5065, 1316, 712, 3084, 5692, 5402, 3474, 4184, 4322, 342, 2640, 2943, 3406, 2465, 1538, 2664, 2843, 3255, 4000, 4520, 2494, 5594, 3493, 981, 3706, 4757, 3500, 3249, 1098, 4412, 2112, 4161]","[0.25, 0.78, 0.75, 0.0, 0.84, 0.74, 0.32, 0.41, 0.3, 0.19, 1.0, 0.65, 0.25, 0.9, 0.59, 0.77, 0.16, 0.25, 0.81, 0.7, 0.57, 0.91, 0.27, 0.78, 0.68, 0.69, 0.75, 0.87, 1.0, 0.62, 0.8, 0.31, 0.67, 0.25, 1.0, 0.15, 0.83, 0.75, 0.28, 0.75, 0.79, 0.82, 0.81, 0.91, 0.83, 0.81, 0.85, 0.25, 1.0, 0.25, 0.25, 0.75, 1.0, 0.77, 0.04, 0.79, 0.75, 0.9, 0.05, 0.11, 0.45, 0.54, 0.67, 0.19, 0.68, 0.25, 0.8, 0.66, 0.8, 0.43, 0.75, 0.29, 0.5, 0.75, 0.67]"
2,297605,0.196,0.528,0,2025-02-23 07:50:34.942128,"['32220', '32221', '32224', '32226', '32231', '32233', '32234', '32242', '32243', '32248', '32251', '32262', '32263', '32265', '32266', '32269', '32274', '32278', '32283', '32286']","[4423, 1682, 3975, 4543, 1164, 5486, 2695, 5847, 2355, 5301, 4809, 2072, 1456, 1754, 5256, 1266, 5687, 3786, 3295, 1750, 3009, 5862, 492, 520, 3255, 297, 30, 440, 5887, 68, 2754, 535, 3113, 5402, 2605, 4504]","[0.2, 0.91, 0.79, 0.19, 0.94, 0.93, 0.75, 1.0, 0.13, 0.15, 1.0, 0.76, 0.0, 0.95, 0.74, 0.79, 0.09, 1.0, 0.8, 1.0, 1.0, 0.9, 0.14, 0.78, 0.88, 0.85, 0.86, 0.95, 0.0, 0.0, 0.92, 0.15, 0.83, 0.22, 0.0, 0.06, 0.91, 1.0, 0.2, 0.86, 0.89, 0.92, 0.91, 0.96, 0.7, 0.83, 0.93, 0.17, 1.0, 1.0, 0.17, 0.0, 1.0, 0.84, 0.03, 1.0, 0.26, 0.97, 0.05, 0.12, 1.0, 0.28, 0.84, 0.18, 0.67, 0.17, 0.91, 0.81, 0.85, 1.0, 0.83, 0.2, 0.0, 0.26, 0.78]"
3,1114893,0.3,0.556,0,2025-02-23 07:50:35.133010,"['32214', '32218', '32222', '32223', '32226', '32230', '32241', '32248', '32249', '32252', '32254', '32255', '32256', '32260', '32265', '32269', '32274', '32279', '32280', '32285']","[3052, 930, 4319, 2547, 4119, 1770, 2609, 4988, 5760, 4338, 4226, 1533, 2338, 1868, 3998, 3244, 2482, 2910, 4953, 4780, 2586, 3158, 4954, 1929, 5285, 3720, 701, 3326, 5385, 5771, 3266, 374, 4312, 1769, 4846, 5673]","[1.0, 0.32, 0.69, 0.77, 0.25, 0.17, 0.17, 0.18, 0.25, 0.0, 0.36, 0.38, 0.75, 0.67, 0.17, 0.62, 0.25, 0.23, 0.72, 0.68, 0.17, 0.83, 0.7, 0.74, 0.18, 0.28, 0.13, 0.75, 0.8, 0.87, 0.31, 0.78, 0.18, 0.87, 1.0, 0.75, 0.61, 0.32, 0.75, 0.36, 0.0, 0.75, 0.25, 0.59, 0.86, 0.6, 0.0, 0.66, 0.16, 0.64, 0.75, 0.75, 0.61, 0.63, 0.16, 0.75, 0.82, 0.43, 0.19, 0.31, 0.67, 0.87, 0.27, 0.33, 0.72, 0.67, 0.17, 0.32, 0.66, 0.35, 0.53, 0.75, 0.58, 0.66, 0.37]"
4,1242166,0.366,0.25,0,2025-02-23 07:50:35.318307,"['32226', '32233', '32238', '32239', '32240', '32243', '32244', '32245', '32248', '32253', '32259', '32264', '32269', '32270', '32273', '32275', '32283', '32286', '32287', '32288']","[539, 2840, 506, 2612, 3052, 4033, 835, 4003, 3703, 117, 712, 4723, 637, 5614, 216, 5195, 5658, 2378, 3561, 4322, 3574, 557, 3263, 3951, 2050, 3094, 4442, 5541, 882, 2761, 990, 5315, 5216, 880, 1268, 2753]","[0.27, 0.69, 0.77, 0.26, 0.64, 0.7, 0.25, 0.34, 0.25, 0.46, 0.38, 0.57, 1.0, 0.85, 0.26, 0.61, 0.35, 0.41, 0.65, 0.75, 0.25, 0.72, 0.43, 0.71, 0.75, 0.75, 1.0, 0.83, 0.44, 0.0, 1.0, 0.75, 0.35, 0.58, 0.0, 0.38, 0.82, 0.38, 0.39, 0.25, 0.68, 0.66, 0.71, 0.81, 0.61, 0.75, 0.76, 0.6, 0.24, 0.56, 0.75, 0.21, 0.3, 0.76, 0.25, 0.0, 0.75, 0.8, 0.3, 0.25, 0.42, 0.83, 0.57, 0.36, 0.56, 0.39, 0.71, 0.59, 0.75, 1.0, 0.69, 0.35, 0.5, 0.5, 0.75]"
5,1338001,0.232,0.556,5,2025-02-23 07:50:35.607297,"['32219', '32223', '32224', '32225', '32226', '32228', '32231', '32234', '32236', '32243', '32246', '32248', '32262', '32263', '32266', '32269', '32270', '32275', '32283', '32286']","[1164, 3063, 3255, 4396, 756, 214, 1268, 1787, 734, 3188, 2668, 5290, 4459, 3273, 5541, 5402, 3593, 2980, 4725, 535, 5692, 2253, 4696, 3310, 2072, 206, 5256, 391, 3406, 3330, 668, 3084, 5522, 4176, 1103, 4504]","[0.24, 0.88, 0.78, 0.23, 0.89, 1.0, 0.35, 0.48, 0.18, 0.0, 0.75, 0.75, 0.75, 0.9, 1.0, 0.72, 0.14, 1.0, 0.74, 0.61, 0.75, 0.86, 0.75, 0.76, 0.79, 0.76, 0.78, 0.93, 0.33, 0.25, 0.85, 0.25, 1.0, 0.31, 0.75, 0.14, 0.86, 0.5, 0.24, 0.76, 0.83, 0.87, 0.85, 0.94, 0.7, 0.74, 0.9, 0.25, 0.0, 0.25, 0.26, 0.37, 0.25, 0.81, 0.08, 0.75, 0.0, 0.94, 0.09, 0.23, 0.38, 0.33, 0.74, 0.23, 0.64, 0.23, 0.86, 0.75, 0.8, 0.25, 0.78, 0.26, 0.25, 0.35, 0.67]"
6,795016,0.209,0.583,5,2025-02-23 07:50:35.769056,"['32225', '32228', '32231', '32236', '32238', '32240', '32242', '32247', '32248', '32262', '32263', '32265', '32266', '32269', '32270', '32275', '32276', '32286', '32287', '32288']","[216, 1098, 342, 2943, 4322, 2664, 2761, 3029, 3500, 5692, 3255, 2498, 1359, 5654, 2843, 2465, 1176, 1316, 3593, 5256, 3406, 4184, 5460, 4757, 3474, 4412, 4033, 1164, 3084, 211, 5402, 5647, 3285, 4547, 2668, 5065]","[0.44, 0.78, 0.74, 0.48, 0.84, 0.7, 0.32, 0.42, 0.3, 0.22, 0.53, 0.75, 0.37, 0.87, 0.75, 0.75, 0.17, 1.0, 0.78, 0.68, 0.54, 0.91, 0.25, 0.78, 0.25, 0.65, 0.75, 0.87, 0.75, 0.64, 0.78, 0.32, 0.65, 0.25, 0.75, 0.18, 0.82, 0.5, 0.28, 0.72, 0.78, 0.82, 0.8, 0.91, 0.82, 0.78, 0.85, 0.25, 0.75, 0.25, 0.32, 0.75, 0.25, 0.78, 0.05, 0.75, 0.75, 0.89, 0.06, 0.15, 0.43, 0.67, 0.83, 0.19, 0.73, 0.26, 0.8, 0.65, 0.78, 0.43, 0.74, 0.29, 0.25, 0.25, 0.5]"
7,1647856,0.272,0.389,5,2025-02-23 07:50:35.933437,"['32217', '32221', '32224', '32225', '32228', '32234', '32242', '32243', '32245', '32247', '32248', '32251', '32263', '32265', '32270', '32274', '32275', '32283', '32286', '32288']","[3255, 342, 3474, 4184, 1164, 295, 2668, 5256, 4725, 3084, 4396, 3450, 1196, 5065, 2072, 214, 5245, 5692, 2843, 2367, 5460, 1316, 756, 4257, 1098, 3063, 1117, 5744, 5290, 2498, 5594, 3151, 1611, 1538, 3376, 5742]","[0.37, 0.86, 0.75, 0.25, 0.9, 0.81, 0.36, 1.0, 0.23, 0.17, 0.75, 1.0, 0.31, 0.91, 0.75, 0.78, 0.12, 0.74, 0.8, 0.69, 0.75, 0.92, 0.22, 0.79, 0.78, 0.74, 0.71, 0.92, 0.75, 1.0, 0.85, 0.25, 0.77, 0.0, 1.0, 0.11, 0.85, 1.0, 0.23, 0.79, 0.84, 0.88, 0.86, 0.94, 0.81, 0.82, 0.9, 0.17, 0.73, 1.0, 0.24, 0.75, 0.69, 0.8, 0.04, 0.8, 0.0, 0.94, 0.05, 0.11, 0.33, 0.33, 0.74, 0.17, 0.72, 0.21, 0.86, 0.73, 0.81, 0.25, 0.78, 0.24, 0.25, 0.36, 1.0]"
8,1044424,0.434,0.0,5,2025-02-23 07:50:36.099673,"['32217', '32225', '32236', '32238', '32239', '32240', '32242', '32245', '32246', '32247', '32248', '32264', '32265', '32266', '32269', '32270', '32276', '32286', '32287', '32288']","[4033, 5195, 3052, 2761, 4003, 539, 990, 4322, 2050, 506, 712, 216, 4600, 3596, 2943, 406, 3285, 5541, 637, 4161, 5905, 3729, 1553, 4723, 576, 2620, 2664, 2840, 4065, 1359, 5460, 1176, 117, 4455, 3263, 5758]","[0.42, 0.7, 0.74, 0.0, 0.72, 0.62, 0.27, 0.35, 0.33, 0.35, 0.43, 1.0, 0.44, 0.82, 0.32, 0.67, 0.27, 0.46, 0.71, 0.62, 0.35, 0.84, 0.25, 0.74, 1.0, 1.0, 1.0, 0.83, 1.0, 0.65, 0.68, 1.0, 0.0, 1.0, 1.0, 0.33, 0.79, 0.4, 0.35, 0.6, 0.69, 0.72, 0.71, 0.85, 0.76, 0.66, 0.78, 0.43, 0.38, 0.55, 0.0, 0.25, 1.0, 0.76, 0.12, 0.75, 0.75, 0.82, 0.14, 0.29, 0.44, 0.59, 0.33, 0.28, 0.7, 0.34, 0.72, 0.59, 0.74, 0.45, 0.68, 0.35, 0.75, 0.5, 0.5]"
9,1646628,0.326,0.472,5,2025-02-23 07:50:36.265115,"['32223', '32225', '32226', '32233', '32236', '32238', '32243', '32245', '32248', '32249', '32253', '32259', '32264', '32270', '32273', '32276', '32281', '32283', '32287', '32288']","[539, 835, 2612, 2840, 506, 3703, 117, 3951, 2753, 3052, 216, 4723, 1396, 882, 3561, 5195, 4701, 5782, 5614, 4535, 557, 5465, 5658, 238, 2050, 2740, 2943, 4814, 4442, 4732, 889, 5541, 4033, 5045, 3741, 1838]","[0.21, 0.75, 0.78, 0.18, 0.66, 0.73, 0.25, 0.34, 0.22, 0.75, 0.36, 0.25, 0.0, 0.79, 0.19, 0.55, 0.36, 0.34, 0.58, 0.25, 0.23, 0.64, 1.0, 0.69, 0.75, 0.61, 0.66, 0.86, 0.37, 0.25, 0.68, 1.0, 0.35, 0.53, 0.25, 0.0, 0.82, 0.32, 0.35, 0.75, 0.67, 0.68, 0.7, 0.84, 0.56, 0.75, 0.77, 0.62, 0.2, 0.58, 0.75, 0.16, 0.22, 0.78, 0.34, 0.32, 0.0, 0.83, 0.36, 1.0, 0.4, 0.46, 0.5, 0.43, 0.57, 0.41, 0.71, 0.75, 0.71, 0.5, 0.67, 0.38, 0.53, 0.25, 0.75]"
