,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,555327,0.27985727032501767,0.027777777777777776,0,2024-09-30 11:32:00.302823,"['32216', '32220', '32221', '32224', '32226', '32231', '32261', '32262', '32274', '32277']"
1,978643,0.4158965547173115,0.1111111111111111,0,2024-09-30 11:32:00.401582,"['32214', '32216', '32220', '32226', '32233', '32243', '32265', '32274', '32277', '32283']"
2,1019229,0.31328518576295045,0.1111111111111111,0,2024-09-30 11:32:00.498881,"['32221', '32224', '32226', '32234', '32240', '32261', '32262', '32267', '32274', '32277']"
3,434704,0.35000478040862315,0.0,0,2024-09-30 11:32:00.591151,"['32214', '32220', '32226', '32230', '32240', '32262', '32267', '32270', '32274', '32277']"
4,358308,0.306301648912456,0.19444444444444445,0,2024-09-30 11:32:00.684472,"['32216', '32221', '32224', '32226', '32230', '32232', '32240', '32267', '32274', '32277']"
5,95133,0.28920663156743703,0.16666666666666666,5,2024-09-30 11:32:00.882979,"['32216', '32226', '32230', '32232', '32233', '32234', '32240', '32274', '32276', '32283']"
6,631451,0.39491737781792013,0.08333333333333333,5,2024-09-30 11:32:00.974450,"['32219', '32220', '32230', '32241', '32251', '32267', '32270', '32276', '32277', '32287']"
7,1494658,0.32437831735433414,0.25,5,2024-09-30 11:32:01.065979,"['32216', '32219', '32224', '32230', '32240', '32267', '32274', '32276', '32277', '32287']"
8,266845,0.34775043630089714,0.3333333333333333,5,2024-09-30 11:32:01.160346,"['32219', '32230', '32240', '32247', '32267', '32270', '32274', '32276', '32277', '32287']"
9,437399,0.39824486288656513,0.05555555555555555,5,2024-09-30 11:32:01.250372,"['32219', '32220', '32230', '32241', '32251', '32264', '32277', '32281', '32285', '32287']"
10,1023482,0.3654877698776072,0.2777777777777778,10,2024-09-30 11:32:01.470694,"['32214', '32216', '32226', '32232', '32240', '32246', '32261', '32264', '32267', '32274']"
11,861954,0.3962736232166183,0.027777777777777776,10,2024-09-30 11:32:01.562889,"['32219', '32220', '32231', '32261', '32264', '32267', '32276', '32277', '32287', '32288']"
12,1030538,0.2985127074724386,0.2222222222222222,10,2024-09-30 11:32:01.658085,"['32216', '32224', '32226', '32232', '32240', '32247', '32261', '32264', '32267', '32274']"
13,1138100,0.4205780662740531,0.16666666666666666,10,2024-09-30 11:32:01.755537,"['32219', '32240', '32241', '32261', '32267', '32276', '32281', '32284', '32287', '32288']"
