,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,302343,0.352,0.306,0,2025-02-23 03:15:16.700466,"['32214', '32216', '32219', '32224', '32234', '32236', '32238', '32243', '32245', '32247', '32248', '32249', '32252', '32262', '32266', '32267', '32270', '32274', '32275', '32286']","[835, 506, 2753, 3951, 117, 734, 5541, 2840, 391, 3406, 1268, 539, 823, 4322, 2060, 3593, 990, 5195, 2420, 5692, 3228, 5045, 1838, 216, 2612, 2072, 5535, 5256, 3052, 2640, 2761, 3481, 4757, 2620, 1728, 2664]","[0.75, 0.71, 0.0, 0.18, 0.64, 1.0, 0.65, 0.63, 0.31, 0.36, 1.0, 0.65, 0.41, 0.7, 0.57, 0.63, 0.33, 0.71, 0.61, 0.63, 0.0, 0.76, 0.25, 0.9, 1.0, 0.69, 0.59, 0.67, 0.4, 0.25, 0.69, 0.25, 0.65, 0.75, 0.25, 0.0, 0.66, 0.65, 0.25, 0.63, 0.67, 0.65, 0.65, 0.64, 0.78, 0.7, 0.67, 0.4, 0.75, 0.41, 0.3, 0.15, 0.0, 1.0, 0.3, 0.73, 0.25, 0.66, 0.31, 0.76, 1.0, 0.67, 0.67, 0.4, 0.31, 0.3, 0.67, 0.59, 0.75, 0.69, 0.67, 0.43, 0.5, 0.32, 0.68]"
1,929284,0.334,0.361,0,2025-02-23 03:15:16.882621,"['32214', '32216', '32219', '32224', '32236', '32238', '32240', '32243', '32245', '32247', '32248', '32249', '32252', '32266', '32267', '32270', '32274', '32275', '32283', '32286']","[5692, 4322, 3406, 835, 1316, 3593, 5256, 1164, 4547, 3255, 3084, 1098, 3029, 712, 5216, 2761, 5402, 3263, 2840, 4757, 4184, 4161, 5460, 5541, 3951, 3063, 4396, 2753, 2640, 391, 3474, 3376, 5065, 990, 2664, 114]","[0.75, 0.78, 0.25, 0.22, 0.72, 0.75, 0.73, 0.71, 0.24, 0.27, 1.0, 0.73, 0.38, 0.78, 0.65, 0.74, 0.26, 0.79, 0.71, 0.73, 0.65, 0.83, 0.25, 0.92, 0.75, 0.77, 1.0, 0.76, 0.37, 0.25, 0.76, 0.25, 0.74, 0.25, 0.75, 0.25, 0.74, 0.73, 0.25, 0.71, 0.75, 0.73, 0.73, 0.73, 0.79, 0.79, 0.75, 0.36, 0.64, 0.32, 0.23, 0.21, 1.0, 1.0, 0.21, 0.81, 0.75, 0.74, 0.22, 0.7, 0.67, 0.5, 0.75, 0.28, 0.39, 0.21, 0.75, 0.63, 0.82, 0.5, 0.75, 0.36, 0.5, 0.24, 0.76]"
2,421155,0.429,0.194,0,2025-02-23 03:15:17.064815,"['32214', '32216', '32224', '32226', '32234', '32238', '32245', '32246', '32247', '32248', '32252', '32253', '32262', '32266', '32267', '32270', '32274', '32275', '32285', '32286']","[835, 5402, 2620, 734, 3255, 2420, 3951, 391, 5216, 4161, 216, 2640, 5256, 539, 3406, 1164, 2761, 117, 3029, 3063, 1117, 1942, 2943, 4547, 5692, 440, 3263, 4322, 3474, 1098, 2840, 4459, 3330, 2072, 3932, 3424]","[0.25, 0.78, 1.0, 0.14, 0.7, 0.67, 0.72, 0.7, 0.24, 0.29, 1.0, 0.72, 0.0, 0.77, 0.62, 0.65, 0.27, 0.74, 0.62, 0.64, 0.75, 0.79, 0.34, 0.88, 0.0, 0.76, 0.67, 0.73, 0.31, 0.29, 0.75, 1.0, 0.75, 0.0, 0.25, 0.37, 0.72, 0.71, 0.25, 1.0, 0.74, 0.72, 0.71, 0.71, 0.73, 0.72, 0.73, 0.31, 1.0, 0.34, 0.24, 0.12, 1.0, 0.25, 0.27, 0.76, 0.25, 0.72, 0.28, 0.76, 0.0, 0.33, 0.73, 0.39, 0.28, 0.27, 0.74, 0.68, 0.77, 0.72, 0.73, 0.25, 0.5, 0.25, 0.75]"
3,1458985,0.299,0.417,0,2025-02-23 03:15:17.249346,"['32214', '32216', '32217', '32219', '32224', '32226', '32236', '32238', '32240', '32242', '32243', '32249', '32261', '32266', '32270', '32274', '32278', '32281', '32283', '32285']","[1098, 3255, 598, 5216, 5402, 5692, 1164, 4176, 756, 3029, 2620, 5027, 3474, 3406, 5065, 3063, 4396, 2761, 5460, 3310, 2943, 4987, 295, 835, 2078, 3450, 3424, 1293, 4725, 3593, 216, 1117, 5801, 4184, 4547, 2843]","[0.25, 0.8, 1.0, 0.25, 0.76, 1.0, 0.77, 0.76, 0.21, 0.23, 1.0, 0.77, 1.0, 0.82, 0.71, 0.81, 0.22, 0.85, 0.79, 0.81, 0.7, 0.88, 0.25, 0.94, 0.75, 0.8, 1.0, 0.8, 1.0, 0.75, 0.79, 0.33, 0.78, 0.5, 0.67, 0.25, 0.77, 0.76, 0.66, 0.75, 0.79, 0.77, 0.77, 0.78, 0.82, 0.84, 0.79, 0.25, 0.7, 0.27, 0.19, 0.31, 0.75, 0.49, 0.16, 0.87, 0.25, 0.78, 0.16, 0.63, 0.17, 0.51, 0.79, 0.2, 0.83, 0.16, 0.79, 0.75, 0.87, 0.25, 0.78, 0.25, 0.32, 0.2, 0.79]"
4,353783,0.379,0.278,0,2025-02-23 03:15:17.437337,"['32218', '32220', '32221', '32223', '32224', '32225', '32228', '32234', '32238', '32241', '32246', '32248', '32252', '32253', '32255', '32257', '32262', '32263', '32271', '32285']","[3052, 4846, 557, 3326, 4033, 5658, 823, 3951, 539, 2753, 3285, 4003, 5195, 506, 882, 2612, 1077, 2620, 990, 4226, 4600, 4723, 5216, 2505, 835, 712, 4747, 5483, 2840, 1955, 5614, 637, 2847, 3720, 1098, 1553]","[0.64, 0.59, 0.43, 0.29, 0.25, 0.42, 1.0, 0.75, 0.42, 0.0, 1.0, 0.25, 0.57, 0.58, 0.0, 0.64, 0.43, 0.7, 0.62, 0.64, 0.25, 0.73, 0.61, 0.93, 0.0, 0.58, 0.42, 1.0, 0.57, 0.56, 0.58, 0.54, 0.75, 0.64, 0.75, 0.54, 0.55, 0.55, 0.25, 0.25, 0.57, 0.75, 0.56, 0.75, 0.84, 0.69, 0.57, 0.57, 0.0, 1.0, 0.42, 0.26, 0.38, 0.35, 0.31, 0.71, 0.62, 1.0, 0.32, 0.76, 0.55, 0.66, 0.56, 0.39, 0.4, 0.31, 0.56, 0.42, 0.73, 0.6, 0.56, 0.75, 0.46, 0.43, 0.57]"
5,1493132,0.237,0.639,5,2025-02-23 03:15:17.723643,"['32216', '32217', '32219', '32224', '32226', '32236', '32238', '32242', '32243', '32245', '32249', '32261', '32265', '32266', '32273', '32274', '32278', '32281', '32283', '32285']","[1098, 981, 2281, 5065, 2664, 2189, 5692, 4987, 1932, 5594, 4547, 5460, 3029, 4184, 4757, 2498, 5216, 2494, 5829, 1176, 4412, 49, 3285, 2943, 2843, 3706, 2112, 4322, 2761, 3500, 5332, 1612, 342, 3406, 5017, 5654]","[0.69, 0.73, 1.0, 0.75, 0.77, 1.0, 0.74, 0.77, 0.26, 0.27, 0.75, 0.74, 0.75, 0.78, 0.72, 0.89, 0.23, 0.89, 0.88, 0.87, 0.71, 0.88, 0.25, 0.98, 0.75, 0.74, 0.43, 0.75, 1.0, 0.75, 0.76, 0.25, 0.75, 0.67, 0.76, 0.25, 0.75, 0.73, 0.79, 0.75, 0.73, 0.74, 0.77, 0.73, 0.9, 0.88, 0.77, 0.0, 0.71, 0.27, 0.26, 0.75, 1.0, 0.31, 0.12, 0.89, 0.68, 0.76, 0.12, 0.25, 0.67, 0.7, 0.75, 0.13, 0.83, 0.13, 0.76, 0.75, 0.89, 0.25, 0.75, 0.25, 0.25, 0.22, 0.74]"
6,444508,0.412,0.222,5,2025-02-23 03:15:17.885302,"['32221', '32224', '32225', '32226', '32227', '32228', '32236', '32240', '32242', '32243', '32245', '32248', '32249', '32257', '32261', '32263', '32274', '32281', '32285', '32286']","[506, 835, 2612, 3052, 3951, 2620, 539, 4723, 4003, 2840, 391, 786, 4846, 5264, 5483, 637, 3326, 5614, 2378, 5195, 117, 823, 3406, 1728, 3053, 3604, 4489, 3285, 882, 3561, 5115, 3703, 734, 4454, 4539, 2943]","[0.53, 0.58, 0.44, 0.17, 0.59, 0.54, 0.56, 0.75, 0.41, 0.41, 1.0, 0.75, 1.0, 0.75, 0.0, 0.55, 0.4, 0.66, 0.57, 0.57, 0.46, 0.63, 0.25, 0.91, 0.48, 0.58, 0.0, 0.6, 0.25, 0.25, 0.61, 0.25, 0.57, 0.52, 0.0, 0.75, 0.61, 0.58, 0.45, 0.57, 0.56, 0.57, 0.57, 1.0, 0.82, 0.62, 0.64, 0.0, 0.46, 1.0, 0.42, 0.15, 0.4, 0.47, 0.36, 0.69, 0.52, 0.55, 0.37, 0.8, 0.83, 0.55, 0.59, 0.46, 0.3, 0.39, 0.59, 0.5, 0.65, 0.72, 0.61, 0.25, 0.75, 0.38, 0.6]"
7,259696,0.276,0.139,5,2025-02-23 03:15:18.051664,"['32216', '32219', '32223', '32224', '32226', '32227', '32228', '32240', '32242', '32247', '32248', '32252', '32266', '32267', '32270', '32274', '32275', '32278', '32285', '32286']","[3255, 835, 3063, 734, 539, 2753, 3029, 4725, 1164, 3593, 3084, 3330, 2420, 4459, 4396, 5609, 4696, 3474, 5801, 216, 5692, 4160, 1103, 214, 2761, 391, 3951, 3565, 5402, 1750, 5320, 2160, 2980, 2341, 440, 5535]","[0.37, 0.75, 0.25, 0.16, 0.77, 1.0, 0.74, 0.79, 0.24, 0.0, 0.0, 0.77, 0.0, 1.0, 1.0, 0.68, 0.22, 0.78, 0.7, 0.69, 0.64, 0.77, 0.3, 0.9, 0.67, 0.76, 1.0, 0.78, 0.75, 0.32, 0.77, 0.33, 0.77, 0.0, 1.0, 0.31, 0.78, 0.75, 0.0, 0.76, 0.73, 0.75, 0.76, 0.75, 0.77, 0.76, 0.81, 0.31, 0.64, 0.24, 0.24, 0.14, 0.0, 1.0, 0.23, 0.81, 0.0, 0.74, 0.24, 0.73, 0.17, 0.67, 0.76, 0.32, 0.5, 0.24, 0.77, 0.68, 0.78, 0.69, 0.78, 0.0, 0.25, 0.21, 0.77]"
8,701685,0.294,0.528,5,2025-02-23 03:15:18.217346,"['32224', '32227', '32229', '32231', '32232', '32233', '32235', '32248', '32252', '32259', '32260', '32266', '32268', '32269', '32272', '32277', '32278', '32279', '32282', '32286']","[525, 5385, 5326, 2011, 5915, 3020, 1156, 1788, 2879, 1596, 2338, 2839, 1178, 4099, 5562, 905, 4554, 4319, 3383, 5114, 2762, 3039, 122, 1569, 838, 4226, 4927, 4643, 308, 5884, 4861, 882, 1204, 2334, 1760, 1349]","[0.8, 0.3, 0.33, 0.25, 0.29, 0.27, 0.27, 0.3, 0.69, 0.71, 0.25, 0.28, 0.78, 0.0, 0.23, 0.25, 0.7, 0.0, 1.0, 0.75, 0.23, 0.75, 0.75, 0.95, 0.24, 0.28, 0.18, 0.3, 0.75, 0.77, 0.32, 0.71, 0.26, 0.8, 0.75, 0.73, 0.31, 0.31, 0.25, 0.27, 0.28, 0.28, 0.26, 0.26, 0.9, 0.75, 0.0, 0.76, 0.23, 0.73, 0.72, 0.23, 0.0, 0.22, 1.0, 0.25, 0.79, 0.28, 0.75, 0.86, 0.75, 0.82, 0.31, 0.83, 0.33, 0.83, 0.27, 0.25, 0.75, 0.7, 0.31, 0.74, 0.5, 0.69, 0.31]"
9,769804,0.212,0.389,5,2025-02-23 03:15:18.376554,"['32214', '32216', '32224', '32228', '32234', '32238', '32240', '32242', '32248', '32252', '32262', '32266', '32267', '32270', '32274', '32275', '32277', '32278', '32283', '32286']","[1164, 3063, 3255, 5256, 806, 1183, 734, 2980, 3113, 2253, 2298, 756, 5742, 2072, 1117, 535, 2019, 5301, 4965, 5402, 2044, 214, 440, 2695, 3572, 5027, 4807, 3188, 3330, 2355, 1395, 2177, 3295, 4500, 5134, 5290]","[0.0, 0.81, 0.75, 0.15, 0.83, 0.75, 0.81, 0.85, 0.18, 0.17, 0.75, 0.83, 0.27, 0.84, 0.75, 0.74, 0.16, 0.83, 0.75, 0.73, 1.0, 0.82, 0.23, 0.9, 1.0, 0.82, 1.0, 0.84, 0.0, 0.25, 0.83, 0.27, 0.83, 0.29, 0.0, 0.24, 0.84, 0.81, 0.25, 0.82, 0.8, 0.81, 0.83, 0.82, 0.75, 0.8, 0.86, 0.25, 0.75, 0.17, 0.18, 0.13, 0.75, 0.75, 0.18, 0.85, 0.25, 0.8, 0.19, 0.7, 0.17, 0.17, 0.82, 0.0, 0.33, 0.19, 0.84, 0.75, 0.83, 0.25, 0.84, 0.27, 0.25, 0.15, 0.83]"
