,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,1025142,0.323,0.417,0,2025-02-23 18:44:52.774170,"['32214', '32215', '32220', '32222', '32226', '32231', '32239', '32241', '32249', '32251', '32254', '32255', '32259', '32264', '32265', '32266', '32267', '32268', '32269', '32272', '32274', '32276', '32277', '32279', '32280', '32281', '32284', '32285', '32287', '32288']","[4226, 2586, 3326, 930, 4003, 5682, 5072, 2879, 4846, 1072, 2693, 557, 2609, 292, 3052, 5385, 525, 4119, 3020, 340, 5918, 4554, 4861, 4319, 1553, 2867, 3982, 2910, 3998, 1610, 252, 5326, 3383, 2744, 2338, 1740]","[1.0, 0.25, 0.41, 0.42, 0.39, 0.32, 1.0, 0.22, 0.75, 0.83, 0.28, 0.78, 1.0, 0.75, 0.18, 0.57, 0.73, 0.0, 0.31, 0.36, 0.15, 0.87, 0.78, 0.95, 0.12, 0.75, 0.22, 0.0, 0.95, 0.65, 0.44, 0.79, 0.15, 0.75, 0.38, 1.0, 0.86, 0.75, 0.29, 0.74, 0.25, 0.25, 0.63, 0.59, 0.89, 0.25, 0.59, 0.65, 0.22, 0.87, 0.25, 0.75, 1.0, 0.25, 0.0, 0.0, 0.81, 0.66, 0.0, 0.71, 1.0, 0.85, 0.17, 0.17, 0.71, 1.0, 0.17, 0.25, 0.58, 0.59, 0.5, 0.75, 0.68, 0.5, 0.75]"
1,112901,0.359,0.278,0,2025-02-23 18:44:53.043882,"['32214', '32215', '32218', '32219', '32222', '32229', '32239', '32243', '32244', '32249', '32254', '32255', '32256', '32257', '32259', '32260', '32264', '32265', '32266', '32268', '32269', '32272', '32274', '32277', '32279', '32280', '32281', '32282', '32284', '32288']","[5114, 2338, 4554, 2762, 2839, 5326, 5562, 2875, 5915, 5716, 2011, 557, 2744, 1596, 308, 4156, 3054, 4927, 905, 1072, 3020, 3383, 5884, 1788, 5682, 3484, 5385, 2273, 277, 5072, 1904, 3703, 882, 4861, 1769, 3982]","[0.75, 0.25, 0.33, 0.29, 0.25, 0.0, 0.37, 0.15, 0.25, 0.87, 0.26, 0.76, 0.64, 0.66, 0.11, 0.75, 0.81, 0.22, 0.18, 0.23, 0.07, 0.75, 0.79, 0.88, 0.06, 0.25, 0.19, 0.32, 0.93, 1.0, 0.0, 0.82, 0.08, 0.71, 0.33, 1.0, 0.86, 0.34, 0.25, 0.69, 0.25, 0.75, 0.0, 1.0, 0.86, 0.0, 0.0, 0.68, 0.11, 0.9, 1.0, 0.25, 1.0, 0.31, 0.75, 0.75, 0.78, 0.6, 0.75, 0.77, 1.0, 0.82, 0.31, 0.83, 0.64, 0.5, 0.17, 0.0, 0.75, 0.64, 0.75, 0.63, 0.74, 0.65, 0.75]"
2,6967,0.255,0.278,0,2025-02-23 18:44:53.314237,"['32214', '32216', '32220', '32221', '32224', '32226', '32230', '32232', '32236', '32238', '32240', '32241', '32243', '32245', '32246', '32247', '32251', '32259', '32261', '32262', '32264', '32266', '32267', '32270', '32274', '32276', '32277', '32283', '32285', '32287']","[506, 3263, 5692, 2612, 835, 2753, 3474, 117, 1505, 5541, 3406, 539, 188, 2761, 216, 3593, 1098, 2620, 4033, 5123, 391, 4396, 3052, 3951, 5535, 5216, 1728, 4184, 2078, 5812, 4866, 3063, 5045, 4442, 5364, 3596]","[0.25, 0.76, 0.25, 0.21, 0.81, 0.69, 0.75, 1.0, 0.31, 0.64, 0.0, 0.88, 0.75, 0.94, 0.38, 0.64, 0.25, 0.72, 0.0, 0.42, 0.46, 0.97, 0.25, 0.9, 1.0, 0.74, 1.0, 1.0, 0.81, 0.25, 0.86, 1.0, 0.75, 0.75, 0.39, 0.24, 0.97, 1.0, 0.31, 0.86, 0.8, 0.76, 0.86, 0.86, 0.79, 0.75, 0.78, 0.25, 0.0, 0.82, 0.25, 0.4, 0.25, 0.75, 0.23, 0.7, 0.75, 0.91, 0.23, 0.64, 0.83, 0.6, 0.67, 1.0, 0.7, 0.27, 0.81, 0.66, 0.77, 0.25, 0.74, 0.25, 0.59, 0.0, 0.71]"
3,1139368,0.214,0.417,0,2025-02-23 18:44:53.600370,"['32214', '32216', '32220', '32221', '32223', '32224', '32226', '32228', '32233', '32236', '32241', '32243', '32245', '32247', '32248', '32252', '32261', '32262', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32283', '32285', '32286', '32287']","[342, 2367, 1196, 5256, 4725, 939, 3450, 3376, 3984, 1293, 5276, 5763, 4651, 5790, 5609, 5778, 1538, 3273, 1117, 1750, 5134, 1164, 1856, 411, 4146, 2754, 3161, 3113, 5459, 2986, 30, 214, 5245, 3786, 1183, 4444]","[0.0, 0.86, 1.0, 0.25, 0.94, 0.83, 0.25, 1.0, 0.24, 0.0, 1.0, 0.92, 0.0, 0.98, 1.0, 0.74, 0.16, 0.91, 0.74, 1.0, 0.79, 0.99, 0.0, 0.95, 0.8, 0.84, 0.75, 1.0, 0.76, 1.0, 0.94, 0.0, 0.81, 0.0, 0.75, 0.13, 0.98, 0.76, 0.0, 0.92, 0.89, 0.84, 0.92, 0.94, 0.79, 0.78, 0.87, 0.0, 1.0, 0.75, 0.21, 1.0, 0.75, 1.0, 0.1, 0.83, 0.75, 0.96, 0.12, 0.0, 0.0, 0.0, 0.79, 0.0, 0.77, 0.17, 0.91, 0.77, 0.87, 0.75, 0.86, 0.0, 0.5, 0.5, 0.83]"
4,1599739,0.372,0.361,0,2025-02-23 18:44:53.878202,"['32214', '32216', '32219', '32220', '32221', '32222', '32224', '32226', '32230', '32232', '32233', '32234', '32238', '32240', '32241', '32243', '32246', '32251', '32261', '32262', '32264', '32265', '32266', '32267', '32274', '32277', '32281', '32283', '32285', '32287']","[506, 2840, 2761, 2620, 3500, 539, 990, 5242, 4003, 4226, 3052, 5829, 1077, 2505, 823, 795, 5593, 3094, 835, 3749, 5238, 3293, 1553, 2189, 117, 4033, 3285, 3367, 4412, 5195, 637, 4673, 3151, 1728, 5692, 4757]","[0.25, 0.66, 0.0, 0.39, 0.7, 0.75, 0.75, 1.0, 1.0, 0.7, 0.25, 0.85, 1.0, 0.91, 0.35, 0.66, 0.0, 0.69, 1.0, 0.75, 0.25, 0.97, 0.64, 0.96, 0.0, 0.63, 0.25, 0.0, 0.91, 0.0, 0.72, 0.63, 0.25, 0.67, 0.43, 0.39, 0.93, 0.75, 0.34, 0.84, 0.7, 0.66, 0.79, 0.79, 0.86, 0.64, 0.73, 0.75, 1.0, 0.82, 0.25, 0.75, 0.75, 1.0, 0.23, 0.69, 0.71, 0.85, 0.26, 0.63, 1.0, 0.77, 0.56, 0.17, 0.75, 0.31, 0.71, 0.25, 0.73, 0.5, 0.68, 0.75, 0.59, 0.75, 0.59]"
5,1553304,0.527,0.278,5,2025-02-23 18:44:54.229873,"['32214', '32215', '32218', '32219', '32222', '32229', '32230', '32231', '32239', '32240', '32241', '32247', '32249', '32251', '32259', '32261', '32264', '32267', '32268', '32269', '32272', '32274', '32276', '32279', '32280', '32281', '32284', '32285', '32287', '32288']","[2612, 2582, 4838, 4665, 1564, 2839, 557, 4723, 5237, 3741, 5643, 1071, 5855, 174, 1788, 2499, 2744, 238, 4359, 539, 1072, 2740, 2009, 3703, 3682, 5782, 882, 3689, 4153, 1048, 5371, 187, 16, 3308, 4065, 3383]","[0.0, 1.0, 0.35, 0.13, 1.0, 1.0, 0.35, 0.24, 0.0, 0.85, 0.35, 0.75, 0.61, 0.74, 0.21, 0.0, 1.0, 0.0, 0.22, 0.22, 0.11, 0.77, 0.72, 0.75, 0.14, 0.75, 1.0, 1.0, 0.83, 0.38, 0.63, 0.77, 0.16, 1.0, 0.23, 1.0, 0.95, 0.0, 0.21, 0.74, 0.68, 0.7, 0.71, 0.72, 0.79, 1.0, 0.67, 1.0, 0.14, 0.92, 1.0, 0.33, 0.01, 0.0, 1.0, 0.0, 0.63, 0.77, 1.0, 0.84, 1.0, 0.62, 0.83, 0.68, 0.61, 1.0, 0.0, 0.25, 0.63, 0.65, 1.0, 1.0, 0.75, 1.0, 0.5]"
6,1152614,0.325,0.472,5,2025-02-23 18:44:54.477346,"['32214', '32216', '32217', '32220', '32221', '32223', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32245', '32246', '32248', '32261', '32262', '32264', '32265', '32267', '32273', '32274', '32276', '32277', '32283', '32285', '32286', '32287']","[1505, 5216, 5402, 2664, 3593, 1787, 2761, 3675, 2907, 3255, 5460, 2753, 42, 4757, 2869, 5692, 981, 1290, 2840, 2843, 1164, 4184, 49, 835, 295, 5204, 342, 5256, 3932, 4696, 2568, 4617, 2177, 4710, 1077, 3596]","[0.25, 0.73, 0.0, 0.0, 0.86, 0.71, 0.75, 0.25, 0.36, 0.0, 0.75, 0.88, 0.25, 0.92, 0.75, 0.72, 0.27, 0.83, 1.0, 0.75, 1.0, 0.99, 0.75, 0.95, 0.75, 0.75, 0.68, 0.63, 0.85, 0.35, 0.83, 1.0, 1.0, 0.62, 1.0, 0.24, 0.97, 0.75, 0.35, 0.89, 0.82, 0.81, 0.89, 0.91, 0.91, 0.68, 0.78, 0.75, 0.25, 0.81, 0.0, 0.75, 0.01, 0.25, 0.2, 0.75, 0.62, 0.93, 0.15, 0.25, 1.0, 0.66, 0.83, 0.0, 0.8, 0.18, 0.82, 0.65, 0.83, 0.5, 0.72, 0.25, 0.75, 0.0, 0.73]"
7,1458449,0.34,0.389,5,2025-02-23 18:44:54.741891,"['32214', '32216', '32217', '32220', '32221', '32223', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32245', '32246', '32248', '32261', '32262', '32264', '32265', '32267', '32270', '32273', '32274', '32276', '32277', '32283', '32286', '32287']","[5065, 49, 2664, 795, 1505, 1098, 2281, 5812, 981, 2367, 5692, 342, 1932, 4396, 4184, 1919, 5594, 3709, 5216, 5460, 3263, 2498, 1176, 5121, 3285, 4757, 2843, 114, 2494, 5208, 3151, 2761, 4257, 2189, 5256, 5003]","[1.0, 0.73, 1.0, 0.75, 0.87, 0.71, 0.75, 1.0, 0.38, 0.0, 0.75, 0.88, 0.75, 0.93, 0.75, 0.74, 0.24, 0.87, 0.75, 1.0, 0.75, 0.99, 0.25, 0.96, 1.0, 0.75, 0.69, 0.63, 0.86, 0.36, 0.84, 0.75, 1.0, 0.65, 0.25, 0.24, 0.97, 0.78, 0.38, 0.9, 0.82, 0.8, 0.9, 0.92, 0.93, 0.7, 0.78, 0.25, 0.0, 0.79, 0.0, 0.75, 0.01, 1.0, 0.17, 0.77, 0.75, 0.93, 0.12, 0.0, 0.67, 0.69, 1.0, 0.67, 0.83, 0.16, 0.83, 0.64, 0.84, 0.25, 0.73, 0.4, 0.5, 0.25, 0.74]"
8,1370489,0.299,0.333,5,2025-02-23 18:44:54.999489,"['32214', '32216', '32220', '32221', '32223', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32245', '32246', '32247', '32261', '32262', '32264', '32265', '32267', '32274', '32276', '32277', '32283', '32285', '32286', '32287']","[1787, 5216, 2664, 5256, 506, 539, 835, 3500, 5692, 114, 2840, 1176, 4757, 3596, 1786, 1164, 3675, 712, 3474, 5742, 1077, 42, 2112, 2761, 5402, 3285, 5594, 2177, 990, 734, 5204, 5522, 5003, 49, 5460, 3255]","[0.0, 0.72, 0.25, 0.32, 0.84, 0.69, 0.75, 0.0, 0.36, 0.0, 0.75, 0.87, 0.25, 0.91, 0.75, 0.69, 0.3, 0.79, 0.75, 1.0, 1.0, 0.98, 0.75, 0.94, 1.0, 0.74, 1.0, 0.75, 0.84, 0.34, 0.83, 1.0, 0.25, 0.75, 0.41, 0.25, 0.97, 0.73, 0.33, 0.88, 0.82, 0.81, 0.88, 0.9, 0.9, 0.66, 0.78, 0.0, 0.0, 0.82, 0.25, 0.75, 0.01, 0.75, 0.23, 0.72, 0.61, 0.92, 0.18, 0.59, 0.67, 0.64, 0.83, 0.0, 0.78, 0.19, 0.8, 0.64, 0.81, 0.5, 0.71, 0.5, 0.5, 0.5, 0.71]"
9,1135569,0.301,0.417,5,2025-02-23 18:44:55.258822,"['32214', '32216', '32220', '32221', '32223', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32245', '32247', '32248', '32252', '32259', '32261', '32264', '32265', '32267', '32270', '32273', '32274', '32275', '32277', '32283', '32285', '32286', '32287']","[5609, 5276, 1750, 68, 5657, 182, 3310, 5290, 1117, 4725, 4396, 1480, 1856, 4538, 2010, 674, 297, 5847, 4651, 520, 2346, 30, 5763, 3086, 2695, 2754, 148, 5301, 3295, 1240, 2072, 5459, 1471, 2678, 3829, 1164]","[0.0, 0.85, 1.0, 0.19, 0.94, 0.86, 0.25, 1.0, 0.22, 0.0, 0.75, 0.91, 0.75, 0.96, 1.0, 0.73, 0.15, 0.91, 1.0, 1.0, 1.0, 0.99, 0.0, 0.92, 0.78, 0.87, 0.86, 0.78, 0.75, 0.22, 0.93, 0.0, 0.79, 0.0, 0.25, 0.09, 0.99, 0.82, 0.0, 0.93, 0.91, 0.91, 0.96, 0.96, 0.85, 1.0, 0.87, 0.0, 0.84, 0.76, 0.25, 1.0, 0.01, 1.0, 0.14, 0.8, 0.0, 0.97, 0.1, 0.0, 0.0, 0.17, 0.79, 0.0, 0.76, 0.12, 0.92, 0.77, 0.87, 0.25, 0.83, 0.25, 0.5, 0.5, 0.85]"
