,User,RMSE,CRA,ModelVersion,TimeStamp,Queries,Neighbors,Predictions
0,1025142,0.309,0.417,0,2025-02-23 06:28:31.724823,"['32215', '32217', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32234', '32239', '32244', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32264', '32265', '32266', '32271', '32276', '32278', '32280', '32283', '32284', '32286', '32287', '32288']","[4119, 3052, 3158, 3326, 4319, 124, 5817, 4338, 4846, 4226, 5323, 3720, 5918, 5072, 2106, 1077, 930, 1533, 4641, 5385, 1822, 3134, 2910, 3900, 2609, 4953, 5758, 2693, 3998, 2316, 5760, 2547, 4988, 990, 5195, 4062]","[0.85, 0.25, 0.39, 0.75, 0.75, 0.21, 1.0, 0.25, 0.75, 0.25, 0.0, 0.25, 0.82, 0.25, 0.0, 0.76, 0.0, 0.74, 0.71, 0.72, 0.0, 0.74, 0.81, 0.98, 0.4, 0.75, 0.2, 0.4, 0.8, 0.79, 0.25, 0.65, 0.0, 0.85, 0.75, 0.67, 0.25, 0.75, 0.75, 0.75, 0.25, 0.25, 0.25, 1.0, 0.93, 0.74, 0.75, 0.79, 0.0, 1.0, 0.25, 0.75, 1.0, 0.14, 0.25, 0.75, 0.88, 0.75, 0.25, 0.7, 0.65, 0.89, 0.17, 0.29, 1.0, 0.23, 0.17, 0.22, 0.76, 0.5, 0.5, 0.66, 0.5, 0.5, 0.75]"
1,112901,0.296,0.75,0,2025-02-23 06:28:32.097611,"['32215', '32216', '32217', '32218', '32220', '32222', '32223', '32224', '32229', '32230', '32231', '32232', '32233', '32234', '32235', '32239', '32244', '32246', '32248', '32252', '32254', '32255', '32257', '32259', '32260', '32265', '32266', '32268', '32269', '32271', '32272', '32276', '32277', '32278', '32279', '32282', '32283', '32286', '32287', '32288']","[2338, 5562, 5326, 4319, 5915, 4554, 2334, 4988, 1156, 905, 2839, 1770, 5771, 5114, 2547, 5192, 4641, 2609, 4099, 5072, 1585, 2910, 1769, 2566, 4861, 3998, 341, 3011, 5385, 914, 5297, 5521, 2762, 292, 1561, 2888]","[0.87, 0.25, 1.0, 0.75, 0.25, 0.15, 0.0, 0.26, 0.25, 1.0, 0.0, 0.24, 0.87, 0.26, 0.23, 0.75, 0.75, 0.0, 0.75, 1.0, 0.0, 0.75, 0.86, 0.97, 0.25, 0.25, 0.14, 0.24, 0.85, 0.84, 0.0, 0.76, 0.0, 0.88, 1.0, 0.77, 0.26, 0.25, 0.75, 0.26, 0.25, 0.75, 0.25, 1.0, 0.93, 0.0, 0.0, 0.84, 0.26, 0.76, 0.75, 0.25, 1.0, 0.12, 0.75, 0.75, 0.9, 0.0, 0.75, 0.81, 0.75, 0.91, 0.0, 0.83, 0.83, 0.5, 0.24, 0.17, 0.75, 0.75, 0.25, 0.77, 1.0, 1.0, 0.75]"
2,6967,0.283,0.361,0,2025-02-23 06:28:32.477059,"['32214', '32215', '32216', '32219', '32220', '32221', '32224', '32225', '32226', '32228', '32229', '32230', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32245', '32247', '32248', '32249', '32252', '32255', '32261', '32262', '32266', '32267', '32270', '32274', '32275', '32277', '32280', '32281', '32285', '32286', '32288']","[5692, 506, 2753, 3593, 2420, 2761, 3263, 2612, 734, 1787, 4033, 3951, 5535, 2339, 5256, 5541, 391, 1164, 2060, 835, 3063, 5700, 539, 4322, 1103, 4866, 2078, 3406, 5123, 712, 4161, 2620, 1838, 4814, 3596, 4442]","[0.25, 1.0, 0.25, 0.13, 0.69, 1.0, 0.75, 1.0, 0.27, 0.3, 0.0, 1.0, 0.75, 0.7, 0.25, 0.75, 0.25, 0.7, 0.0, 1.0, 0.75, 0.71, 0.25, 0.9, 1.0, 0.69, 1.0, 1.0, 0.75, 0.25, 0.7, 1.0, 0.7, 0.75, 0.75, 0.0, 0.71, 0.73, 0.25, 0.72, 0.74, 1.0, 0.7, 0.73, 0.75, 0.73, 0.75, 0.25, 0.0, 0.3, 0.29, 0.13, 0.25, 0.75, 0.29, 0.72, 0.75, 0.7, 0.29, 0.79, 0.83, 0.33, 0.74, 1.0, 0.28, 0.27, 1.0, 1.0, 0.73, 0.72, 0.71, 0.25, 0.75, 0.27, 0.75]"
3,1139368,0.247,0.528,0,2025-02-23 06:28:32.855900,"['32214', '32215', '32216', '32217', '32219', '32224', '32226', '32228', '32229', '32230', '32233', '32234', '32236', '32238', '32240', '32242', '32243', '32245', '32247', '32248', '32249', '32252', '32255', '32258', '32261', '32262', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286', '32288']","[5778, 5687, 2044, 3200, 1856, 2754, 1265, 3161, 5609, 2355, 67, 5276, 5657, 3984, 3113, 3064, 848, 2695, 4179, 299, 5301, 297, 1575, 2010, 5862, 3095, 4651, 3565, 1334, 2019, 5747, 3847, 3295, 536, 411, 2644]","[0.0, 1.0, 1.0, 0.0, 0.9, 1.0, 0.89, 0.9, 0.11, 0.1, 1.0, 0.89, 0.0, 0.91, 1.0, 1.0, 0.0, 0.92, 0.89, 1.0, 1.0, 0.91, 0.0, 0.93, 1.0, 0.89, 1.0, 0.91, 0.0, 1.0, 0.9, 0.0, 0.89, 0.0, 0.75, 0.0, 0.9, 0.92, 0.0, 0.92, 0.92, 0.75, 0.91, 0.92, 0.75, 0.93, 0.92, 0.0, 1.0, 0.09, 0.09, 1.0, 0.75, 1.0, 0.08, 0.92, 0.75, 0.9, 0.08, 0.0, 0.0, 0.0, 0.92, 0.0, 1.0, 0.07, 0.9, 1.0, 0.92, 0.75, 0.91, 0.0, 0.5, 0.1, 0.75]"
4,1599739,0.361,0.389,0,2025-02-23 06:28:33.232110,"['32215', '32218', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32234', '32238', '32239', '32241', '32244', '32245', '32246', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32264', '32271', '32274', '32276', '32280', '32284', '32285', '32286', '32287', '32288']","[3052, 823, 1077, 4226, 1822, 5908, 2505, 5760, 506, 4846, 3326, 5195, 4003, 2620, 3720, 4600, 4747, 1553, 2753, 1176, 4723, 1932, 5319, 636, 3094, 712, 3053, 1359, 557, 4119, 4033, 5123, 2316, 539, 5906, 3285]","[0.7, 0.0, 0.42, 0.31, 0.75, 0.37, 0.51, 1.0, 1.0, 0.0, 0.25, 0.0, 0.67, 0.75, 0.25, 0.67, 0.0, 0.69, 0.64, 0.64, 0.25, 0.7, 0.65, 0.95, 0.0, 0.25, 0.35, 0.0, 0.63, 0.64, 0.25, 0.75, 0.25, 0.7, 0.75, 0.25, 0.0, 0.75, 0.25, 0.25, 1.0, 0.75, 1.0, 0.75, 0.87, 0.71, 1.0, 0.64, 1.0, 0.75, 0.25, 0.31, 0.4, 0.28, 0.3, 0.71, 0.73, 0.25, 0.29, 0.75, 1.0, 0.73, 0.67, 0.36, 0.44, 0.27, 1.0, 0.36, 0.72, 0.56, 1.0, 0.75, 0.5, 0.75, 0.75]"
5,1553304,0.513,0.389,5,2025-02-23 06:28:33.703707,"['32215', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32234', '32238', '32239', '32244', '32246', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32264', '32271', '32274', '32276', '32278', '32280', '32283', '32284', '32286', '32287', '32288']","[5673, 557, 5326, 4226, 4012, 3326, 4846, 4665, 2612, 3383, 2762, 1072, 3285, 1788, 3819, 3982, 3666, 1955, 5098, 2289, 5385, 5562, 5782, 4338, 2910, 2879, 1048, 3720, 4554, 4723, 5760, 1204, 1391, 2744, 670, 4119]","[0.72, 1.0, 0.41, 0.29, 1.0, 0.32, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.67, 1.0, 0.0, 0.66, 1.0, 0.65, 0.63, 0.64, 0.0, 0.66, 0.71, 0.94, 0.0, 0.75, 0.34, 0.48, 0.65, 0.66, 0.0, 0.6, 0.0, 0.71, 0.75, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.88, 0.66, 1.0, 0.66, 0.0, 0.0, 1.0, 0.32, 0.41, 0.25, 0.32, 0.65, 0.73, 1.0, 0.34, 0.8, 1.0, 0.76, 0.83, 0.37, 0.83, 0.34, 0.0, 0.35, 0.67, 0.75, 1.0, 0.61, 1.0, 1.0, 0.5]"
6,1152614,0.24,0.583,5,2025-02-23 06:28:34.050057,"['32214', '32216', '32217', '32218', '32219', '32222', '32224', '32226', '32228', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32261', '32262', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32278', '32281', '32283', '32285', '32286', '32288']","[5216, 5692, 1787, 1098, 5340, 2761, 712, 3084, 3255, 598, 3596, 3593, 3474, 3029, 5256, 295, 5460, 2320, 5073, 2907, 3749, 1273, 3932, 1176, 1164, 5402, 2753, 3249, 4825, 2840, 342, 4547, 2943, 3228, 2498, 42]","[0.25, 0.74, 0.0, 0.0, 1.0, 0.75, 0.75, 0.77, 0.0, 0.23, 0.75, 0.76, 0.25, 0.75, 0.75, 0.85, 0.25, 0.85, 0.81, 0.83, 1.0, 0.84, 0.75, 0.95, 0.75, 0.75, 1.0, 0.76, 1.0, 0.75, 1.0, 1.0, 0.76, 0.25, 1.0, 0.0, 0.75, 0.75, 1.0, 0.76, 1.0, 0.76, 0.75, 0.77, 0.86, 0.87, 0.76, 0.75, 0.25, 0.25, 0.25, 0.75, 0.75, 0.25, 0.15, 0.85, 0.75, 1.0, 0.16, 0.25, 1.0, 1.0, 0.75, 0.17, 0.0, 0.14, 0.76, 0.75, 0.85, 0.5, 0.75, 0.25, 0.75, 0.25, 0.75]"
7,1458449,0.375,0.278,5,2025-02-23 06:28:34.423186,"['32214', '32216', '32219', '32222', '32224', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32245', '32247', '32248', '32249', '32250', '32251', '32252', '32254', '32261', '32262', '32266', '32267', '32270', '32271', '32274', '32275', '32277', '32280', '32281', '32285', '32286', '32287', '32288']","[2761, 734, 391, 1150, 3263, 4033, 1316, 5216, 117, 5541, 506, 1273, 2753, 712, 3029, 990, 4161, 3285, 2072, 3406, 5256, 2840, 3709, 3310, 5065, 3084, 4396, 4322, 5123, 3316, 4491, 539, 795, 1787, 5460, 1164]","[1.0, 0.69, 1.0, 0.16, 0.71, 1.0, 0.7, 0.73, 1.0, 0.28, 0.75, 0.71, 0.75, 0.7, 0.75, 0.75, 0.31, 0.71, 0.75, 1.0, 0.75, 0.71, 0.25, 0.91, 1.0, 0.25, 1.0, 0.69, 0.25, 0.25, 0.68, 0.75, 0.72, 0.0, 0.25, 0.75, 0.75, 1.0, 0.0, 0.71, 1.0, 0.69, 0.7, 0.72, 0.8, 0.73, 0.72, 0.25, 0.0, 0.3, 0.31, 0.17, 0.75, 1.0, 0.25, 0.71, 0.75, 1.0, 0.29, 0.79, 0.67, 0.5, 0.71, 0.67, 0.32, 0.27, 1.0, 0.5, 0.71, 0.69, 0.71, 0.5, 0.5, 0.25, 0.5]"
8,1370489,0.307,0.611,5,2025-02-23 06:28:34.769823,"['32214', '32216', '32219', '32222', '32224', '32226', '32228', '32232', '32233', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32261', '32262', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286', '32288']","[1787, 3593, 1164, 3029, 3255, 5692, 5216, 4696, 5700, 3063, 1941, 889, 2753, 5256, 4322, 4396, 539, 3188, 835, 3310, 3596, 506, 3249, 3285, 3932, 4504, 133, 4176, 4033, 1382, 2761, 712, 5535, 1293, 3675, 3608]","[0.0, 0.74, 0.25, 0.24, 0.75, 0.75, 0.75, 0.77, 0.25, 0.23, 0.75, 0.76, 0.25, 0.75, 0.75, 0.77, 0.26, 0.8, 0.75, 1.0, 1.0, 0.78, 0.75, 0.93, 1.0, 0.75, 1.0, 0.75, 0.75, 0.0, 0.75, 1.0, 0.76, 0.75, 0.75, 0.0, 0.76, 0.25, 0.0, 0.76, 0.75, 0.75, 0.75, 0.77, 0.82, 0.81, 0.76, 0.0, 0.0, 0.25, 0.26, 0.25, 0.25, 0.75, 0.18, 0.79, 0.25, 1.0, 0.21, 0.25, 0.67, 0.67, 0.75, 0.0, 0.67, 0.19, 0.75, 0.75, 0.8, 0.5, 0.75, 0.5, 0.5, 0.26, 0.5]"
9,1135569,0.171,0.611,5,2025-02-23 06:28:35.119059,"['32214', '32215', '32216', '32217', '32219', '32224', '32226', '32228', '32232', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32245', '32247', '32248', '32249', '32252', '32254', '32258', '32261', '32262', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286', '32287', '32288']","[5687, 214, 1856, 1293, 760, 756, 5290, 67, 2695, 1164, 5276, 5027, 2044, 2019, 5747, 2754, 3161, 3295, 4651, 313, 1334, 5301, 2298, 3450, 1395, 939, 3310, 4417, 2367, 674, 5459, 2650, 1480, 3330, 1845, 848]","[0.0, 1.0, 1.0, 1.0, 0.88, 1.0, 0.88, 0.9, 0.12, 0.11, 0.75, 0.9, 0.75, 0.89, 1.0, 0.9, 0.11, 0.91, 1.0, 0.88, 1.0, 0.89, 0.0, 0.94, 0.75, 0.75, 1.0, 0.89, 0.0, 0.75, 0.87, 0.0, 0.89, 0.0, 0.25, 0.0, 0.88, 0.87, 0.0, 0.89, 1.0, 0.89, 0.89, 0.9, 1.0, 0.92, 0.89, 0.0, 0.25, 0.12, 0.12, 1.0, 1.0, 1.0, 0.09, 0.9, 0.0, 0.88, 0.11, 0.0, 0.0, 0.17, 0.88, 0.0, 0.83, 0.08, 0.88, 0.75, 0.9, 0.25, 0.88, 0.25, 0.5, 0.5, 1.0]"
