,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,555327,0.4591731864543467,0.0,0,2024-09-27 10:02:05.767142,"['32216', '32229', '32237', '32240', '32244', '32247', '32259', '32280', '32281', '32282']"
1,978643,0.44651561840320203,0.0,0,2024-09-27 10:02:05.779108,"['32218', '32225', '32233', '32234', '32246', '32256', '32271', '32272', '32273', '32281']"
2,1019229,0.4246089605615693,0.027777777777777776,0,2024-09-27 10:02:05.790983,"['32219', '32220', '32232', '32248', '32251', '32252', '32258', '32261', '32265', '32272']"
3,434704,0.4983746394358505,0.0,0,2024-09-27 10:02:05.802762,"['32222', '32236', '32237', '32239', '32257', '32259', '32260', '32263', '32272', '32283']"
4,358308,0.42761148338740873,0.0,0,2024-09-27 10:02:05.814562,"['32232', '32238', '32239', '32246', '32256', '32275', '32276', '32281', '32283', '32287']"
5,95133,0.44336699251269185,0.0,5,2024-09-27 10:02:05.860284,"['32233', '32238', '32258', '32267', '32270', '32275', '32276', '32279', '32283', '32288']"
6,631451,0.45271876526413707,0.05555555555555555,5,2024-09-27 10:02:05.872434,"['32216', '32228', '32229', '32232', '32233', '32243', '32246', '32259', '32265', '32277']"
7,1494658,0.40891519686852046,0.05555555555555555,5,2024-09-27 10:02:05.884126,"['32223', '32224', '32237', '32238', '32254', '32261', '32277', '32281', '32283', '32285']"
8,266845,0.36684699810341564,0.3611111111111111,5,2024-09-27 10:02:05.896168,"['32234', '32238', '32246', '32247', '32251', '32253', '32266', '32274', '32281', '32283']"
9,437399,0.40002555174324933,0.16666666666666666,5,2024-09-27 10:02:05.908040,"['32226', '32229', '32231', '32245', '32249', '32250', '32264', '32265', '32279', '32288']"
10,1023482,0.4323224394240389,0.08333333333333333,10,2024-09-27 10:02:05.963744,"['32231', '32241', '32246', '32250', '32255', '32256', '32262', '32263', '32274', '32277']"
11,861954,0.4137001029326123,0.027777777777777776,10,2024-09-27 10:02:05.975755,"['32225', '32232', '32233', '32239', '32255', '32265', '32267', '32271', '32282', '32288']"
12,1030538,0.34377199720814966,0.2222222222222222,10,2024-09-27 10:02:05.987877,"['32216', '32223', '32227', '32242', '32263', '32266', '32269', '32270', '32272', '32281']"
13,1138100,0.448809265291898,0.1111111111111111,10,2024-09-27 10:02:05.999715,"['32214', '32226', '32227', '32232', '32238', '32254', '32264', '32265', '32283', '32288']"
