,User,RMSE,CRA,ModelVersion,TimeStamp,Queries
0,1404090,0.26673458258241745,0.6388888888888888,0,2024-10-09 11:44:55.716290,"['32214', '32215', '32216', '32219', '32220', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32233', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32253', '32254', '32255', '32261', '32262', '32263', '32267', '32270', '32271', '32274', '32275', '32276', '32277', '32281', '32284', '32285', '32286', '32287', '32288']"
1,864295,0.30921857510269873,0.5555555555555556,0,2024-10-09 11:44:56.157185,"['32214', '32216', '32219', '32224', '32225', '32226', '32227', '32228', '32230', '32233', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32253', '32254', '32255', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32274', '32275', '32276', '32277', '32278', '32281', '32283', '32285', '32286', '32287', '32288']"
2,1104919,0.30520879114218386,0.6944444444444444,0,2024-10-09 11:44:56.620412,"['32214', '32216', '32217', '32219', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32255', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']"
3,1017408,0.47493253365966887,0.3611111111111111,0,2024-10-09 11:44:57.060522,"['32215', '32216', '32217', '32219', '32220', '32221', '32222', '32223', '32224', '32225', '32226', '32227', '32230', '32238', '32239', '32241', '32242', '32243', '32244', '32245', '32249', '32250', '32251', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32265', '32266', '32267', '32271', '32273', '32274', '32276', '32278', '32281', '32283', '32284', '32285', '32287', '32288']"
4,1257626,0.34730529896870055,0.5277777777777778,0,2024-10-09 11:44:57.509165,"['32215', '32216', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32239', '32240', '32241', '32242', '32243', '32244', '32245', '32246', '32249', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32262', '32263', '32264', '32268', '32271', '32274', '32276', '32277', '32280', '32281', '32284', '32285', '32286', '32287', '32288']"
5,819228,0.3566843536915889,0.3888888888888889,5,2024-10-09 11:44:58.033767,"['32214', '32216', '32217', '32219', '32220', '32222', '32225', '32226', '32227', '32228', '32230', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32251', '32253', '32254', '32255', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32285', '32287']"
6,376107,0.267835732856173,0.6666666666666666,5,2024-10-09 11:44:58.445881,"['32214', '32216', '32217', '32219', '32220', '32224', '32225', '32226', '32227', '32228', '32230', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32285']"
7,502001,0.4393160147455948,0.5,5,2024-10-09 11:44:58.848536,"['32215', '32218', '32219', '32220', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32229', '32230', '32233', '32234', '32236', '32238', '32239', '32241', '32244', '32246', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32267', '32271', '32272', '32274', '32275', '32276', '32277', '32280', '32282', '32284', '32286', '32287', '32288']"
8,638810,0.25096079364951723,0.4166666666666667,5,2024-10-09 11:44:59.246655,"['32214', '32216', '32219', '32220', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32278', '32281', '32283', '32285', '32286']"
9,1181404,0.39267970935998653,0.25,5,2024-10-09 11:44:59.644265,"['32214', '32216', '32217', '32219', '32220', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32278', '32281', '32283', '32285', '32286']"
10,744858,0.4642605454472461,0.3333333333333333,10,2024-10-09 11:45:00.162657,"['32215', '32216', '32217', '32218', '32220', '32221', '32222', '32224', '32225', '32227', '32228', '32229', '32230', '32231', '32234', '32239', '32246', '32248', '32250', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32262', '32263', '32264', '32265', '32266', '32268', '32269', '32272', '32274', '32277', '32278', '32280', '32282', '32283', '32284', '32286', '32287', '32288']"
11,418866,0.22716103017882253,0.7222222222222222,10,2024-10-09 11:45:00.569474,"['32214', '32216', '32218', '32219', '32223', '32226', '32227', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32253', '32255', '32257', '32258', '32261', '32262', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286', '32287']"
12,1373738,0.34903713302806477,0.5,10,2024-10-09 11:45:00.966562,"['32215', '32216', '32218', '32220', '32221', '32222', '32224', '32225', '32226', '32229', '32230', '32231', '32232', '32233', '32234', '32238', '32239', '32241', '32244', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32262', '32264', '32266', '32268', '32269', '32272', '32274', '32276', '32277', '32280', '32282', '32284', '32286', '32287']"
13,867129,0.37724809572392903,0.4444444444444444,10,2024-10-09 11:45:01.361880,"['32214', '32216', '32218', '32219', '32223', '32226', '32227', '32228', '32229', '32231', '32232', '32233', '32234', '32236', '32238', '32241', '32242', '32243', '32245', '32247', '32248', '32249', '32252', '32253', '32255', '32257', '32258', '32261', '32262', '32266', '32267', '32269', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32282', '32283', '32285', '32286', '32287']"
14,15515,0.39509969469051553,0.4722222222222222,10,2024-10-09 11:45:01.758709,"['32215', '32216', '32218', '32219', '32220', '32221', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32239', '32240', '32241', '32243', '32244', '32245', '32246', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32264', '32266', '32271', '32274', '32276', '32284', '32285', '32286', '32287', '32288']"
15,874406,0.31324147533682895,0.6944444444444444,15,2024-10-09 11:45:02.284375,"['32215', '32216', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32231', '32234', '32238', '32241', '32244', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32262', '32263', '32264', '32266', '32268', '32269', '32271', '32272', '32274', '32276', '32277', '32278', '32280', '32283', '32286', '32287']"
16,1644914,0.28438643399873387,0.6388888888888888,15,2024-10-09 11:45:02.683625,"['32214', '32215', '32216', '32219', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32251', '32252', '32254', '32257', '32261', '32262', '32263', '32266', '32267', '32270', '32274', '32275', '32276', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']"
17,87007,0.4483031028907363,0.3333333333333333,15,2024-10-09 11:45:03.090450,"['32214', '32216', '32219', '32220', '32221', '32223', '32225', '32226', '32227', '32228', '32230', '32233', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32252', '32253', '32256', '32257', '32260', '32261', '32262', '32263', '32267', '32270', '32274', '32275', '32276', '32277', '32281', '32284', '32285', '32286', '32287', '32288']"
18,591198,0.43087820048100717,0.4722222222222222,15,2024-10-09 11:45:03.492063,"['32216', '32218', '32220', '32221', '32222', '32223', '32224', '32227', '32228', '32231', '32233', '32234', '32239', '32241', '32244', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32263', '32264', '32265', '32266', '32268', '32269', '32271', '32272', '32274', '32276', '32277', '32278', '32280', '32282', '32283', '32284', '32286', '32288']"
19,171105,0.44567252817985364,0.3611111111111111,15,2024-10-09 11:45:03.890975,"['32214', '32215', '32216', '32219', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32233', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32257', '32261', '32262', '32263', '32266', '32267', '32270', '32271', '32274', '32275', '32276', '32277', '32278', '32281', '32284', '32285', '32286', '32287', '32288']"
20,1661789,0.5426694072464787,0.3888888888888889,20,2024-10-09 11:45:04.427892,"['32215', '32216', '32218', '32219', '32221', '32222', '32228', '32229', '32230', '32231', '32232', '32233', '32234', '32235', '32239', '32242', '32245', '32246', '32248', '32249', '32250', '32251', '32252', '32253', '32255', '32256', '32259', '32260', '32261', '32263', '32264', '32266', '32267', '32268', '32269', '32272', '32274', '32277', '32279', '32280', '32282', '32284', '32286', '32287', '32288']"
21,986365,0.11104626130963052,0.8888888888888888,20,2024-10-09 11:45:04.826545,"['32214', '32215', '32216', '32217', '32219', '32222', '32223', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32242', '32243', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32255', '32258', '32261', '32262', '32263', '32265', '32266', '32267', '32269', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286']"
22,376658,0.23138757067639484,0.6944444444444444,20,2024-10-09 11:45:05.222652,"['32214', '32215', '32216', '32217', '32219', '32220', '32222', '32223', '32226', '32227', '32228', '32232', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32255', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286']"
23,863932,0.40799099734642197,0.3888888888888889,20,2024-10-09 11:45:05.623922,"['32215', '32216', '32219', '32220', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32244', '32245', '32248', '32249', '32250', '32251', '32253', '32254', '32255', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32271', '32274', '32276', '32278', '32281', '32283', '32284', '32285', '32288']"
24,1615492,0.30875756413276817,0.4444444444444444,20,2024-10-09 11:45:06.033202,"['32214', '32215', '32216', '32219', '32220', '32222', '32223', '32226', '32227', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32241', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32255', '32258', '32261', '32262', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286']"
25,876062,0.2039516866083745,0.6944444444444444,25,2024-10-09 11:45:06.569485,"['32215', '32216', '32217', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32234', '32238', '32239', '32240', '32241', '32244', '32245', '32246', '32248', '32249', '32250', '32251', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32265', '32266', '32271', '32274', '32276', '32278', '32280', '32283', '32284', '32285', '32287', '32288']"
26,5899,0.43589641502303067,0.3611111111111111,25,2024-10-09 11:45:06.969470,"['32215', '32216', '32220', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32261', '32262', '32263', '32265', '32266', '32271', '32274', '32276', '32278', '32283', '32284', '32285', '32286', '32287', '32288']"
27,1565437,0.2536528723858828,0.5833333333333334,25,2024-10-09 11:45:07.374186,"['32214', '32215', '32216', '32217', '32219', '32220', '32226', '32228', '32229', '32232', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32255', '32257', '32258', '32261', '32262', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32277', '32278', '32281', '32283', '32284', '32285', '32286', '32288']"
28,602259,0.2899186359750524,0.5833333333333334,25,2024-10-09 11:45:07.779347,"['32214', '32215', '32216', '32217', '32219', '32220', '32222', '32226', '32228', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32255', '32257', '32260', '32261', '32262', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']"
29,870918,0.25252681211583106,0.5555555555555556,25,2024-10-09 11:45:08.181188,"['32214', '32215', '32216', '32217', '32219', '32220', '32223', '32226', '32228', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32251', '32252', '32254', '32255', '32257', '32260', '32261', '32262', '32265', '32266', '32267', '32270', '32271', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32284', '32285', '32286', '32287', '32288']"
30,885839,0.17103454061030965,0.5555555555555556,30,2024-10-09 11:45:08.711665,"['32214', '32215', '32216', '32218', '32219', '32220', '32223', '32225', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32245', '32247', '32248', '32249', '32251', '32252', '32253', '32258', '32261', '32262', '32265', '32266', '32267', '32270', '32272', '32273', '32274', '32275', '32277', '32278', '32281', '32282', '32283', '32285', '32286']"
31,1586042,0.20748653187646038,0.7222222222222222,30,2024-10-09 11:45:09.112337,"['32214', '32215', '32216', '32217', '32218', '32219', '32220', '32223', '32225', '32226', '32228', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32245', '32246', '32247', '32248', '32249', '32251', '32252', '32253', '32255', '32258', '32261', '32262', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32278', '32281', '32283', '32285', '32286', '32287', '32288']"
32,1166682,0.38260208839523413,0.4444444444444444,30,2024-10-09 11:45:09.516401,"['32215', '32216', '32217', '32219', '32220', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32236', '32238', '32239', '32240', '32241', '32242', '32243', '32244', '32245', '32249', '32250', '32251', '32253', '32255', '32256', '32257', '32261', '32262', '32265', '32266', '32267', '32271', '32273', '32274', '32276', '32278', '32281', '32283', '32285', '32287', '32288']"
33,435799,0.43530973938538475,0.3888888888888889,30,2024-10-09 11:45:09.912269,"['32215', '32216', '32217', '32218', '32220', '32221', '32222', '32223', '32227', '32228', '32230', '32233', '32234', '32239', '32241', '32244', '32246', '32248', '32250', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32263', '32264', '32265', '32266', '32268', '32269', '32271', '32272', '32276', '32277', '32278', '32280', '32282', '32283', '32284', '32286', '32287', '32288']"
34,1135741,0.29087602762080206,0.4444444444444444,30,2024-10-09 11:45:10.319554,"['32215', '32216', '32217', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32234', '32238', '32239', '32241', '32244', '32245', '32246', '32248', '32249', '32250', '32251', '32253', '32254', '32255', '32256', '32257', '32260', '32262', '32263', '32264', '32265', '32266', '32271', '32274', '32276', '32278', '32280', '32283', '32284', '32286', '32287', '32288']"
35,576846,0.32089215773480384,0.5,35,2024-10-09 11:45:10.850592,"['32214', '32216', '32217', '32219', '32220', '32223', '32225', '32226', '32228', '32230', '32234', '32236', '32238', '32239', '32240', '32241', '32242', '32243', '32244', '32245', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32260', '32261', '32262', '32263', '32265', '32266', '32267', '32271', '32273', '32274', '32275', '32278', '32281', '32283', '32285', '32288']"
36,113355,0.3177152938219495,0.6944444444444444,35,2024-10-09 11:45:11.245806,"['32215', '32216', '32217', '32220', '32221', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32230', '32234', '32238', '32239', '32240', '32241', '32242', '32244', '32245', '32248', '32249', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32260', '32261', '32262', '32263', '32265', '32266', '32271', '32273', '32274', '32276', '32284', '32285', '32287', '32288']"
37,811475,0.4091483431481323,0.5555555555555556,35,2024-10-09 11:45:11.647376,"['32215', '32216', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32226', '32227', '32229', '32231', '32232', '32233', '32235', '32239', '32240', '32241', '32242', '32243', '32246', '32250', '32251', '32254', '32257', '32259', '32260', '32261', '32264', '32266', '32268', '32269', '32270', '32271', '32272', '32274', '32276', '32277', '32279', '32280', '32282', '32284', '32286', '32287']"
38,1109893,0.20478473915264647,0.6388888888888888,35,2024-10-09 11:45:12.053163,"['32214', '32216', '32219', '32220', '32223', '32226', '32228', '32229', '32232', '32233', '32234', '32236', '32238', '32240', '32242', '32243', '32244', '32245', '32246', '32247', '32248', '32249', '32252', '32253', '32254', '32256', '32258', '32259', '32261', '32262', '32263', '32264', '32266', '32267', '32270', '32273', '32274', '32275', '32277', '32278', '32281', '32282', '32283', '32285', '32286']"
39,1355733,0.31053351398174045,0.6388888888888888,35,2024-10-09 11:45:12.448091,"['32215', '32216', '32217', '32218', '32220', '32221', '32222', '32223', '32224', '32225', '32227', '32228', '32230', '32231', '32234', '32241', '32246', '32248', '32250', '32251', '32252', '32253', '32254', '32255', '32256', '32257', '32259', '32260', '32264', '32265', '32266', '32268', '32269', '32271', '32272', '32274', '32276', '32277', '32278', '32280', '32282', '32283', '32284', '32286', '32287']"
40,626828,0.30802483680631404,0.5,40,2024-10-09 11:45:12.969544,"['32214', '32216', '32217', '32219', '32220', '32222', '32223', '32224', '32225', '32226', '32227', '32228', '32234', '32236', '32238', '32239', '32240', '32242', '32243', '32244', '32245', '32247', '32248', '32249', '32250', '32252', '32254', '32257', '32261', '32262', '32263', '32265', '32266', '32267', '32270', '32273', '32274', '32275', '32276', '32278', '32281', '32283', '32285', '32286', '32288']"
41,1152889,0.35512090535068846,0.6666666666666666,40,2024-10-09 11:45:13.362044,"['32216', '32218', '32221', '32222', '32226', '32227', '32229', '32231', '32232', '32233', '32234', '32235', '32238', '32240', '32241', '32242', '32243', '32246', '32248', '32249', '32250', '32252', '32253', '32254', '32255', '32257', '32259', '32260', '32262', '32264', '32266', '32267', '32268', '32269', '32272', '32274', '32276', '32277', '32278', '32279', '32280', '32281', '32282', '32285', '32286']"
